,0
0,95
1,253
2,478
3,673
4,873
5,1076
6,1273
7,1466
8,1655
9,1849
10,2047
11,2237
12,2433
13,2632
14,2833
15,3021
16,3219
17,3408
18,3603
19,3806
20,4008
21,4201
22,4401
23,4592
24,4785
25,4976
26,5172
27,5374
28,5571
29,5771
30,5963
31,6156
32,6347
33,6543
34,6742
35,6942
36,7135
37,7333
38,7522
39,7715
40,7914
41,8107
42,8302
43,8497
44,8699
45,8899
46,9095
47,9284
48,9481
49,9682
50,9882
51,10075
52,10274
53,10462
54,10656
55,10850
56,11042
57,11236
58,11433
59,11636
60,11827
61,12022
62,12214
63,12409
64,12606
65,12808
66,13006
67,13203
68,13391
69,13585
70,13781
71,13978
72,14174
73,14369
74,14568
75,14763
76,14957
77,15146
78,15339
79,15535
80,15736
81,15929
82,16127
83,16320
84,16513
85,16706
86,16905
87,17095
88,17296
89,17499
90,17695
91,17886
92,18081
93,18272
94,18472
95,18671
96,18866
97,19061
98,19254
99,19446
100,19636
101,19834
102,20026
103,20223
104,20419
105,20615
106,20809
107,21004
108,21192
109,21387
