,0
0,265
1,576
2,876
3,1181
4,1482
5,1795
6,2128
7,2444
8,2745
9,3044
10,3347
11,3647
12,3955
13,4283
14,4610
15,4939
16,5255
17,5580
18,5892
19,6217
20,6554
21,6873
22,7179
23,7482
24,7781
25,8098
26,8418
27,8739
28,9061
29,9361
30,9664
31,9964
32,10280
33,10598
34,10911
35,11224
36,11521
37,11804
38,12097
39,12395
40,12699
41,13001
42,13301
43,13599
44,13886
45,14170
46,14461
47,14769
48,15082
49,15383
50,15683
51,15978
52,16269
53,16575
54,16886
55,17219
56,17536
57,17838
58,18146
59,18446
60,18740
61,19049
62,19367
63,19689
64,19991
65,20287
66,20594
67,20894
68,21200
