,0
0,190
1,426
2,660
3,890
4,1115
5,1337
6,1554
7,1774
8,2000
9,2237
10,2477
11,2706
12,2935
13,3165
14,3390
15,3619
16,3845
17,4061
18,4293
19,4530
20,4768
21,5010
22,5247
23,5480
24,5702
25,5928
26,6146
27,6376
28,6621
29,6865
30,7107
31,7341
32,7571
33,7804
34,8040
35,8262
36,8493
37,8727
38,8967
39,9204
40,9431
41,9667
42,9907
43,10138
44,10374
45,10600
46,10844
47,11101
48,11353
49,11595
50,11830
51,12067
52,12303
53,12529
54,12758
55,13007
56,13247
57,13488
58,13720
59,13953
60,14187
61,14413
62,14639
63,14849
64,15076
65,15317
66,15552
67,15781
68,16019
69,16247
70,16473
71,16691
72,16911
73,17146
74,17381
75,17618
76,17848
77,18076
78,18303
79,18523
80,18749
81,18974
82,19150
83,19405
84,19641
85,19874
86,20108
87,20335
88,20559
89,20781
90,20997
91,21212
92,21433
