,0
0,301
1,615
2,888
3,1206
4,1418
5,1709
6,1924
7,2208
8,2479
9,2725
10,3011
11,3230
12,3458
13,3865
14,4278
15,4581
16,4903
17,5205
18,5572
19,5848
20,6059
21,6355
22,6688
23,7119
24,7388
25,7801
26,8213
27,8448
28,8730
29,8991
30,9237
31,9543
32,9883
33,10235
34,10532
35,10792
36,11024
37,11277
38,11544
39,11808
40,12147
41,12349
42,12706
43,13014
44,13316
45,13608
46,13865
47,14142
48,14416
49,14642
50,14963
51,15231
52,15579
53,15846
54,16094
55,16362
56,16618
57,16892
58,17196
59,17469
60,17750
61,17993
62,18290
63,18567
64,18792
65,19172
66,19458
67,19825
68,20030
69,20281
70,20653
71,20945
72,21179
