,0
0,221
1,443
2,925
3,1242
4,1805
5,2065
6,2357
7,2826
8,3064
9,3526
10,3799
11,4129
12,4489
13,4839
14,5093
15,5355
16,5849
17,6099
18,6352
19,6880
20,7216
21,7513
22,8072
23,8302
24,8547
25,8817
26,9247
27,9515
28,9786
29,10104
30,10375
31,10642
32,11127
33,11384
34,11680
35,12148
36,12391
37,12743
38,13026
39,13497
40,13738
41,13999
42,14245
43,14543
44,14803
45,15335
46,15567
47,15835
48,16086
49,16539
50,16927
51,17199
52,17428
53,17683
54,17911
55,18206
56,18465
57,18758
58,19071
59,19639
60,19869
61,20148
62,20653
63,20912
64,21243
65,21490
