,0
0,64
1,263
2,389
3,522
4,632
5,845
6,1036
7,1238
8,1400
9,1583
10,1732
11,1864
12,2005
13,2216
14,2447
15,2648
16,2847
17,3024
18,3219
19,3392
20,3564
21,3700
22,3864
23,3993
24,4185
25,4367
26,4605
27,4777
28,4943
29,5099
30,5304
31,5418
32,5601
33,5768
34,5947
35,6140
36,6290
37,6426
38,6575
39,6730
40,6856
41,7084
42,7200
43,7317
44,7431
45,7544
46,7753
47,7967
48,8091
49,8304
50,8452
51,8629
52,8794
53,8985
54,9216
55,9377
56,9557
57,9753
58,9950
59,10137
60,10282
61,10466
62,10637
63,10785
64,10961
65,11082
66,11198
67,11352
68,11520
69,11659
70,11805
71,12024
72,12168
73,12303
74,12490
75,12605
76,12754
77,12937
78,13104
79,13282
80,13487
81,13613
82,13739
83,13980
84,14156
85,14283
86,14541
87,14709
88,14867
89,15085
90,15274
91,15454
92,15664
93,15802
94,16006
95,16184
96,16294
97,16530
98,16713
99,16849
100,16971
101,17177
102,17297
103,17451
104,17615
105,17831
106,17951
107,18072
108,18240
109,18433
110,18598
111,18766
112,18934
113,19104
114,19216
115,19413
116,19531
117,19784
118,19939
119,20100
120,20246
121,20366
122,20534
123,20688
124,20811
125,20936
126,21049
127,21220
128,21447
129,21655
130,21829
131,22010
132,22206
133,22415
134,22578
135,22712
136,22906
137,23064
138,23179
139,23358
140,23585
141,23767
142,24012
143,24145
144,24353
145,24559
146,24734
147,24904
148,25037
149,25225
150,25370
151,25539
152,25751
153,25872
154,26085
155,26209
156,26424
157,26630
158,26860
159,26985
160,27151
161,27293
162,27486
163,27732
164,27864
165,28050
166,28234
167,28443
168,28568
169,28764
170,28904
171,29074
172,29264
173,29478
174,29704
175,29882
176,30051
177,30240
178,30426
179,30619
180,30797
181,30948
182,31175
183,31344
184,31524
185,31651
186,31854
187,31967
188,32141
189,32302
190,32485
191,32712
192,32840
193,33086
194,33215
195,33397
196,33507
197,33680
198,33802
199,34029
200,34217
201,34471
202,34603
203,34795
204,34940
205,35152
206,35364
207,35492
208,35696
209,35832
210,36095
211,36249
212,36478
213,36668
214,36791
215,37020
216,37160
217,37333
218,37479
219,37686
220,37884
221,38051
222,38197
223,38316
224,38515
225,38643
226,38772
227,38992
228,39150
229,39316
230,39442
231,39556
232,39780
233,39949
234,40104
235,40281
236,40487
237,40734
238,40927
239,41049
240,41171
241,41365
242,41559
243,41726
244,41955
245,42101
246,42217
247,42401
248,42533
249,42781
250,42917
251,43094
252,43225
253,43400
254,43540
255,43755
256,43960
257,44146
258,44339
259,44465
260,44699
261,44893
262,45080
263,45258
264,45466
265,45722
266,45844
267,46047
268,46254
269,46440
270,46597
271,46800
272,46967
273,47135
274,47274
275,47499
276,47676
277,47881
278,48101
279,48369
280,48567
281,48691
282,48813
283,49007
284,49209
285,49431
286,49670
287,49872
288,50073
289,50297
290,50555
291,50762
292,50952
293,51091
294,51307
295,51446
296,51620
297,51813
298,51981
299,52161
300,52356
301,52566
302,52770
303,52926
304,53069
305,53219
306,53405
307,53570
308,53703
309,53891
310,54074
311,54362
312,54559
313,54775
314,54914
315,55082
316,55296
317,55439
318,55642
319,55792
320,56006
321,56223
322,56383
323,56598
324,56777
325,56936
326,57051
327,57285
328,57420
329,57608
330,57800
331,57953
332,58086
333,58266
334,58461
335,58638
336,58759
337,58945
338,59108
339,59298
340,59418
341,59600
342,59758
343,59887
344,60068
345,60251
346,60454
347,60679
348,60858
349,61009
350,61202
351,61396
352,61587
353,61754
354,61929
355,62158
356,62385
357,62593
358,62790
359,62927
360,63119
361,63265
362,63394
363,63529
364,63697
365,63844
366,64037
367,64187
368,64350
369,64552
370,64794
371,64968
372,65134
373,65267
374,65454
375,65754
376,65947
377,66068
378,66189
379,66342
380,66626
381,66792
382,66959
383,67146
384,67284
385,67476
386,67705
387,67912
388,68096
389,68296
390,68512
391,68655
392,68816
393,68997
394,69134
395,69307
396,69424
397,69605
398,69734
399,69920
400,70043
401,70160
402,70336
403,70559
404,70744
405,70893
406,71102
407,71231
408,71394
409,71554
410,71786
