,0
0,206
1,483
2,761
3,1036
4,1309
5,1576
6,1857
7,2126
8,2384
9,2648
10,2910
11,3176
12,3446
13,3712
14,3969
15,4239
16,4516
17,4781
18,5038
19,5302
20,5570
21,5844
22,6109
23,6372
24,6646
25,6921
26,7186
27,7445
28,7709
29,7978
30,8251
31,8491
32,8778
33,9048
34,9322
35,9588
36,9853
37,10120
38,10389
39,10669
40,10943
41,11211
42,11479
43,11762
44,12037
45,12310
46,12585
47,12854
48,13131
49,13404
50,13670
51,13935
52,14217
53,14483
54,14744
55,15011
56,15277
57,15550
58,15825
59,16099
60,16373
61,16666
62,16944
63,17213
64,17491
65,17767
66,18047
67,18318
68,18584
69,18852
70,19126
71,19391
72,19644
73,19907
74,20171
75,20440
76,20709
77,20974
78,21235
