,0
0,168
1,347
2,503
3,683
4,839
5,977
6,1167
7,1346
8,1528
9,1715
10,1862
11,2038
12,2205
13,2338
14,2471
15,2646
16,2784
17,2937
18,3069
19,3240
20,3418
21,3628
22,3815
23,4004
24,4175
25,4344
26,4491
27,4628
28,4782
29,4993
30,5153
31,5309
32,5442
33,5598
34,5790
35,5977
36,6159
37,6318
38,6603
39,6759
40,6914
41,7070
42,7247
43,7457
44,7632
45,7821
46,7978
47,8222
48,8412
49,8616
50,8788
51,8954
52,9104
53,9338
54,9527
55,9662
56,9795
57,10018
58,10180
59,10329
60,10510
61,10674
62,10806
63,10939
64,11123
65,11280
66,11454
67,11627
68,11812
69,11963
70,12129
71,12275
72,12467
73,12680
74,12820
75,12964
76,13089
77,13304
78,13485
79,13668
80,13790
81,13923
82,14097
83,14274
84,14437
85,14633
86,14807
87,14949
88,15068
89,15198
90,15354
91,15524
92,15719
93,15861
94,16018
95,16206
96,16399
97,16559
98,16735
99,16917
100,17051
101,17191
102,17339
103,17510
104,17690
105,17865
106,17997
107,18181
108,18353
109,18550
110,18719
111,18891
112,19051
113,19213
114,19387
115,19517
116,19668
117,19881
118,20092
119,20250
120,20407
121,20612
122,20814
123,20980
124,21165
125,21353
126,21511
127,21689
128,21834
129,22009
130,22183
131,22354
132,22511
133,22680
134,22860
135,23054
136,23216
137,23413
138,23611
139,23804
140,23935
141,24076
142,24199
143,24357
144,24525
145,24655
146,24855
147,25049
148,25211
149,25342
150,25507
151,25718
152,25906
153,26080
154,26240
155,26410
156,26568
157,26730
158,26895
159,27037
160,27195
161,27353
162,27524
163,27665
164,27794
165,27990
166,28127
167,28296
168,28464
169,28559
170,28792
171,28942
172,29123
173,29269
174,29435
175,29645
176,29833
177,30024
178,30221
179,30325
180,30511
181,30651
182,30811
183,30937
184,31103
185,31246
186,31405
187,31594
188,31778
189,31953
190,32136
191,32294
192,32487
193,32644
194,32843
195,32972
196,33085
197,33234
198,33407
199,33587
200,33724
201,33891
202,34099
203,34293
204,34469
205,34650
206,34903
207,35071
208,35245
209,35387
210,35542
211,35715
212,35898
213,36094
214,36267
215,36401
216,36575
217,36742
218,36878
219,37033
220,37208
221,37345
222,37511
223,37691
224,37874
225,38059
226,38199
227,38354
228,38511
229,38652
230,38811
231,38980
232,39117
233,39299
234,39468
235,39695
236,39856
237,39966
238,40182
239,40358
240,40542
241,40747
242,40930
243,41093
244,41224
245,41377
246,41515
247,41691
248,41892
249,42008
250,42287
251,42478
252,42613
253,42744
254,42875
255,43029
256,43200
257,43321
258,43480
259,43685
260,43881
261,44029
262,44193
263,44320
264,44533
265,44723
266,44894
267,45103
268,45291
269,45455
270,45612
271,45817
272,45972
273,46109
274,46278
275,46446
276,46607
277,46813
278,46982
279,47148
280,47319
281,47451
282,47607
283,47772
284,47940
285,48113
286,48282
287,48457
288,48594
289,48753
290,48946
291,49111
292,49319
293,49481
