,0
0,81
1,361
2,646
3,892
4,1194
5,1482
6,1778
7,2072
8,2336
9,2644
10,2940
11,3191
12,3521
13,3832
14,4109
15,4405
16,4690
17,4975
18,5235
19,5571
20,5892
21,6193
22,6483
23,6776
24,7032
25,7331
26,7609
27,7894
28,8200
29,8480
30,8762
31,9043
32,9294
33,9604
34,9917
35,10196
36,10515
37,10782
38,11073
39,11356
40,11641
41,11908
42,12241
43,12547
44,12820
45,13125
46,13405
47,13673
48,13962
49,14252
50,14551
51,14867
52,15137
53,15423
54,15708
55,15961
56,16275
57,16572
58,16860
59,17148
60,17414
61,17720
62,17997
63,18256
64,18574
65,18862
66,19154
67,19437
68,19713
69,20001
70,20282
71,20544
72,20879
73,21172
74,21458
