,0
0,115
1,409
2,697
3,988
4,1304
5,1613
6,1910
7,2201
8,2488
9,2781
10,3072
11,3372
12,3691
13,3997
14,4288
15,4578
16,4865
17,5164
18,5465
19,5767
20,6083
21,6380
22,6664
23,6951
24,7241
25,7548
26,7856
27,8159
28,8472
29,8763
30,9042
31,9332
32,9630
33,9939
34,10244
35,10542
36,10844
37,11130
38,11413
39,11709
40,12017
41,12330
42,12632
43,12926
44,13222
45,13510
46,13796
47,14097
48,14408
49,14717
50,15012
51,15300
52,15597
53,15889
54,16183
55,16491
56,16802
57,17107
58,17392
59,17679
60,17979
61,18273
62,18572
63,18878
64,19184
65,19479
66,19765
67,20054
68,20358
69,20662
70,20964
71,21267
