,0
0,70
1,371
2,676
3,982
4,1286
5,1589
6,1881
7,2177
8,2477
9,2768
10,3055
11,3366
12,3676
13,3981
14,4284
15,4582
16,4885
17,5173
18,5466
19,5764
20,6059
21,6353
22,6646
23,6931
24,7216
25,7508
26,7795
27,8084
28,8379
29,8666
30,8968
31,9268
32,9566
33,9877
34,10180
35,10481
36,10791
37,11057
38,11385
39,11689
40,11993
41,12295
42,12597
43,12900
44,13201
45,13499
46,13792
47,14073
48,14360
49,14639
50,14917
51,15211
52,15498
53,15791
54,16091
55,16395
56,16702
57,17007
58,17315
59,17624
60,17935
61,18244
62,18550
63,18856
64,19159
65,19460
66,19763
67,20057
68,20362
69,20657
70,20959
71,21269
