,0
0,192
1,221
2,144
3,252
4,215
5,216
6,288
7,232
8,211
9,221
10,258
11,241
12,238
13,260
14,217
15,210
16,478
17,229
18,214
19,230
20,300
21,237
22,269
23,197
24,264
25,272
26,156
27,220
28,207
29,239
30,228
31,203
32,226
33,263
34,294
35,268
36,208
37,227
38,313
39,261
40,222
41,349
42,250
43,252
44,202
45,109
46,366
47,243
48,254
49,243
50,209
51,413
52,227
53,185
54,251
55,272
56,253
57,220
58,253
59,217
60,287
61,231
62,229
63,227
64,233
65,252
66,226
67,254
68,239
69,152
70,262
71,262
72,266
73,267
74,204
75,256
76,233
77,230
78,114
79,265
80,199
81,213
82,265
83,241
84,237
85,181
86,355
87,199
88,198
