,0
0,288
1,314
2,315
3,315
4,317
5,299
6,231
7,342
8,279
9,315
10,163
11,458
12,277
13,260
14,263
15,274
16,274
17,279
18,318
19,321
20,269
21,260
22,262
23,282
24,293
25,295
26,288
27,301
28,276
29,257
30,269
31,281
32,297
33,310
34,297
35,276
36,279
37,267
38,270
39,282
40,294
41,303
42,296
43,189
44,351
45,270
46,281
47,284
48,291
49,296
50,288
51,279
52,269
53,266
54,294
55,308
56,304
57,297
58,278
59,270
60,261
61,270
62,275
63,305
64,304
65,295
66,282
67,271
68,285
69,290
70,292
71,298
72,306
73,275
