,0
0,114
1,180
2,149
3,163
4,144
5,200
6,207
7,167
8,139
9,249
10,192
11,120
12,198
13,123
14,200
15,140
16,139
17,131
18,224
19,133
20,163
21,129
22,120
23,111
24,209
25,200
26,122
27,195
28,198
29,167
30,186
31,158
32,143
33,174
34,147
35,219
36,191
37,187
38,177
39,161
40,122
41,107
42,105
43,126
44,103
45,93
46,171
47,225
48,126
49,96
50,131
51,139
52,111
53,186
54,115
55,113
56,116
57,171
58,151
59,123
60,112
61,97
62,140
63,105
64,149
65,98
66,99
67,117
68,150
69,161
70,149
71,175
72,104
73,126
74,109
75,112
76,145
77,101
78,146
79,161
80,110
81,92
82,88
83,93
84,134
85,146
86,1097
87,108
88,104
89,94
90,88
91,87
92,97
93,95
94,95
95,99
96,105
97,99
98,91
99,99
100,159
101,103
102,102
103,111
104,149
105,112
106,85
107,89
108,104
109,97
110,89
111,91
112,173
113,106
114,91
115,141
116,101
117,90
118,97
119,157
120,104
121,147
122,139
123,106
124,91
125,136
126,150
127,107
128,102
129,99
130,93
131,89
132,90
133,125
134,171
135,140
136,101
137,94
138,190
139,138
140,102
141,124
142,153
143,165
144,164
145,99
146,148
147,161
148,142
149,98
150,132
151,134
152,120
153,124
154,149
155,101
156,130
157,102
158,164
159,187
160,110
161,90
162,92
163,144
164,106
165,94
166,90
167,161
168,197
169,154
170,128
171,100
172,91
173,91
174,93
175,92
176,187
177,107
178,157
179,109
180,138
181,114
182,92
183,90
184,139
185,113
186,147
187,120
188,218
189,150
190,141
191,167
192,133
193,104
194,146
195,146
196,107
197,153
198,107
199,96
200,98
201,96
202,95
203,131
204,127
205,113
206,97
207,127
208,144
209,106
210,194
211,121
212,97
213,97
214,97
215,180
216,118
217,124
218,92
219,157
220,169
221,106
222,98
223,96
224,99
225,116
226,96
227,140
228,130
229,101
230,135
231,113
232,110
233,202
234,150
235,145
236,137
237,106
238,103
239,108
240,156
241,120
242,96
243,200
244,182
245,205
246,147
247,109
248,148
249,104
250,93
251,163
252,100
253,101
254,98
255,125
256,143
257,141
258,151
259,138
260,127
261,139
262,183
263,107
264,104
265,177
266,117
267,139
268,183
269,104
270,91
271,140
272,141
273,103
274,122
275,145
276,104
277,119
278,136
279,97
280,105
281,122
282,99
283,122
284,102
285,100
286,137
287,187
288,162
289,148
290,98
291,87
292,114
293,115
294,133
295,135
296,88
297,178
298,147
299,109
300,98
301,90
302,114
303,95
304,111
305,97
306,123
307,124
308,105
309,153
310,122
311,161
312,96
313,133
314,98
315,99
316,131
317,153
318,182
319,153
320,156
321,130
322,99
323,121
324,98
325,138
326,139
327,99
328,166
329,165
330,109
331,121
332,145
333,138
334,146
335,117
336,109
337,143
338,132
339,98
340,187
341,156
342,123
343,92
344,187
345,151
346,142
347,179
348,110
349,92
350,145
351,95
352,108
353,145
354,177
355,125
356,91
357,120
358,201
359,108
360,93
361,117
362,129
363,146
364,161
365,114
366,92
367,93
368,178
369,146
370,106
371,119
372,144
373,102
374,87
375,88
376,129
377,165
378,146
379,122
380,98
381,86
382,88
383,164
384,114
385,129
386,135
387,136
388,106
389,111
390,144
391,151
392,134
393,98
394,133
395,123
396,95
397,93
398,123
399,122
400,100
401,174
402,99
403,90
404,131
405,143
406,138
407,98
408,121
409,128
410,147
411,103
412,97
413,106
414,116
415,135
416,141
417,149
418,102
419,136
420,131
421,152
422,142
423,152
424,136
425,185
426,107
427,123
428,143
429,96
430,90
431,128
432,113
433,116
434,95
435,92
436,146
437,124
438,141
439,111
440,109
441,94
442,94
443,117
444,104
445,97
446,114
447,131
448,123
449,113
450,121
451,98
452,137
453,140
454,145
455,138
456,157
457,103
458,127
