,0
0,272
1,293
2,335
3,305
4,286
5,284
6,287
7,277
8,293
9,302
10,308
11,292
12,292
13,289
14,267
15,278
16,284
17,337
18,165
19,175
20,306
21,213
22,335
23,189
24,373
25,220
26,408
27,202
28,367
29,189
30,348
31,200
32,372
33,208
34,387
35,209
36,349
37,189
38,354
39,195
40,382
41,217
42,410
43,310
44,299
45,275
46,287
47,322
48,340
49,332
50,329
51,293
52,275
53,291
54,349
55,290
56,82
57,346
58,173
59,117
60,281
61,285
62,316
63,366
64,317
65,446
66,284
67,286
68,211
69,253
70,591
71,373
72,315
