,0
0,179
1,156
2,180
3,156
4,138
5,190
6,179
7,182
8,187
9,147
10,176
11,167
12,133
13,133
14,175
15,138
16,153
17,132
18,171
19,178
20,210
21,187
22,189
23,171
24,169
25,147
26,137
27,154
28,211
29,160
30,156
31,133
32,156
33,192
34,187
35,182
36,159
37,285
38,156
39,155
40,156
41,177
42,210
43,175
44,189
45,157
46,244
47,190
48,204
49,172
50,166
51,150
52,234
53,189
54,135
55,133
56,223
57,162
58,149
59,181
60,164
61,132
62,133
63,184
64,157
65,174
66,173
67,185
68,151
69,166
70,146
71,192
72,213
73,140
74,144
75,125
76,215
77,181
78,183
79,122
80,133
81,174
82,177
83,163
84,196
85,174
86,142
87,119
88,130
89,156
90,170
91,195
92,142
93,157
94,188
95,193
96,160
97,176
98,182
99,134
100,140
101,148
102,171
103,180
104,175
105,132
106,184
107,172
108,197
109,169
110,172
111,160
112,162
113,174
114,130
115,151
116,213
117,211
118,158
119,157
120,205
121,202
122,166
123,185
124,188
125,158
126,178
127,145
128,175
129,174
130,171
131,157
132,169
133,180
134,194
135,162
136,197
137,198
138,193
139,131
140,141
141,123
142,158
143,168
144,130
145,200
146,194
147,162
148,131
149,165
150,211
151,188
152,174
153,160
154,170
155,158
156,162
157,165
158,142
159,158
160,158
161,171
162,141
163,129
164,196
165,137
166,169
167,168
168,95
169,233
170,150
171,181
172,146
173,166
174,210
175,188
176,191
177,197
178,104
179,186
180,140
181,160
182,126
183,166
184,143
185,159
186,189
187,184
188,175
189,183
190,158
191,193
192,157
193,199
194,129
195,113
196,149
197,173
198,180
199,137
200,167
201,208
202,194
203,176
204,181
205,253
206,168
207,174
208,142
209,155
210,173
211,183
212,196
213,173
214,134
215,174
216,167
217,136
218,155
219,175
220,137
221,166
222,180
223,183
224,185
225,140
226,155
227,157
228,141
229,159
230,169
231,137
232,182
233,169
234,227
235,161
236,110
237,216
238,176
239,184
240,205
241,183
242,163
243,131
244,153
245,138
246,176
247,201
248,116
249,279
250,191
251,135
252,131
253,131
254,154
255,171
256,121
257,159
258,205
259,196
260,148
261,164
262,127
263,213
264,190
265,171
266,209
267,188
268,164
269,157
270,205
271,155
272,137
273,169
274,168
275,161
276,206
277,169
278,166
279,171
280,132
281,156
282,165
283,168
284,173
285,169
286,175
287,137
288,159
289,193
290,165
291,208
292,162
293,151
294,127
295,146
296,153
297,226
298,122
299,188
300,183
301,177
302,196
303,133
304,173
305,162
306,123
307,189
308,168
309,182
310,127
311,137
312,183
313,154
314,181
315,137
316,120
317,187
318,141
319,151
320,169
321,162
322,145
323,161
324,159
325,131
326,181
327,196
328,179
329,174
330,122
331,138
332,170
333,198
334,174
335,152
336,204
337,132
338,157
339,154
340,133
341,220
342,204
343,201
344,152
345,151
346,195
347,140
348,95
349,243
350,166
351,158
352,168
353,149
354,177
355,124
356,171
357,196
358,180
359,135
360,189
361,152
362,164
363,143
364,149
365,178
366,146
367,139
368,166
369,172
370,175
371,171
372,151
373,200
374,163
375,225
376,162
377,187
378,176
379,186
380,145
381,139
382,215
383,174
384,105
385,222
386,175
387,154
388,195
389,136
390,114
391,216
392,161
393,179
394,179
395,181
396,183
397,193
398,238
399,159
400,163
401,169
402,179
403,161
404,132
405,182
406,171
407,165
408,120
409,176
410,170
411,130
412,168
413,206
414,163
415,166
416,229
417,131
418,202
419,177
420,172
421,156
422,204
423,141
424,132
425,175
426,166
427,214
428,192
429,194
430,139
431,155
432,173
433,254
434,112
435,230
436,139
437,146
438,156
439,187
440,181
441,186
442,182
443,203
444,168
445,189
446,166
447,177
448,174
449,154
450,185
451,133
452,190
453,175
454,177
455,221
456,168
457,155
458,164
459,162
460,157
461,208
462,158
463,139
464,144
465,158
466,158
467,157
468,158
469,188
470,154
471,190
472,127
473,246
474,168
475,203
476,193
477,204
478,134
479,151
480,176
481,178
482,127
483,141
484,158
485,154
486,176
487,156
488,123
489,166
490,168
491,176
492,190
493,193
494,156
495,176
496,158
497,131
498,162
499,162
500,178
501,144
502,157
503,156
504,176
505,188
506,141
507,112
508,135
509,197
510,194
511,191
512,189
513,186
514,191
515,168
516,172
517,125
518,177
519,179
520,167
521,119
522,144
523,123
524,193
525,172
526,141
527,183
528,121
529,161
530,210
531,165
532,160
533,178
534,131
535,157
536,128
537,125
538,160
539,154
540,166
541,167
542,138
543,167
544,140
545,169
546,141
547,171
548,204
549,186
550,234
551,134
552,123
553,167
554,121
555,179
556,141
557,184
558,121
559,110
560,103
561,103
562,102
563,121
564,126
565,89
566,199
567,117
568,108
569,103
570,123
571,193
572,126
573,187
574,138
575,192
576,140
577,196
578,179
579,130
580,120
581,112
582,102
583,98
584,109
585,182
586,205
587,111
588,283
589,149
590,175
591,243
592,198
593,126
594,190
595,133
596,188
597,198
598,201
599,149
