,0
0,262
1,250
2,256
3,257
4,257
5,262
6,275
7,271
8,264
9,252
10,250
11,250
12,261
13,271
14,268
15,268
16,265
17,265
18,253
19,253
20,156
21,360
22,272
23,274
24,268
25,259
26,251
27,260
28,260
29,157
30,367
31,273
32,265
33,264
34,257
35,250
36,245
37,260
38,276
39,264
40,263
41,261
42,255
43,252
44,255
45,256
46,262
47,178
48,361
49,265
50,254
51,249
52,250
53,247
54,264
55,270
56,266
57,259
58,263
59,259
60,250
61,251
62,255
63,264
64,274
65,271
66,261
67,256
68,252
69,259
70,256
71,264
72,266
73,271
74,263
75,262
76,253
77,253
78,250
79,266
80,172
