,0
0,233
1,235
2,237
3,220
4,234
5,236
6,241
7,237
8,242
9,240
10,243
11,244
12,249
13,251
14,251
15,249
16,248
17,245
18,254
19,251
20,251
21,242
22,253
23,251
24,250
25,237
26,262
27,247
28,239
29,241
30,253
31,244
32,246
33,228
34,240
35,242
36,238
37,236
38,238
39,245
40,242
41,240
42,237
43,250
44,247
45,246
46,250
47,250
48,252
49,250
50,257
51,255
52,253
53,249
54,259
55,252
56,250
57,247
58,252
59,251
60,247
61,252
62,256
63,250
64,250
65,251
66,253
67,255
68,254
69,246
70,252
71,255
72,253
73,256
74,261
75,261
76,256
77,245
78,271
79,256
80,260
81,256
82,262
83,242
84,259
85,255
