,0
0,111
1,222
2,233
3,202
4,138
5,271
6,211
7,233
8,157
9,204
10,162
11,139
12,281
13,132
14,141
15,191
16,210
17,127
18,253
19,277
20,537
21,194
22,137
23,224
24,165
25,187
26,215
27,144
28,237
29,168
30,235
31,278
32,232
33,335
34,309
35,163
36,131
37,272
38,158
39,230
40,334
41,238
42,180
43,139
44,239
45,280
46,217
47,329
48,332
49,252
50,261
51,310
52,204
53,161
54,259
55,250
56,229
57,236
58,207
59,342
60,237
61,238
62,274
63,300
64,194
65,143
66,317
67,191
68,195
69,299
70,130
71,247
72,294
73,125
74,118
75,115
76,317
77,140
78,237
79,576
80,207
81,206
82,270
83,205
84,142
85,135
86,351
87,138
88,219
89,195
90,157
91,129
92,127
93,190
94,135
95,125
96,120
97,129
