,0
0,331
1,287
2,84
3,279
4,87
5,256
6,81
7,248
8,81
9,256
10,80
11,273
12,87
13,287
14,85
15,264
16,85
17,269
18,86
19,249
20,82
21,173
22,474
23,31
24,282
25,87
26,292
27,86
28,285
29,81
30,196
31,204
32,282
33,82
34,310
35,96
36,316
37,64
38,339
39,82
40,288
41,60
42,313
43,85
44,289
45,82
46,304
47,66
48,322
49,67
50,400
51,208
52,74
53,82
54,284
55,63
56,191
57,504
58,85
59,284
60,82
61,270
62,85
63,253
64,82
65,264
66,82
67,290
68,91
69,325
70,82
71,346
72,62
73,335
74,81
75,299
76,81
77,290
78,86
79,306
80,67
81,338
82,83
83,303
84,82
85,301
86,85
87,289
88,83
89,292
90,82
91,309
92,89
93,308
94,64
95,83
96,121
97,154
98,359
99,306
100,91
101,162
102,134
103,88
104,164
105,140
106,86
107,249
108,123
109,356
110,367
