,0
0,153
1,109
2,144
3,131
4,125
5,128
6,208
7,99
8,141
9,123
10,214
11,173
12,97
13,157
14,115
15,142
16,104
17,120
18,120
19,162
20,111
21,124
22,145
23,166
24,226
25,139
26,133
27,131
28,122
29,114
30,132
31,109
32,171
33,102
34,122
35,101
36,137
37,129
38,127
39,117
40,132
41,135
42,149
43,133
44,109
45,146
46,112
47,102
48,129
49,139
50,136
51,114
52,124
53,146
54,126
55,112
56,101
57,105
58,134
59,113
60,194
61,151
62,128
63,157
64,154
65,131
66,120
67,115
68,129
69,113
70,117
71,130
72,129
73,105
74,106
75,118
76,132
77,163
78,136
79,130
80,149
81,131
82,136
83,112
84,111
85,104
86,130
87,157
88,109
89,167
90,130
91,152
92,162
93,175
94,149
95,176
96,114
97,166
98,132
99,141
100,132
101,126
102,138
103,170
104,128
105,174
106,156
107,104
108,98
109,132
110,178
111,115
112,123
113,136
114,128
115,130
116,138
117,197
118,118
119,113
120,122
121,150
122,148
123,111
124,133
125,161
126,120
127,110
128,165
129,115
130,88
131,168
132,109
133,130
134,139
135,102
136,131
137,109
138,150
139,112
140,99
141,109
142,164
143,120
144,98
145,172
146,135
147,107
148,147
149,174
150,141
151,130
152,136
153,128
154,166
155,181
156,170
157,116
158,148
159,179
160,116
161,157
162,139
163,156
164,160
165,138
166,144
167,121
168,130
169,140
170,146
171,164
172,149
173,159
174,183
175,170
176,135
177,122
178,160
179,147
180,164
181,117
182,136
183,109
184,108
185,116
186,122
187,120
188,115
189,130
190,126
191,96
192,107
193,151
194,146
195,108
196,107
197,129
198,146
199,125
200,159
201,151
202,115
203,127
204,104
205,176
206,125
207,154
208,131
209,147
210,111
211,110
212,144
213,114
214,133
215,131
216,132
217,199
218,163
219,118
220,134
221,128
222,129
223,152
224,114
225,119
226,150
227,170
228,161
229,110
230,148
231,113
232,118
233,169
234,164
235,137
236,154
237,121
238,109
239,156
240,144
241,191
242,181
243,169
244,177
245,163
246,129
247,111
248,159
249,151
250,153
251,104
252,182
253,146
254,141
255,150
256,119
257,180
258,108
259,110
260,121
261,161
262,128
263,129
264,178
265,137
266,108
267,144
268,141
269,111
270,113
271,126
272,133
273,124
274,112
275,163
276,105
277,180
278,166
279,149
280,125
281,135
282,127
283,120
284,113
285,135
286,141
287,108
288,113
289,119
290,102
291,96
292,138
293,118
294,126
295,140
296,143
297,163
298,112
299,104
300,92
301,114
302,171
303,114
304,129
305,133
306,128
307,117
308,110
309,173
310,135
311,161
312,134
313,173
314,99
315,115
316,133
317,170
318,143
319,206
320,121
321,116
322,114
323,137
324,168
325,139
326,123
327,144
328,113
329,123
330,134
331,121
332,205
333,111
334,135
335,164
336,182
337,169
338,136
339,131
340,187
341,132
342,101
343,163
344,141
345,101
346,148
347,122
348,176
349,185
350,111
351,201
352,136
353,129
354,112
355,187
356,146
357,170
358,109
359,153
360,99
361,133
362,131
363,124
364,118
365,141
366,139
367,111
368,188
369,155
370,126
371,135
372,118
373,198
374,192
375,130
376,160
377,135
378,139
379,115
380,138
381,144
382,143
383,139
384,159
385,193
386,144
387,122
388,187
389,133
390,177
391,122
392,109
393,109
394,175
395,341
396,105
397,156
398,141
399,149
400,242
401,100
402,219
403,103
404,144
405,241
406,102
407,135
408,132
409,146
410,149
411,121
412,155
413,124
414,166
415,147
416,153
417,103
418,138
419,188
420,149
421,177
422,141
423,117
424,148
425,132
426,147
427,162
428,142
429,144
430,151
431,141
432,163
433,134
434,136
435,178
436,133
437,197
438,172
439,165
440,120
441,120
442,120
443,132
444,107
445,102
446,149
447,182
448,145
449,118
450,125
451,145
452,125
453,314
454,218
455,99
456,122
457,231
458,100
459,144
460,133
461,143
462,120
463,130
464,240
465,102
466,139
467,140
468,112
469,111
470,132
471,110
472,137
473,138
474,106
475,131
476,126
477,121
478,154
479,133
480,103
481,115
482,154
483,141
484,109
485,186
486,195
487,131
488,166
489,165
490,125
491,111
492,141
493,172
494,158
495,114
496,209
497,341
498,105
499,156
500,141
501,149
502,242
503,100
504,219
505,103
506,144
507,241
508,102
509,135
510,132
511,146
512,149
513,121
514,155
515,124
516,166
517,147
518,153
519,103
520,138
521,188
522,149
523,177
524,141
525,117
526,148
527,132
528,147
529,162
530,142
531,144
532,151
533,141
534,163
535,134
536,136
537,178
538,133
539,197
540,172
541,165
542,120
543,120
544,120
545,132
546,107
547,102
548,149
549,182
550,145
551,118
552,125
553,145
554,125
555,314
556,218
557,99
558,122
559,231
560,100
561,144
562,133
563,143
564,120
565,130
566,240
567,102
568,139
569,140
570,112
571,111
572,132
573,110
574,137
575,138
576,106
577,131
578,126
579,121
580,154
581,133
582,103
583,115
584,154
585,141
586,109
587,186
588,195
589,131
590,166
591,165
592,125
593,111
594,141
595,172
596,158
597,114
598,180
599,133
600,171
601,118
602,147
