,0
0,103
1,145
2,126
3,113
4,102
5,135
6,225
7,99
8,94
9,131
10,149
11,138
12,170
13,119
14,102
15,401
16,100
17,96
18,232
19,97
20,155
21,129
22,154
23,138
24,350
25,72
26,100
27,150
28,129
29,139
30,178
31,119
32,110
33,137
34,145
35,160
36,141
37,137
38,138
39,140
40,159
41,114
42,89
43,140
44,262
45,98
46,157
47,117
48,134
49,181
50,123
51,309
52,139
53,143
54,132
55,144
56,134
57,144
58,261
59,168
60,131
61,126
62,148
63,133
64,146
65,150
66,218
67,124
68,137
69,160
70,111
71,196
72,126
73,201
74,103
75,160
76,274
77,219
78,158
79,144
80,161
81,184
82,176
83,155
84,180
85,138
86,209
87,345
88,131
89,279
90,147
91,143
92,131
93,98
94,218
95,167
96,160
97,167
98,197
99,130
100,139
101,111
102,91
103,122
104,156
105,362
106,141
107,328
108,145
109,96
110,91
111,128
112,135
113,139
114,161
115,120
116,172
117,134
118,116
119,108
120,209
121,181
122,145
123,142
124,141
125,190
126,168
127,225
128,155
129,139
130,134
131,137
132,132
133,114
134,166
135,143
136,141
137,109
138,82
