,0
0,251
1,534
2,232
3,521
4,222
5,532
6,239
7,530
8,235
9,512
10,221
11,558
12,240
13,532
14,227
15,524
16,235
17,544
18,240
19,521
20,224
21,513
22,244
23,534
24,236
25,498
26,234
27,507
28,237
29,524
30,237
31,509
32,223
33,517
34,252
35,161
36,355
37,287
38,134
39,138
40,246
41,241
42,161
43,93
44,226
45,133
46,165
47,98
48,175
49,70
50,121
51,159
52,114
53,113
54,107
55,138
56,86
57,107
58,102
59,122
60,151
61,19
62,199
63,91
64,164
65,132
66,126
67,155
68,748
69,233
70,520
71,265
72,134
73,118
74,64
75,110
76,106
77,115
78,120
79,112
80,217
81,109
82,145
83,88
84,115
