,0
0,278
1,276
2,267
3,265
4,270
5,270
6,270
7,268
8,271
9,269
10,268
11,273
12,267
13,271
14,278
15,270
16,272
17,278
18,270
19,272
20,270
21,278
22,278
23,270
24,282
25,275
26,274
27,277
28,273
29,274
30,281
31,272
32,273
33,277
34,270
35,271
36,271
37,271
38,275
39,270
40,271
41,275
42,277
43,272
44,268
45,275
46,286
47,275
48,279
49,283
50,272
51,276
52,275
53,272
54,275
55,271
56,273
57,274
58,277
59,272
60,267
61,276
62,283
63,277
64,280
65,282
66,281
67,281
68,275
69,280
70,285
71,272
72,280
73,282
74,277
75,281
76,275
