,0
0,237
1,244
2,229
3,244
4,272
5,267
6,245
7,239
8,206
9,207
10,222
11,223
12,231
13,268
14,241
15,241
16,248
17,238
18,237
19,223
20,223
21,239
22,242
23,237
24,243
25,238
26,231
27,225
28,236
29,242
30,238
31,242
32,256
33,263
34,240
35,235
36,243
37,231
38,226
39,235
40,251
41,240
42,246
43,238
44,227
45,227
46,232
47,235
48,231
49,229
50,238
51,239
52,234
53,236
54,231
55,224
56,231
57,242
58,248
59,246
60,261
61,254
62,243
63,233
64,242
65,240
66,237
67,240
68,252
69,257
70,241
71,248
72,247
73,238
74,219
75,228
76,245
77,245
78,243
79,223
80,214
81,213
82,207
83,214
84,236
85,243
86,250
87,242
88,242
