,0
0,215
1,483
2,417
3,262
4,217
5,481
6,642
7,685
8,213
9,466
10,203
11,429
12,219
13,483
14,680
15,197
16,394
17,180
18,198
19,202
20,201
21,196
22,384
23,195
24,197
25,372
26,177
27,178
28,384
29,197
30,191
31,184
32,184
33,184
34,181
35,372
36,171
37,190
38,386
39,198
40,209
41,213
42,206
43,195
44,191
45,185
46,180
47,195
48,203
49,200
50,396
51,191
52,200
53,196
54,196
55,204
56,201
57,208
58,437
59,221
60,414
61,203
62,201
63,200
64,193
65,196
66,214
67,208
68,203
69,403
70,204
71,189
72,192
73,186
74,186
75,430
76,211
77,427
