,0
0,119
1,104
2,123
3,139
4,133
5,128
6,106
7,82
8,167
9,171
10,191
11,124
12,96
13,143
14,184
15,123
16,134
17,171
18,121
19,187
20,121
21,143
22,176
23,121
24,151
25,145
26,118
27,135
28,138
29,116
30,148
31,141
32,101
33,142
34,159
35,151
36,116
37,140
38,146
39,116
40,106
41,167
42,157
43,150
44,135
45,120
46,141
47,137
48,140
49,119
50,134
51,126
52,196
53,129
54,105
55,180
56,162
57,144
58,151
59,99
60,99
61,143
62,134
63,110
64,194
65,105
66,163
67,143
68,127
69,156
70,137
71,143
72,115
73,149
74,138
75,129
76,135
77,135
78,127
79,142
80,154
81,127
82,128
83,141
84,151
85,133
86,178
87,127
88,144
89,178
90,166
91,172
92,131
93,174
94,218
95,118
96,138
97,161
98,145
99,149
100,230
101,144
102,155
103,126
104,183
105,174
106,205
107,155
108,131
109,127
110,145
111,149
112,146
113,151
114,166
115,147
116,127
117,129
118,130
119,98
120,172
121,155
122,139
123,139
124,139
125,149
126,100
127,238
128,143
129,120
130,121
131,125
132,120
133,142
134,142
135,155
136,123
137,88
138,167
139,197
140,151
141,145
142,216
143,95
144,88
145,133
146,211
147,140
148,146
149,127
150,146
151,134
152,133
153,138
154,117
155,161
156,177
157,170
158,155
159,122
160,109
161,162
162,166
163,213
164,98
165,140
166,141
167,113
168,136
169,137
170,189
171,137
172,146
173,141
174,117
175,145
176,209
177,136
178,124
179,139
180,118
181,150
182,140
183,140
184,135
185,113
186,128
187,147
188,129
189,128
190,169
191,110
192,198
193,140
194,198
195,164
196,168
197,127
198,141
199,141
200,120
201,137
202,124
203,122
204,154
205,119
206,87
207,103
208,138
209,138
210,148
211,140
212,172
213,152
214,157
215,155
216,150
217,137
218,126
219,102
220,150
221,112
222,124
223,158
224,163
225,124
226,192
227,124
228,133
229,127
230,147
231,166
232,147
233,123
234,131
235,150
236,215
237,93
238,127
239,141
240,137
241,134
242,189
243,126
244,132
245,148
246,144
247,145
248,148
249,162
250,88
251,163
252,133
253,109
254,185
255,129
256,219
257,121
258,152
259,77
260,101
261,95
262,116
263,84
264,189
265,135
266,113
267,138
268,197
269,187
270,116
271,91
272,99
273,93
274,127
275,136
276,143
277,149
278,199
279,147
280,115
281,183
282,135
283,153
284,142
285,157
286,168
287,141
288,142
289,166
290,104
291,168
292,105
293,149
294,138
295,154
