,0
0,133
1,92
2,99
3,83
4,85
5,127
6,89
7,134
8,178
9,87
10,102
11,165
12,181
13,91
14,86
15,81
16,76
17,117
18,88
19,165
20,96
21,165
22,110
23,117
24,134
25,85
26,119
27,119
28,134
29,120
30,84
31,81
32,174
33,134
34,131
35,93
36,88
37,119
38,87
39,83
40,78
41,126
42,85
43,83
44,110
45,91
46,89
47,82
48,182
49,102
50,150
51,129
52,118
53,142
54,126
55,130
56,86
57,78
58,174
59,116
60,123
61,107
62,123
63,144
64,100
65,95
66,72
67,75
68,132
69,94
70,101
71,87
72,103
73,124
74,141
75,149
76,128
77,118
78,96
79,115
80,101
81,109
82,112
83,86
84,83
85,144
86,152
87,123
88,84
89,115
90,94
91,115
92,81
93,136
94,188
95,142
96,86
97,141
98,174
99,139
100,150
101,150
102,211
103,138
104,97
105,85
106,137
107,189
108,114
109,109
110,132
111,117
112,89
113,152
114,123
115,84
116,110
117,86
118,79
119,178
120,93
121,94
122,186
123,132
124,129
125,158
126,128
127,84
128,121
129,92
130,88
131,80
132,126
133,178
134,116
135,88
136,101
137,129
138,130
139,87
140,84
141,114
142,121
143,84
144,129
145,104
146,100
147,92
148,97
149,93
150,94
151,89
152,112
153,141
154,111
155,86
156,87
157,94
158,110
159,119
160,87
161,97
162,108
163,97
164,102
165,96
166,110
167,130
168,126
169,102
170,86
171,97
172,109
173,97
174,109
175,112
176,134
177,118
178,121
179,87
180,123
181,98
182,198
183,104
184,120
185,106
186,188
187,113
188,112
189,117
190,102
191,129
192,124
193,131
194,89
195,82
196,105
197,111
198,115
199,105
200,107
201,145
202,127
203,84
204,159
205,95
206,110
207,79
208,94
209,96
210,282
211,121
212,128
213,92
214,83
215,137
216,173
217,92
218,113
219,124
220,171
221,129
222,167
223,131
224,116
225,96
226,78
227,80
228,83
229,84
230,88
231,140
232,128
233,88
234,81
235,120
236,89
237,137
238,127
239,86
240,104
241,108
242,149
243,86
244,118
245,141
246,90
247,96
248,87
249,122
250,125
251,97
252,89
253,91
254,121
255,157
256,196
257,86
258,169
259,110
260,99
261,86
262,108
263,130
264,125
265,86
266,83
267,111
268,189
269,93
270,172
271,106
272,90
273,124
274,125
275,95
276,122
277,129
278,207
279,141
280,134
281,225
282,193
283,103
284,93
285,102
286,143
287,90
288,210
289,116
290,86
291,109
292,90
293,94
294,118
295,126
296,324
297,147
298,110
299,116
300,108
301,297
302,155
303,174
304,296
305,165
306,296
307,163
308,134
309,151
310,116
311,91
312,101
313,108
314,99
315,264
316,189
317,130
318,114
319,87
320,83
321,125
322,129
323,136
324,88
325,158
326,186
327,106
328,114
329,125
330,123
331,96
332,127
333,138
334,101
335,149
336,167
337,123
338,132
339,154
340,90
341,88
342,123
343,135
344,122
345,108
346,102
347,110
348,86
349,82
350,255
351,105
352,89
353,88
354,89
355,106
356,86
357,83
358,90
359,135
360,194
361,81
362,77
363,89
364,116
365,108
366,108
367,88
368,80
369,122
370,92
371,90
372,86
373,94
374,150
375,90
376,87
377,83
378,88
379,89
380,82
381,84
382,94
383,89
384,81
385,82
386,146
387,88
388,96
389,84
390,88
391,80
392,95
393,109
394,77
395,99
396,95
397,82
398,87
399,103
400,96
401,85
402,86
403,84
404,88
405,82
406,86
407,87
408,86
409,84
410,85
411,82
412,88
413,88
414,80
415,106
416,81
417,82
418,80
419,107
420,101
421,103
422,160
423,93
424,85
425,92
426,94
427,80
428,73
429,77
430,71
431,76
432,116
433,102
434,100
435,83
436,80
437,77
438,80
439,71
440,82
441,76
442,86
443,86
444,79
445,79
446,83
447,79
448,75
449,84
450,82
451,101
452,81
453,80
454,77
455,110
456,81
457,104
458,98
459,82
460,81
461,82
462,87
463,89
464,77
465,70
466,78
467,115
468,88
469,101
470,106
471,96
472,101
473,85
474,72
475,98
476,80
477,80
478,80
479,77
480,96
481,82
482,76
483,76
484,72
485,107
486,84
487,73
488,101
489,101
490,103
491,101
492,79
493,78
494,79
495,76
496,103
497,87
498,75
499,71
500,77
501,77
502,71
503,66
504,104
505,88
506,76
507,68
508,65
509,118
510,86
511,87
512,67
513,71
514,83
515,97
516,82
517,78
518,103
519,76
520,70
521,82
522,74
523,79
524,76
525,71
526,68
527,65
528,77
529,80
530,89
531,120
532,73
533,71
534,76
535,82
536,82
537,76
538,95
539,99
540,102
541,80
542,78
543,76
544,73
545,116
546,80
547,79
548,77
549,99
550,123
551,87
552,93
553,81
554,77
555,136
556,75
557,128
558,103
559,96
560,99
561,77
562,74
563,99
564,81
565,73
566,83
567,70
568,115
569,71
570,74
571,73
572,115
573,81
574,88
575,93
576,62
577,142
578,81
579,77
580,89
581,80
582,72
583,81
584,114
585,99
586,82
587,74
588,139
589,101
590,85
591,70
592,72
593,76
594,70
595,66
596,75
597,76
598,101
599,97
600,82
601,71
602,99
603,97
604,78
605,75
606,80
607,74
608,94
609,100
610,100
611,79
612,74
613,106
614,110
615,83
616,95
617,81
618,74
619,101
620,100
621,81
622,75
623,79
624,72
625,94
626,77
627,71
628,107
629,89
630,81
631,76
632,104
633,118
634,76
635,93
636,78
637,71
638,76
639,70
640,98
641,84
642,73
643,85
644,78
645,75
646,98
647,78
648,74
649,121
650,101
651,71
652,94
653,93
654,77
655,74
656,94
657,78
658,75
659,105
660,82
661,77
662,71
663,102
664,86
665,76
666,73
667,118
668,121
669,109
670,70
671,68
672,72
673,68
674,95
675,90
676,89
677,67
678,138
679,90
680,81
681,72
682,76
683,71
684,119
685,116
686,95
687,79
688,78
689,116
690,174
691,86
692,91
693,75
694,74
695,69
696,68
697,94
698,75
699,74
700,78
701,78
702,113
703,69
704,107
705,79
706,76
707,70
708,98
709,88
710,99
711,91
712,122
713,77
714,98
715,91
716,104
717,86
718,83
719,103
720,91
721,84
722,111
723,83
724,102
725,73
726,86
727,95
728,96
729,93
730,92
731,91
732,77
733,71
734,104
735,80
736,76
737,70
738,94
739,93
740,79
741,68
742,159
743,83
744,106
745,151
746,103
747,83
748,101
749,78
750,73
751,81
752,90
753,92
754,94
755,75
756,74
757,167
758,138
759,69
760,83
761,104
762,81
763,106
764,92
765,78
766,71
767,101
768,87
769,84
770,70
771,75
772,65
773,94
774,80
775,106
776,81
777,67
778,76
779,123
780,93
781,93
782,92
783,272
784,115
785,85
786,102
787,88
788,94
789,121
790,189
791,218
792,127
793,87
794,109
795,134
796,84
797,117
798,112
799,115
800,180
801,125
802,172
803,115
804,89
805,133
806,93
807,86
808,194
809,133
810,91
811,112
812,118
813,86
814,78
815,245
816,96
817,100
818,86
819,271
820,129
821,375
822,87
823,120
824,164
825,76
826,110
827,188
828,91
829,108
830,120
831,92
832,87
833,97
834,104
835,96
836,113
837,116
838,110
839,111
840,85
841,98
842,106
843,87
844,90
845,112
846,88
847,252
848,88
849,86
850,120
851,203
852,86
853,103
854,100
855,95
856,81
857,107
858,102
859,83
860,90
