,0
0,275
1,190
2,287
3,169
4,300
5,164
6,285
7,177
8,272
9,162
10,291
11,191
12,325
13,170
14,267
15,237
16,225
17,217
18,229
19,234
20,255
21,247
22,224
23,215
24,267
25,185
26,275
27,158
28,370
29,172
30,208
31,443
32,163
33,332
34,171
35,162
36,444
37,201
38,338
39,253
40,234
41,240
42,237
43,228
44,230
45,230
46,255
47,241
48,301
49,193
50,370
51,166
52,164
53,470
54,199
55,380
56,260
57,177
58,366
59,169
60,337
61,173
62,346
63,266
64,191
65,309
66,173
67,296
68,160
69,342
70,182
71,353
72,170
73,326
74,243
75,188
76,304
77,173
78,310
79,171
80,344
81,200
82,324
83,155
84,281
