,0
0,232
1,239
2,235
3,241
4,245
5,236
6,232
7,248
8,247
9,238
10,231
11,235
12,233
13,237
14,240
15,234
16,228
17,235
18,245
19,235
20,227
21,231
22,234
23,232
24,232
25,235
26,234
27,231
28,237
29,237
30,235
31,231
32,232
33,234
34,237
35,242
36,231
37,231
38,238
39,246
40,237
41,229
42,232
43,237
44,239
45,240
46,229
47,230
48,233
49,242
50,231
51,231
52,231
53,235
54,229
55,238
56,236
57,234
58,229
59,240
60,239
61,234
62,229
63,234
64,230
65,236
66,240
67,229
68,228
69,232
70,247
71,233
72,228
73,230
74,237
75,236
76,238
77,234
78,233
79,230
80,244
81,233
82,233
83,226
84,231
85,227
86,232
87,233
88,228
89,224
90,232
