,0
0,108
1,114
2,121
3,168
4,154
5,149
6,141
7,109
8,112
9,104
10,117
11,131
12,129
13,126
14,134
15,119
16,134
17,132
18,161
19,131
20,100
21,139
22,116
23,129
24,132
25,117
26,114
27,118
28,118
29,106
30,151
31,108
32,139
33,107
34,115
35,126
36,151
37,122
38,123
39,122
40,116
41,125
42,112
43,130
44,171
45,124
46,128
47,124
48,103
49,100
50,118
51,118
52,168
53,151
54,174
55,156
56,199
57,125
58,122
59,108
60,123
61,112
62,126
63,129
64,120
65,161
66,131
67,127
68,121
69,100
70,119
71,128
72,107
73,118
74,130
75,117
76,116
77,124
78,121
79,122
80,121
81,128
82,131
83,138
84,119
85,126
86,126
87,138
88,129
89,154
90,111
91,111
92,120
93,142
94,126
95,106
96,119
97,128
98,105
99,113
100,118
101,108
102,122
103,116
104,114
105,117
106,113
107,107
108,178
109,158
110,131
111,141
112,149
113,120
114,132
115,113
116,112
117,130
118,103
119,127
120,137
121,150
122,114
123,121
124,112
125,115
126,119
127,114
128,117
129,114
130,117
131,128
132,120
133,116
134,112
135,134
136,112
137,124
138,107
139,117
140,127
141,115
142,110
143,124
144,117
145,125
146,153
147,126
148,203
149,180
150,195
151,100
152,145
153,137
154,206
155,137
156,113
157,130
158,141
159,153
160,126
161,128
162,113
163,105
164,119
165,119
166,117
167,103
168,107
169,135
170,137
171,147
172,126
173,132
174,156
175,153
176,114
177,122
178,173
179,120
180,128
181,105
182,137
183,122
184,124
185,148
186,138
187,125
188,120
189,135
190,123
191,102
192,125
193,120
194,137
195,123
196,117
197,123
198,150
199,118
200,197
201,164
202,97
203,123
204,165
205,135
206,135
207,129
208,130
209,111
210,139
211,121
212,149
213,151
214,212
215,169
216,134
217,155
218,137
219,159
220,174
221,158
222,138
223,117
224,117
225,142
226,172
227,158
228,139
229,166
230,127
231,110
232,120
233,105
234,106
235,120
236,114
237,118
238,139
239,107
240,96
241,122
242,111
243,134
244,125
245,119
246,261
247,102
248,163
249,101
250,163
251,188
252,120
253,136
254,119
255,117
256,152
257,120
258,115
259,107
260,181
261,121
262,116
263,95
264,154
265,139
266,120
267,113
268,134
269,95
270,107
271,101
272,127
273,136
274,126
275,133
276,136
277,126
278,145
279,142
280,119
281,112
282,110
283,115
284,121
285,133
286,141
287,126
288,167
289,114
290,206
291,141
292,135
293,168
294,143
295,110
296,146
297,116
298,119
299,106
300,133
301,104
302,120
303,139
304,133
305,134
306,113
307,115
308,115
309,134
310,180
311,163
312,133
313,131
314,136
315,141
316,119
317,100
318,141
319,122
320,186
321,185
322,133
323,124
324,110
325,121
326,148
327,152
328,134
329,115
330,119
331,156
332,116
333,120
334,113
335,113
336,133
337,114
338,123
339,109
340,126
341,119
342,114
343,111
344,112
345,108
346,123
347,131
348,108
349,108
350,135
351,147
352,138
353,117
354,127
355,114
356,130
357,161
358,119
359,121
360,119
361,118
362,113
363,132
364,111
365,105
366,117
367,129
368,103
369,96
370,177
371,125
372,169
373,152
374,158
375,202
376,110
377,108
378,139
379,147
380,129
381,161
382,129
383,122
384,131
385,109
386,112
387,121
388,122
389,105
390,121
391,115
392,106
393,106
394,119
395,125
396,119
397,111
398,97
399,119
400,129
401,127
402,170
403,127
404,118
405,159
406,139
407,176
408,164
409,112
410,95
411,123
412,121
413,126
414,120
415,157
416,129
417,189
418,208
419,121
420,119
421,115
422,115
423,127
424,114
425,127
426,158
427,114
428,123
429,135
430,142
431,118
432,118
433,120
434,330
435,131
436,116
437,161
438,133
439,104
440,123
441,130
442,132
443,127
444,122
445,138
446,126
447,152
448,126
449,201
450,145
451,147
452,119
453,113
454,130
455,127
456,165
457,141
458,134
459,142
460,113
461,185
462,157
463,134
464,119
465,154
466,133
467,106
468,159
469,180
470,118
471,159
472,144
473,136
474,136
475,148
476,120
477,124
478,117
479,101
480,126
481,105
482,111
483,130
484,126
485,108
486,116
487,110
488,117
489,125
490,127
491,162
492,150
493,120
494,118
495,122
496,99
497,177
498,109
499,107
500,106
501,103
502,106
503,104
504,111
505,105
506,144
507,136
508,130
509,141
510,137
511,156
512,131
513,119
514,120
515,151
516,148
517,147
518,132
519,134
520,149
521,119
522,108
523,104
524,110
525,115
526,129
527,109
528,113
529,111
530,120
531,117
532,161
533,122
534,140
535,129
536,123
537,122
538,106
539,125
540,136
541,199
542,151
543,118
544,126
545,139
546,126
547,162
548,123
549,148
550,183
551,129
552,140
553,191
554,136
555,127
556,130
557,118
558,131
559,166
560,147
561,125
562,127
563,170
564,182
565,122
566,116
567,118
568,104
569,187
570,173
571,120
572,150
573,109
574,118
575,166
576,103
577,103
578,113
579,108
580,122
581,155
582,138
583,116
584,149
585,135
586,156
587,158
588,140
589,108
590,114
591,216
592,156
593,127
594,121
595,112
596,114
597,112
598,128
599,125
600,159
601,139
602,144
603,121
604,125
605,159
606,196
607,153
608,121
609,134
610,133
611,123
612,112
613,112
614,109
615,166
616,140
617,107
618,141
619,103
620,123
621,161
622,113
623,117
624,170
625,141
626,117
627,118
628,122
629,107
630,112
631,133
632,165
633,146
634,131
635,133
636,125
637,135
638,114
639,223
640,126
641,182
642,125
643,117
644,105
645,118
646,108
647,114
648,144
649,148
650,122
651,112
652,104
653,119
654,113
655,110
656,124
657,157
658,121
659,119
660,113
661,151
662,183
663,121
664,124
665,103
666,125
667,118
668,114
669,175
670,135
671,119
672,101
673,120
674,122
675,130
676,157
677,125
678,113
679,115
680,106
681,178
682,176
683,166
684,122
685,111
686,124
687,153
688,150
689,144
690,122
691,127
692,131
693,145
694,132
695,117
696,124
697,126
698,182
699,128
700,133
701,117
702,150
703,120
704,129
705,162
706,138
707,131
708,151
709,122
710,112
711,197
712,117
713,133
714,161
715,160
716,113
717,117
718,162
719,123
720,111
721,193
722,120
723,124
724,121
725,108
726,132
727,132
728,134
729,154
730,114
731,120
732,125
733,161
734,124
735,115
736,114
737,123
738,121
739,125
740,102
741,167
742,175
743,132
744,121
745,116
746,103
747,111
748,119
749,103
750,119
751,131
752,134
753,118
754,210
755,185
756,119
757,150
758,164
759,130
760,131
761,112
762,156
763,140
764,112
765,102
766,164
767,125
768,116
769,135
770,149
771,116
772,122
773,116
774,113
775,130
776,138
777,127
778,125
779,112
780,130
781,114
782,116
783,129
784,141
785,128
786,163
787,118
788,110
789,119
790,123
791,130
792,144
793,126
794,145
795,117
796,122
797,116
798,117
799,116
800,123
801,122
802,155
803,115
804,122
805,149
806,123
807,120
808,119
809,105
810,122
811,105
812,152
813,119
814,144
815,145
816,120
817,187
818,137
819,122
820,145
821,120
822,122
823,119
824,117
825,102
826,108
827,98
828,98
829,191
830,125
831,122
832,110
833,130
834,163
835,124
836,154
837,117
838,119
839,104
840,96
841,110
842,134
843,160
844,127
845,112
846,117
847,127
848,152
849,119
850,159
851,145
852,127
853,119
854,112
855,174
856,116
857,102
858,126
859,151
860,127
861,103
862,126
863,118
864,174
865,120
866,189
867,160
868,121
869,116
870,115
871,120
872,151
873,114
874,105
875,110
876,114
877,102
878,119
879,109
880,115
881,120
882,143
883,122
884,165
885,108
886,115
887,164
888,159
889,120
890,145
891,152
892,123
893,124
894,137
895,189
896,120
897,134
898,161
899,134
900,129
901,121
902,122
903,108
904,114
905,110
906,121
907,172
908,166
909,125
910,111
911,163
912,107
913,112
914,181
915,136
916,116
917,119
918,151
919,129
920,117
921,123
922,125
923,162
924,118
925,98
926,115
927,114
928,119
929,108
930,108
931,111
932,113
933,116
934,141
935,139
936,136
937,120
938,131
939,165
940,138
941,114
942,134
943,115
944,115
945,145
946,118
947,116
948,131
949,125
950,115
951,133
952,121
953,154
954,167
955,169
956,118
957,105
958,127
959,114
960,159
961,125
962,117
963,123
964,102
965,107
966,118
967,152
968,141
969,158
970,110
971,133
972,117
973,108
974,162
975,114
976,107
977,99
978,118
979,118
980,132
981,100
982,175
983,153
984,116
985,112
986,102
987,181
988,113
989,113
990,102
991,122
992,121
993,161
994,118
995,166
996,110
997,120
998,126
999,121
1000,107
1001,117
1002,102
1003,115
1004,112
1005,158
1006,154
1007,130
1008,123
1009,127
1010,148
1011,154
1012,154
1013,110
1014,182
1015,117
1016,110
1017,126
1018,146
1019,125
1020,159
1021,113
1022,109
1023,108
1024,109
1025,119
1026,110
1027,112
1028,149
1029,128
1030,152
1031,116
1032,116
1033,121
1034,149
1035,141
1036,109
1037,109
1038,123
1039,104
1040,117
1041,101
1042,120
1043,147
1044,111
1045,108
1046,170
1047,121
1048,124
1049,131
1050,114
1051,112
1052,110
1053,103
1054,168
1055,120
1056,115
1057,115
1058,139
1059,149
1060,209
1061,133
1062,133
1063,153
1064,132
1065,108
1066,128
1067,185
1068,111
1069,127
1070,164
1071,124
1072,117
1073,120
1074,100
1075,120
1076,126
1077,119
1078,127
1079,117
1080,112
1081,111
1082,175
1083,234
1084,100
1085,98
1086,134
1087,111
1088,123
1089,122
1090,116
1091,110
1092,116
1093,122
1094,152
1095,101
1096,117
1097,119
1098,108
1099,187
1100,115
1101,168
1102,108
1103,116
1104,114
1105,178
1106,131
1107,160
1108,111
1109,132
1110,154
1111,116
1112,110
1113,124
1114,139
1115,130
1116,114
1117,185
1118,134
1119,122
1120,117
1121,140
1122,99
1123,131
1124,168
1125,104
1126,108
1127,113
1128,140
1129,121
1130,141
1131,143
1132,108
1133,148
1134,125
1135,107
1136,106
1137,179
1138,122
1139,133
1140,189
1141,179
1142,125
1143,121
1144,96
1145,102
1146,127
1147,108
1148,113
1149,109
1150,110
1151,157
1152,107
1153,114
1154,144
1155,125
1156,164
1157,189
1158,127
1159,121
1160,147
1161,129
1162,105
1163,133
1164,171
1165,137
1166,119
1167,102
1168,110
1169,163
1170,133
1171,143
1172,121
1173,99
1174,101
1175,126
1176,224
1177,156
1178,120
1179,120
1180,141
1181,115
1182,124
1183,128
1184,136
1185,117
1186,125
1187,125
1188,142
1189,115
1190,110
1191,107
1192,112
1193,141
1194,131
1195,152
1196,101
1197,101
1198,103
1199,99
1200,108
1201,113
1202,148
1203,108
1204,114
1205,109
1206,176
1207,170
1208,160
1209,157
1210,121
1211,130
1212,123
1213,114
1214,152
1215,94
1216,107
1217,113
1218,108
1219,105
1220,157
1221,150
1222,178
1223,133
1224,126
1225,139
1226,129
1227,186
1228,113
1229,118
1230,173
1231,147
1232,122
1233,145
1234,123
1235,135
1236,112
1237,140
1238,104
1239,112
1240,119
1241,120
1242,115
1243,103
1244,658
1245,126
1246,133
1247,115
1248,155
1249,122
1250,110
1251,113
1252,113
1253,136
1254,163
1255,120
1256,174
1257,138
1258,130
1259,171
1260,119
1261,102
1262,121
1263,108
1264,106
1265,112
1266,125
1267,128
1268,119
1269,146
1270,113
1271,116
1272,126
1273,156
1274,129
1275,156
1276,126
1277,147
1278,100
1279,109
1280,162
1281,122
1282,183
1283,116
1284,117
1285,122
1286,119
1287,104
1288,145
1289,137
1290,119
1291,136
1292,128
1293,136
1294,161
1295,132
1296,114
1297,115
1298,98
1299,106
1300,110
1301,111
1302,124
1303,106
1304,147
1305,113
1306,107
1307,136
1308,126
1309,126
1310,159
1311,107
1312,150
1313,125
1314,108
1315,196
1316,123
1317,158
1318,122
1319,123
1320,129
1321,120
1322,139
1323,123
1324,110
1325,98
1326,102
1327,107
1328,133
1329,130
1330,122
1331,165
1332,152
1333,129
1334,142
1335,119
1336,114
1337,103
1338,105
1339,130
1340,124
1341,163
1342,123
1343,130
1344,132
1345,117
1346,103
1347,128
1348,129
1349,125
1350,109
1351,127
1352,125
1353,115
1354,123
1355,147
1356,122
1357,103
1358,217
1359,119
1360,165
1361,111
1362,215
1363,106
1364,169
1365,144
1366,162
1367,160
1368,145
1369,129
1370,200
1371,116
1372,111
1373,121
1374,121
1375,113
1376,119
1377,116
1378,164
1379,165
1380,130
1381,139
1382,138
1383,132
1384,125
1385,97
1386,107
1387,117
1388,123
1389,116
1390,116
1391,110
1392,106
1393,103
1394,121
