,0
0,158
1,225
2,195
3,200
4,203
5,197
6,193
7,189
8,194
9,198
10,190
11,196
12,199
13,201
14,188
15,198
16,189
17,195
18,203
19,202
20,193
21,200
22,191
23,193
24,191
25,196
26,202
27,197
28,200
29,192
30,193
31,191
32,196
33,199
34,200
35,193
36,198
37,189
38,193
39,199
40,193
41,195
42,195
43,202
44,200
45,196
46,189
47,197
48,201
49,200
50,193
51,199
52,188
53,194
54,194
55,192
56,194
57,197
58,203
59,191
60,195
61,192
62,195
63,197
64,202
65,198
66,197
67,188
68,194
69,196
70,197
71,196
72,195
73,199
74,195
75,194
76,189
77,193
78,196
79,201
80,193
81,198
82,193
83,193
84,193
85,199
86,190
87,201
88,203
89,196
90,191
91,195
92,191
93,200
94,199
95,195
96,195
97,193
98,192
99,190
100,198
101,192
102,197
103,196
104,196
105,194
106,195
107,188
108,195
