t0,b0,t1,b1,sec
0.569,/,0.819,/,1.389
1.389,/,0.867,/,2.256
2.256,/,0.886,/,3.142
3.142,/,0.856,/,3.997
3.997,/,0.825,f,4.822
4.822,f,0.828,/,5.650
5.650,/,0.808,/,6.458
6.458,/,0.844,/,7.303
7.303,/,0.828,/,8.131
8.131,/,0.858,/,8.989
8.989,/,0.858,/,9.847
9.847,/,0.867,/,10.714
10.714,/,0.825,/,11.539
11.539,/,0.783,/,12.322
12.322,/,0.792,/,13.114
13.114,/,0.839,/,13.953
13.953,/,0.875,/,14.828
14.828,/,0.908,/,15.736
15.736,/,0.844,/,16.581
16.581,/,0.811,/,17.392
17.392,/,0.803,/,18.194
18.194,/,0.842,/,19.036
19.036,/,0.831,/,19.867
19.867,/,0.864,/,20.731
20.731,/,0.867,/,21.597
21.597,/,0.847,/,22.444
22.444,/,0.839,/,23.283
23.283,/,0.811,/,24.094
24.094,/,0.786,/,24.881
24.881,/,0.831,/,25.711
25.711,/,0.833,/,26.544
26.544,/,0.908,/,27.453
27.453,/,0.858,/,28.311
28.311,/,0.831,/,29.142
29.142,/,0.797,/,29.939
29.939,/,0.808,/,30.747
30.747,/,0.811,/,31.558
31.558,/,0.867,/,32.425
32.425,/,0.903,/,33.328
33.328,/,0.844,/,34.172
34.172,/,0.836,/,35.008
35.008,/,0.819,/,35.828
35.828,/,0.789,/,36.617
36.617,/,0.839,/,37.456
37.456,/,0.589,V,38.044
38.044,V,0.892,/,38.936
38.936,/,0.864,/,39.800
39.800,/,0.856,/,40.656
40.656,/,0.833,/,41.489
41.489,/,0.794,/,42.283
42.283,/,0.786,/,43.069
43.069,/,0.828,/,43.897
43.897,/,0.892,/,44.789
44.789,/,0.883,/,45.672
45.672,/,0.819,/,46.492
46.492,/,0.836,/,47.328
47.328,/,0.800,/,48.128
48.128,/,0.797,/,48.925
48.925,/,0.861,/,49.786
49.786,/,0.847,/,50.633
50.633,/,0.856,/,51.489
51.489,/,0.864,/,52.353
52.353,/,0.836,/,53.189
53.189,/,0.811,/,54.000
54.000,/,0.786,/,54.786
54.786,/,0.817,/,55.603
55.603,/,0.850,/,56.453
56.453,/,0.889,/,57.342
57.342,/,0.864,/,58.206
58.206,/,0.833,/,59.039
59.039,/,0.808,/,59.847
59.847,/,0.778,/,60.625
60.625,/,0.853,/,61.478
61.478,/,0.869,/,62.347
62.347,/,0.883,/,63.231
63.231,/,0.856,/,64.086
64.086,/,0.847,/,64.933
64.933,/,0.811,/,65.744
65.744,/,0.806,/,66.550
66.550,/,0.836,/,67.386
67.386,/,0.822,/,68.208
68.208,/,0.864,/,69.072
69.072,/,0.872,/,69.944
69.944,/,0.853,/,70.797
70.797,/,0.822,/,71.619
71.619,/,0.786,/,72.406
72.406,/,0.811,/,73.217
73.217,/,0.831,/,74.047
74.047,/,0.867,/,74.914
74.914,/,0.878,/,75.792
75.792,/,0.850,/,76.642
76.642,/,0.806,/,77.447
77.447,/,0.814,/,78.261
78.261,/,0.825,/,79.086
79.086,/,0.822,f,79.908
79.908,f,0.581,V,80.489
80.489,V,0.892,f,81.381
81.381,f,0.667,V,82.047
82.047,V,0.883,/,82.931
82.931,/,0.831,/,83.761
83.761,/,0.794,/,84.556
84.556,/,0.819,/,85.375
85.375,/,0.794,f,86.169
86.169,f,0.611,V,86.781
86.781,V,0.931,f,87.711
87.711,f,0.686,V,88.397
88.397,V,0.850,f,89.247
89.247,f,0.653,V,89.900
89.900,V,0.853,f,90.753
90.753,f,0.628,V,91.381
91.381,V,0.894,/,92.275
92.275,/,0.886,/,93.161
93.161,/,0.817,/,93.978
93.978,/,0.867,/,94.844
94.844,/,0.831,/,95.675
95.675,/,0.806,/,96.481
96.481,/,0.808,/,97.289
97.289,/,0.814,/,98.103
98.103,/,0.839,/,98.942
98.942,/,0.858,/,99.800
99.800,/,0.864,/,100.664
100.664,/,0.831,/,101.494
101.494,/,0.797,/,102.292
102.292,/,0.789,/,103.081
103.081,/,0.811,/,103.892
103.892,/,0.900,/,104.792
104.792,/,0.875,/,105.667
105.667,/,0.831,/,106.497
106.497,/,0.836,/,107.333
107.333,/,0.806,/,108.139
108.139,/,0.808,/,108.947
108.947,/,0.844,/,109.792
109.792,/,0.853,/,110.644
110.644,/,0.878,/,111.522
111.522,/,0.850,/,112.372
112.372,/,0.686,V,113.058
113.058,V,0.839,f,113.897
113.897,f,0.831,/,114.728
114.728,/,0.803,/,115.531
115.531,/,0.858,/,116.389
116.389,/,0.878,/,117.267
117.267,/,0.858,/,118.125
118.125,/,0.856,/,118.981
118.981,/,0.814,/,119.794
119.794,/,0.781,/,120.575
120.575,/,0.839,/,121.414
121.414,/,0.897,/,122.311
122.311,/,0.919,/,123.231
123.231,/,0.853,/,124.083
124.083,/,0.850,/,124.933
124.933,/,0.800,/,125.733
125.733,/,0.811,/,126.544
126.544,/,0.861,/,127.406
127.406,/,0.869,/,128.275
128.275,/,0.869,/,129.144
129.144,/,0.875,/,130.019
130.019,/,0.858,/,130.878
130.878,/,0.822,/,131.700
131.700,/,0.772,/,132.472
132.472,/,0.800,/,133.272
133.272,/,0.836,/,134.108
134.108,/,0.872,/,134.981
134.981,/,0.889,/,135.869
135.869,/,0.850,/,136.719
136.719,/,0.806,/,137.525
137.525,/,0.808,/,138.333
138.333,/,0.836,/,139.169
139.169,/,0.844,/,140.014
140.014,/,0.864,/,140.878
140.878,/,0.861,/,141.739
141.739,/,0.839,/,142.578
142.578,/,0.842,/,143.419
143.419,/,0.817,/,144.236
144.236,/,0.800,/,145.036
145.036,/,0.836,/,145.872
145.872,/,0.861,/,146.733
146.733,/,0.889,/,147.622
147.622,/,0.853,/,148.475
148.475,/,0.817,/,149.292
149.292,/,0.792,/,150.083
150.083,/,0.806,/,150.889
150.889,/,0.822,/,151.711
151.711,/,0.886,/,152.597
152.597,/,0.886,/,153.483
153.483,/,0.836,/,154.319
154.319,/,0.839,/,155.158
155.158,/,0.828,/,155.986
155.986,/,0.797,/,156.783
156.783,/,0.825,/,157.608
157.608,/,0.836,/,158.444
158.444,/,0.875,/,159.319
159.319,/,0.850,f,160.169
160.169,f,0.564,V,160.733
160.733,V,0.856,f,161.589
161.589,f,0.750,N,162.339
162.339,N,0.814,f,163.153
163.153,f,0.869,/,164.022
164.022,/,0.894,/,164.917
164.917,/,0.881,/,165.797
165.797,/,0.836,/,166.633
166.633,/,0.828,/,167.461
167.461,/,0.794,/,168.256
168.256,/,0.811,/,169.067
169.067,/,0.858,/,169.925
169.925,/,0.858,/,170.783
170.783,/,0.850,/,171.633
171.633,/,0.861,/,172.494
172.494,/,0.844,/,173.339
173.339,/,0.797,/,174.136
174.136,/,0.808,/,174.944
174.944,/,0.811,/,175.756
175.756,/,0.856,/,176.611
176.611,/,0.900,/,177.511
177.511,/,0.858,/,178.369
178.369,/,0.831,/,179.200
179.200,/,0.786,f,179.986
179.986,f,0.775,f,180.761
180.761,f,0.797,N,181.558
181.558,N,0.550,V,182.108
182.108,V,0.956,/,183.064
183.064,/,0.850,/,183.914
183.914,/,0.856,/,184.769
184.769,/,0.811,/,185.581
185.581,/,0.797,f,186.378
186.378,f,0.728,N,187.106
187.106,N,0.708,N,187.814
187.814,N,0.531,V,188.344
188.344,V,0.903,/,189.247
189.247,/,0.869,/,190.117
190.117,/,0.844,/,190.961
190.961,/,0.817,/,191.778
191.778,/,0.781,/,192.558
192.558,/,0.811,/,193.369
193.369,/,0.819,/,194.189
194.189,/,0.867,/,195.056
195.056,/,0.875,/,195.931
195.931,/,0.850,/,196.781
196.781,/,0.806,/,197.586
197.586,/,0.806,/,198.392
198.392,/,0.825,/,199.217
199.217,/,0.836,/,200.053
200.053,/,0.856,/,200.908
200.908,/,0.856,/,201.764
201.764,/,0.839,/,202.603
202.603,/,0.828,f,203.431
203.431,f,0.831,/,204.261
204.261,/,0.767,f,205.028
205.028,f,0.819,f,205.847
205.847,f,0.800,N,206.647
206.647,N,0.606,V,207.253
207.253,V,0.928,f,208.181
208.181,f,0.822,f,209.003
209.003,f,0.803,f,209.806
209.806,f,0.528,V,210.333
210.333,V,0.850,/,211.183
211.183,/,0.831,/,212.014
212.014,/,0.908,/,212.922
212.922,/,0.856,/,213.778
213.778,/,0.833,/,214.611
214.611,/,0.833,/,215.444
215.444,/,0.822,/,216.267
216.267,/,0.792,f,217.058
217.058,f,0.833,/,217.892
217.892,/,0.847,/,218.739
218.739,/,0.872,/,219.611
219.611,/,0.861,/,220.472
220.472,/,0.836,/,221.308
221.308,/,0.800,/,222.108
222.108,/,0.811,/,222.919
222.919,/,0.808,/,223.728
223.728,/,0.881,/,224.608
224.608,/,0.892,/,225.500
225.500,/,0.850,/,226.350
226.350,/,0.828,/,227.178
227.178,/,0.822,/,228.000
228.000,/,0.794,/,228.794
228.794,/,0.833,/,229.628
229.628,/,0.881,/,230.508
230.508,/,0.886,/,231.394
231.394,/,0.842,/,232.236
232.236,/,0.853,/,233.089
233.089,/,0.822,/,233.911
233.911,/,0.825,/,234.736
234.736,/,0.817,/,235.553
235.553,/,0.833,f,236.386
236.386,f,0.569,V,236.956
236.956,V,0.908,f,237.864
237.864,f,0.714,V,238.578
238.578,V,0.856,f,239.433
239.433,f,0.825,/,240.258
240.258,/,0.800,/,241.058
241.058,/,0.864,/,241.922
241.922,/,0.900,/,242.822
242.822,/,0.864,/,243.686
243.686,/,0.850,/,244.536
244.536,/,0.839,/,245.375
245.375,/,0.800,/,246.175
246.175,/,0.819,/,246.994
246.994,/,0.828,/,247.822
247.822,/,0.861,/,248.683
248.683,/,0.864,/,249.547
249.547,/,0.869,/,250.417
250.417,/,0.836,/,251.253
251.253,/,0.811,/,252.064
252.064,/,0.792,/,252.856
252.856,/,0.839,/,253.694
253.694,/,0.858,/,254.553
254.553,/,0.897,/,255.450
255.450,/,0.853,/,256.303
256.303,/,0.839,/,257.142
257.142,/,0.775,f,257.917
257.917,f,0.806,f,258.722
258.722,f,0.533,V,259.256
259.256,V,0.897,/,260.153
260.153,/,0.653,V,260.806
260.806,V,0.903,f,261.708
261.708,f,0.794,N,262.503
262.503,N,0.794,N,263.297
263.297,N,0.786,N,264.083
264.083,N,0.808,f,264.892
264.892,f,0.742,N,265.633
265.633,N,0.503,V,266.136
266.136,V,0.936,/,267.072
267.072,/,0.878,/,267.950
267.950,/,0.858,/,268.808
268.808,/,0.806,/,269.614
269.614,/,0.786,/,270.400
270.400,/,0.806,/,271.206
271.206,/,0.847,/,272.053
272.053,/,0.917,/,272.969
272.969,/,0.869,/,273.839
273.839,/,0.831,/,274.669
274.669,/,0.836,/,275.506
275.506,/,0.822,/,276.328
276.328,/,0.822,/,277.150
277.150,/,0.817,/,277.967
277.967,/,0.875,/,278.842
278.842,/,0.867,/,279.708
279.708,/,0.869,/,280.578
280.578,/,0.844,/,281.422
281.422,/,0.803,/,282.225
282.225,/,0.789,/,283.014
283.014,/,0.828,/,283.842
283.842,/,0.914,/,284.756
284.756,/,0.897,/,285.653
285.653,/,0.833,/,286.486
286.486,/,0.822,/,287.308
287.308,/,0.806,/,288.114
288.114,/,0.808,/,288.922
288.922,/,0.844,/,289.767
289.767,/,0.878,/,290.644
290.644,/,0.872,/,291.517
291.517,/,0.853,/,292.369
292.369,/,0.839,f,293.208
293.208,f,0.581,V,293.789
293.789,V,0.844,/,294.633
294.633,/,0.667,V,295.300
295.300,V,0.883,/,296.183
296.183,/,0.653,V,296.836
296.836,V,0.917,f,297.753
297.753,f,0.858,f,298.611
298.611,f,0.589,V,299.200
299.200,V,0.878,/,300.078
300.078,/,0.781,/,300.858
300.858,/,0.844,/,301.703
301.703,/,0.883,/,302.586
302.586,/,0.872,/,303.458
303.458,/,0.819,/,304.278
304.278,/,0.839,/,305.117
305.117,/,0.806,/,305.922
305.922,/,0.800,/,306.722
306.722,/,0.811,/,307.533
307.533,/,0.833,/,308.367
308.367,/,0.847,/,309.214
309.214,/,0.875,/,310.089
310.089,/,0.836,/,310.925
310.925,/,0.817,f,311.742
311.742,f,0.783,f,312.525
312.525,f,0.486,V,313.011
313.011,V,0.878,/,313.889
313.889,/,0.711,V,314.600
314.600,V,0.925,f,315.525
315.525,f,0.825,f,316.350
316.350,f,0.825,f,317.175
317.175,f,0.794,f,317.969
317.969,f,0.836,/,318.806
318.806,/,0.833,/,319.639
319.639,/,0.853,/,320.492
320.492,/,0.875,/,321.367
321.367,/,0.853,/,322.219
322.219,/,0.828,/,323.047
323.047,/,0.822,/,323.869
323.869,/,0.803,/,324.672
324.672,/,0.828,/,325.500
325.500,/,0.833,/,326.333
326.333,/,0.881,/,327.214
327.214,/,0.872,/,328.086
328.086,/,0.853,/,328.939
328.939,/,0.797,/,329.736
329.736,/,0.783,/,330.519
