t0,b0,t1,b1,sec
0.308,L,0.644,L,0.953
0.953,L,0.633,L,1.586
1.586,L,0.656,L,2.242
2.242,L,0.669,L,2.911
2.911,L,0.664,L,3.575
3.575,L,0.656,L,4.231
4.231,L,0.672,L,4.903
4.903,L,0.636,L,5.539
5.539,L,0.625,L,6.164
6.164,L,0.600,L,6.764
6.764,L,0.628,L,7.392
7.392,L,0.617,L,8.008
8.008,L,0.647,L,8.656
8.656,L,0.656,L,9.311
9.311,L,0.650,L,9.961
9.961,L,0.631,L,10.592
10.592,L,0.633,L,11.225
11.225,L,0.619,L,11.844
11.844,L,0.600,L,12.444
12.444,L,0.583,L,13.028
13.028,L,0.606,L,13.633
13.633,L,0.611,L,14.244
14.244,L,0.639,L,14.883
14.883,L,0.650,L,15.533
15.533,L,0.633,L,16.167
16.167,L,0.631,L,16.797
16.797,L,0.589,F,17.386
17.386,F,0.619,L,18.006
18.006,L,0.594,L,18.600
18.600,L,0.617,L,19.217
19.217,L,0.600,L,19.817
19.817,L,0.619,L,20.436
20.436,L,0.631,L,21.067
21.067,L,0.667,L,21.733
21.733,L,0.675,L,22.408
22.408,L,0.625,L,23.033
23.033,L,0.611,L,23.644
23.644,L,0.625,L,24.269
24.269,L,0.650,L,24.919
24.919,L,0.628,L,25.547
25.547,L,0.628,L,26.175
26.175,L,0.658,L,26.833
26.833,L,0.672,L,27.506
27.506,L,0.683,L,28.189
28.189,L,0.675,L,28.864
28.864,L,0.636,L,29.500
29.500,L,0.625,L,30.125
30.125,L,0.639,L,30.764
30.764,L,0.653,F,31.417
31.417,F,0.664,L,32.081
32.081,L,0.653,L,32.733
32.733,L,0.683,L,33.417
33.417,L,0.686,L,34.103
34.103,L,0.683,L,34.786
34.786,L,0.672,L,35.458
35.458,L,0.644,L,36.103
36.103,L,0.642,L,36.744
36.744,L,0.656,L,37.400
37.400,L,0.700,L,38.100
38.100,L,0.578,V,38.678
38.678,V,0.800,L,39.478
39.478,L,0.697,L,40.175
40.175,L,0.697,L,40.872
40.872,L,0.678,L,41.550
41.550,L,0.675,L,42.225
42.225,L,0.656,L,42.881
42.881,L,0.644,L,43.525
43.525,L,0.692,L,44.217
44.217,L,0.731,L,44.947
44.947,L,0.711,L,45.658
45.658,L,0.692,L,46.350
46.350,L,0.694,L,47.044
47.044,L,0.672,L,47.717
47.717,L,0.683,L,48.400
48.400,L,0.664,L,49.064
49.064,L,0.667,L,49.731
49.731,L,0.697,L,50.428
50.428,L,0.744,L,51.172
51.172,L,0.714,L,51.886
51.886,L,0.694,L,52.581
52.581,L,0.686,L,53.267
53.267,L,0.664,L,53.931
53.931,L,0.681,L,54.611
54.611,L,0.686,L,55.297
55.297,L,0.678,L,55.975
55.975,L,0.692,L,56.667
56.667,L,0.744,L,57.411
57.411,L,0.725,L,58.136
58.136,L,0.697,L,58.833
58.833,L,0.681,L,59.514
59.514,L,0.675,L,60.189
60.189,L,0.672,L,60.861
60.861,L,0.694,L,61.556
61.556,L,0.689,L,62.244
62.244,L,0.703,L,62.947
62.947,L,0.725,L,63.672
63.672,L,0.742,L,64.414
64.414,L,0.694,L,65.108
65.108,L,0.661,L,65.769
65.769,L,0.669,L,66.439
66.439,L,0.667,L,67.106
67.106,L,0.694,L,67.800
67.800,L,0.711,L,68.511
68.511,L,0.719,L,69.231
69.231,L,0.714,L,69.944
69.944,L,0.744,L,70.689
70.689,L,0.697,L,71.386
71.386,L,0.664,L,72.050
72.050,L,0.667,L,72.717
72.717,L,0.678,L,73.394
73.394,L,0.714,L,74.108
74.108,L,0.725,L,74.833
74.833,L,0.722,L,75.556
75.556,L,0.708,L,76.264
76.264,L,0.558,V,76.822
76.822,V,0.858,L,77.681
77.681,L,0.664,L,78.344
78.344,L,0.689,L,79.033
79.033,L,0.686,L,79.719
79.719,L,0.725,L,80.444
80.444,L,0.750,L,81.194
81.194,L,0.722,L,81.917
81.917,L,0.703,L,82.619
82.619,L,0.725,L,83.344
83.344,L,0.697,L,84.042
84.042,L,0.678,L,84.719
84.719,L,0.678,L,85.397
85.397,L,0.706,L,86.103
86.103,L,0.728,L,86.831
86.831,L,0.758,L,87.589
87.589,L,0.722,L,88.311
88.311,L,0.694,L,89.006
89.006,L,0.703,L,89.708
89.708,L,0.711,L,90.419
90.419,L,0.689,L,91.108
91.108,L,0.675,L,91.783
91.783,L,0.558,V,92.342
92.342,V,0.883,L,93.225
93.225,L,0.736,L,93.961
93.961,L,0.728,L,94.689
94.689,L,0.686,L,95.375
95.375,L,0.681,L,96.056
96.056,L,0.714,L,96.769
96.769,L,0.692,L,97.461
97.461,L,0.683,L,98.144
98.144,L,0.719,L,98.864
98.864,L,0.728,L,99.592
99.592,L,0.739,L,100.331
100.331,L,0.719,L,101.050
101.050,L,0.692,L,101.742
101.742,L,0.686,L,102.428
102.428,L,0.714,L,103.142
103.142,L,0.700,L,103.842
103.842,L,0.711,L,104.553
104.553,L,0.731,L,105.283
105.283,L,0.731,L,106.014
106.014,L,0.739,L,106.753
106.753,L,0.722,L,107.475
107.475,L,0.683,L,108.158
108.158,L,0.669,L,108.828
108.828,L,0.711,L,109.539
109.539,L,0.714,L,110.253
110.253,L,0.725,L,110.978
110.978,L,0.722,L,111.700
111.700,L,0.725,L,112.425
112.425,L,0.711,L,113.136
113.136,L,0.708,L,113.844
113.844,L,0.678,L,114.522
114.522,L,0.672,L,115.194
115.194,L,0.697,L,115.892
115.892,L,0.744,L,116.636
116.636,L,0.728,L,117.364
117.364,L,0.703,L,118.067
118.067,L,0.722,L,118.789
118.789,L,0.689,L,119.478
119.478,L,0.700,L,120.178
120.178,L,0.689,L,120.867
120.867,L,0.689,L,121.556
121.556,L,0.694,L,122.250
122.250,L,0.758,L,123.008
123.008,L,0.733,L,123.742
123.742,L,0.703,L,124.444
124.444,L,0.706,L,125.150
125.150,L,0.689,L,125.839
125.839,L,0.686,L,126.525
126.525,L,0.633,V,127.158
127.158,V,0.747,L,127.906
127.906,L,0.683,L,128.589
128.589,L,0.733,L,129.322
129.322,L,0.733,L,130.056
130.056,L,0.711,L,130.767
130.767,L,0.667,L,131.433
131.433,L,0.672,L,132.106
132.106,L,0.661,L,132.767
132.767,L,0.689,L,133.456
133.456,L,0.686,L,134.142
134.142,L,0.708,L,134.850
134.850,L,0.719,L,135.569
135.569,L,0.744,L,136.314
136.314,L,0.708,L,137.022
137.022,L,0.664,L,137.686
137.686,L,0.672,L,138.358
138.358,L,0.667,L,139.025
139.025,L,0.697,L,139.722
139.722,L,0.717,L,140.439
140.439,L,0.700,L,141.139
141.139,L,0.700,L,141.839
141.839,L,0.742,L,142.581
142.581,L,0.697,L,143.278
143.278,L,0.669,L,143.947
143.947,L,0.661,L,144.608
144.608,L,0.675,L,145.283
145.283,L,0.689,L,145.972
145.972,L,0.728,L,146.700
146.700,L,0.711,L,147.411
147.411,L,0.697,L,148.108
148.108,L,0.719,L,148.828
148.828,L,0.708,L,149.536
149.536,L,0.667,L,150.203
150.203,L,0.650,L,150.853
150.853,L,0.675,L,151.528
151.528,L,0.675,L,152.203
152.203,L,0.711,L,152.914
152.914,L,0.714,L,153.628
153.628,L,0.706,L,154.333
154.333,L,0.681,L,155.014
155.014,L,0.700,L,155.714
155.714,L,0.667,L,156.381
156.381,L,0.653,L,157.033
157.033,L,0.669,L,157.703
157.703,L,0.689,L,158.392
158.392,L,0.728,L,159.119
159.119,L,0.742,L,159.861
159.861,L,0.703,L,160.564
160.564,L,0.683,L,161.247
161.247,L,0.694,L,161.942
161.942,L,0.689,L,162.631
162.631,L,0.683,L,163.314
163.314,L,0.678,L,163.992
163.992,L,0.717,L,164.708
164.708,L,0.739,L,165.447
165.447,L,0.744,L,166.192
166.192,L,0.706,L,166.897
166.897,L,0.683,L,167.581
167.581,L,0.700,L,168.281
168.281,L,0.700,L,168.981
168.981,L,0.689,L,169.669
169.669,L,0.700,L,170.369
170.369,L,0.733,L,171.103
171.103,L,0.728,L,171.831
171.831,L,0.742,L,172.572
172.572,L,0.700,L,173.272
173.272,L,0.672,L,173.944
173.944,L,0.681,L,174.625
174.625,L,0.708,L,175.333
175.333,L,0.694,L,176.028
176.028,L,0.694,L,176.722
176.722,L,0.719,L,177.442
177.442,L,0.700,L,178.142
178.142,L,0.717,L,178.858
178.858,L,0.686,L,179.544
179.544,L,0.664,L,180.208
180.208,L,0.647,L,180.856
180.856,L,0.692,L,181.547
181.547,L,0.700,L,182.247
182.247,L,0.703,L,182.950
182.950,L,0.694,L,183.644
183.644,L,0.717,L,184.361
184.361,L,0.711,L,185.072
185.072,L,0.700,L,185.772
185.772,L,0.667,L,186.439
186.439,L,0.658,L,187.097
187.097,L,0.706,L,187.803
187.803,L,0.728,L,188.531
188.531,L,0.728,L,189.258
189.258,L,0.708,L,189.967
189.967,L,0.717,L,190.683
190.683,L,0.692,L,191.375
191.375,L,0.694,L,192.069
192.069,L,0.669,L,192.739
192.739,L,0.675,L,193.414
193.414,L,0.700,L,194.114
194.114,L,0.742,L,194.856
194.856,L,0.725,L,195.581
195.581,L,0.703,L,196.283
196.283,L,0.706,L,196.989
196.989,L,0.678,L,197.667
197.667,L,0.683,L,198.350
198.350,L,0.694,L,199.044
199.044,L,0.683,L,199.728
199.728,L,0.689,L,200.417
200.417,L,0.742,L,201.158
201.158,L,0.733,L,201.892
201.892,L,0.711,L,202.603
202.603,L,0.689,L,203.292
203.292,L,0.686,L,203.978
203.978,L,0.678,L,204.656
204.656,L,0.703,L,205.358
205.358,L,0.697,L,206.056
206.056,L,0.700,L,206.756
206.756,L,0.736,L,207.492
207.492,L,0.758,L,208.250
208.250,L,0.711,L,208.961
208.961,L,0.667,L,209.628
209.628,L,0.683,L,210.311
210.311,L,0.672,L,210.983
210.983,L,0.700,L,211.683
211.683,L,0.714,L,212.397
212.397,L,0.731,L,213.128
213.128,L,0.717,L,213.844
213.844,L,0.756,L,214.600
214.600,L,0.708,L,215.308
215.308,L,0.675,L,215.983
215.983,L,0.681,L,216.664
216.664,L,0.692,L,217.356
217.356,L,0.717,L,218.072
218.072,L,0.736,L,218.808
218.808,L,0.725,L,219.533
219.533,L,0.711,L,220.244
220.244,L,0.728,L,220.972
220.972,L,0.703,L,221.675
221.675,L,0.683,L,222.358
222.358,L,0.669,L,223.028
223.028,L,0.692,L,223.719
223.719,L,0.717,L,224.436
224.436,L,0.744,L,225.181
225.181,L,0.719,L,225.900
225.900,L,0.706,L,226.606
226.606,L,0.714,L,227.319
227.319,L,0.706,L,228.025
228.025,L,0.683,L,228.708
228.708,L,0.669,L,229.378
229.378,L,0.703,L,230.081
230.081,L,0.711,L,230.792
230.792,L,0.747,L,231.539
231.539,L,0.728,L,232.267
232.267,L,0.700,L,232.967
232.967,L,0.697,L,233.664
233.664,L,0.719,L,234.383
234.383,L,0.678,L,235.061
235.061,L,0.558,V,235.619
235.619,V,0.808,L,236.428
236.428,L,0.703,L,237.131
237.131,L,0.747,L,237.878
237.878,L,0.719,L,238.597
238.597,L,0.689,L,239.286
239.286,L,0.658,L,239.944
239.944,L,0.689,L,240.633
240.633,L,0.661,L,241.294
241.294,L,0.658,L,241.953
241.953,L,0.669,L,242.622
242.622,L,0.689,L,243.311
243.311,L,0.692,L,244.003
244.003,L,0.678,L,244.681
244.681,L,0.653,L,245.333
245.333,L,0.639,L,245.972
245.972,L,0.628,L,246.600
246.600,L,0.678,L,247.278
247.278,L,0.653,L,247.931
247.931,L,0.653,L,248.583
248.583,L,0.672,L,249.256
249.256,L,0.689,L,249.944
249.944,L,0.694,L,250.639
250.639,L,0.689,L,251.328
251.328,L,0.636,L,251.964
251.964,L,0.633,L,252.597
252.597,L,0.667,L,253.264
253.264,L,0.692,L,253.956
253.956,L,0.692,L,254.647
254.647,L,0.683,L,255.331
255.331,L,0.706,L,256.036
256.036,L,0.697,L,256.733
256.733,L,0.700,L,257.433
257.433,L,0.678,L,258.111
258.111,L,0.664,L,258.775
258.775,L,0.683,L,259.458
259.458,L,0.739,L,260.197
260.197,L,0.728,L,260.925
260.925,L,0.714,L,261.639
261.639,L,0.736,L,262.375
262.375,L,0.714,L,263.089
263.089,L,0.717,L,263.806
263.806,L,0.703,L,264.508
264.508,L,0.697,L,265.206
265.206,L,0.700,L,265.906
265.906,L,0.772,L,266.678
266.678,L,0.756,L,267.433
267.433,L,0.733,L,268.167
268.167,L,0.736,L,268.903
268.903,L,0.714,L,269.617
269.617,L,0.717,L,270.333
270.333,L,0.708,L,271.042
271.042,L,0.711,L,271.753
271.753,L,0.722,L,272.475
272.475,L,0.781,L,273.256
273.256,L,0.758,L,274.014
274.014,L,0.714,L,274.728
274.728,L,0.708,L,275.436
275.436,L,0.694,L,276.131
276.131,L,0.717,L,276.847
276.847,L,0.706,L,277.553
277.553,L,0.714,L,278.267
278.267,L,0.736,L,279.003
279.003,L,0.781,L,279.783
279.783,L,0.725,L,280.508
280.508,L,0.697,L,281.206
281.206,L,0.692,L,281.897
281.897,L,0.678,L,282.575
282.575,L,0.700,L,283.275
283.275,L,0.714,L,283.989
283.989,L,0.714,L,284.703
284.703,L,0.719,L,285.422
285.422,L,0.756,L,286.178
286.178,L,0.722,L,286.900
286.900,L,0.686,L,287.586
287.586,L,0.689,L,288.275
288.275,L,0.689,L,288.964
288.964,L,0.708,L,289.672
289.672,L,0.711,V,290.383
290.383,V,0.775,L,291.158
291.158,L,0.719,L,291.878
291.878,L,0.750,L,292.628
292.628,L,0.722,L,293.350
293.350,L,0.689,L,294.039
294.039,L,0.675,L,294.714
294.714,L,0.700,L,295.414
295.414,L,0.711,L,296.125
296.125,L,0.742,L,296.867
296.867,L,0.736,L,297.603
297.603,L,0.719,L,298.322
298.322,L,0.725,L,299.047
299.047,L,0.731,L,299.778
299.778,L,0.694,L,300.472
300.472,L,0.675,L,301.147
301.147,L,0.711,L,301.858
301.858,L,0.731,L,302.589
302.589,L,0.756,L,303.344
303.344,L,0.742,L,304.086
304.086,L,0.728,L,304.814
304.814,L,0.714,L,305.528
305.528,L,0.719,L,306.247
306.247,L,0.694,L,306.942
306.942,L,0.681,L,307.622
307.622,L,0.717,L,308.339
308.339,L,0.728,L,309.067
309.067,L,0.758,L,309.825
309.825,L,0.736,L,310.561
310.561,L,0.711,L,311.272
311.272,L,0.694,L,311.967
311.967,L,0.731,L,312.697
312.697,L,0.697,L,313.394
313.394,L,0.703,L,314.097
314.097,L,0.736,L,314.833
314.833,L,0.739,L,315.572
315.572,L,0.767,L,316.339
316.339,L,0.736,L,317.075
317.075,L,0.697,L,317.772
317.772,L,0.681,L,318.453
318.453,L,0.731,L,319.183
319.183,L,0.708,L,319.892
319.892,L,0.706,L,320.597
320.597,L,0.747,L,321.344
321.344,L,0.733,L,322.078
322.078,L,0.747,L,322.825
322.825,L,0.728,L,323.553
323.553,L,0.697,L,324.250
324.250,L,0.678,L,324.928
324.928,L,0.742,L,325.669
325.669,L,0.722,L,326.392
326.392,L,0.722,L,327.114
327.114,L,0.739,L,327.853
327.853,L,0.725,L,328.578
328.578,L,0.711,L,329.289
329.289,L,0.700,L,329.989
329.989,L,0.669,L,330.658
330.658,L,0.658,L,331.317
331.317,L,0.714,L,332.031
332.031,L,0.711,L,332.742
332.742,L,0.711,L,333.453
333.453,L,0.689,L,334.142
334.142,L,0.681,L,334.822
334.822,L,0.678,L,335.500
335.500,L,0.656,L,336.156
336.156,L,0.631,L,336.786
336.786,L,0.631,L,337.417
337.417,L,0.639,L,338.056
338.056,L,0.706,L,338.761
338.761,L,0.658,L,339.419
339.419,L,0.664,L,340.083
340.083,L,0.644,L,340.728
340.728,L,0.636,L,341.364
341.364,L,0.633,L,341.997
341.997,L,0.653,L,342.650
342.650,L,0.617,L,343.267
343.267,L,0.625,L,343.892
343.892,L,0.656,L,344.547
344.547,L,0.700,L,345.247
345.247,L,0.661,L,345.908
345.908,L,0.642,L,346.550
346.550,L,0.650,L,347.200
347.200,L,0.636,L,347.836
347.836,L,0.642,L,348.478
348.478,L,0.653,L,349.131
349.131,L,0.639,L,349.769
349.769,L,0.650,L,350.419
350.419,L,0.683,L,351.103
351.103,L,0.706,L,351.808
351.808,L,0.669,L,352.478
352.478,L,0.636,L,353.114
353.114,L,0.642,L,353.756
353.756,L,0.633,L,354.389
354.389,L,0.656,L,355.044
355.044,L,0.667,L,355.711
355.711,L,0.667,L,356.378
356.378,L,0.672,L,357.050
357.050,L,0.708,L,357.758
