t0,b0,t1,b1,sec
0.078,N,0.792,N,0.869
0.869,N,0.831,N,1.700
1.700,N,0.844,N,2.544
2.544,N,0.825,N,3.369
3.369,N,0.847,N,4.217
4.217,N,0.828,N,5.044
5.044,N,0.847,N,5.892
5.892,N,0.842,N,6.733
6.733,N,0.831,N,7.564
7.564,N,0.842,N,8.406
8.406,N,0.844,N,9.250
9.250,N,0.814,N,10.064
10.064,N,0.839,N,10.903
10.903,N,0.833,N,11.736
11.736,N,0.850,N,12.586
12.586,N,0.836,N,13.422
13.422,N,0.822,N,14.244
14.244,N,0.850,N,15.094
15.094,N,0.853,N,15.947
15.947,N,0.814,N,16.761
16.761,N,0.850,N,17.611
17.611,N,0.828,N,18.439
18.439,N,0.844,N,19.283
19.283,N,0.839,N,20.122
20.122,N,0.811,N,20.933
20.933,N,0.847,N,21.781
21.781,N,0.839,N,22.619
22.619,N,0.825,N,23.444
23.444,N,0.831,N,24.275
24.275,N,0.831,N,25.106
25.106,N,0.847,N,25.953
25.953,N,0.819,N,26.772
26.772,N,0.822,N,27.594
27.594,N,0.844,N,28.439
28.439,N,0.831,N,29.269
29.269,N,0.825,N,30.094
30.094,N,0.847,N,30.942
30.942,N,0.828,N,31.769
31.769,N,0.850,N,32.619
32.619,N,0.825,N,33.444
33.444,N,0.819,N,34.264
34.264,N,0.861,N,35.125
35.125,N,0.842,N,35.967
35.967,N,0.822,N,36.789
36.789,N,0.850,N,37.639
37.639,N,0.825,N,38.464
38.464,N,0.856,N,39.319
39.319,N,0.828,N,40.147
40.147,N,0.836,N,40.983
40.983,N,0.867,N,41.850
41.850,N,0.833,N,42.683
42.683,N,0.814,N,43.497
43.497,N,0.842,N,44.339
44.339,N,0.825,N,45.164
45.164,N,0.814,N,45.978
45.978,N,0.817,N,46.794
46.794,N,0.817,N,47.611
47.611,N,0.842,N,48.453
48.453,N,0.831,N,49.283
49.283,N,0.539,A,49.822
49.822,A,0.978,N,50.800
50.800,N,0.861,N,51.661
51.661,N,0.861,N,52.522
52.522,N,0.856,N,53.378
53.378,N,0.850,N,54.228
54.228,N,0.881,N,55.108
55.108,N,0.856,N,55.964
55.964,N,0.819,N,56.783
56.783,N,0.828,N,57.611
57.611,N,0.853,N,58.464
58.464,N,0.839,N,59.303
59.303,N,0.817,N,60.119
60.119,N,0.839,N,60.958
60.958,N,0.842,N,61.800
61.800,N,0.819,N,62.619
62.619,N,0.833,N,63.453
63.453,N,0.844,N,64.297
64.297,N,0.853,N,65.150
65.150,N,0.847,N,65.997
65.997,N,0.836,N,66.833
66.833,N,0.867,N,67.700
67.700,N,0.850,N,68.550
68.550,N,0.833,N,69.383
69.383,N,0.847,N,70.231
70.231,N,0.847,N,71.078
71.078,N,0.850,N,71.928
71.928,N,0.850,N,72.778
72.778,N,0.847,N,73.625
73.625,N,0.856,N,74.481
74.481,N,0.853,N,75.333
75.333,N,0.844,N,76.178
76.178,N,0.844,N,77.022
77.022,N,0.864,N,77.886
77.886,N,0.844,N,78.731
78.731,N,0.825,N,79.556
79.556,N,0.861,N,80.417
80.417,N,0.844,N,81.261
81.261,N,0.817,N,82.078
82.078,N,0.833,N,82.911
82.911,N,0.822,N,83.733
83.733,N,0.839,N,84.572
84.572,N,0.822,N,85.394
85.394,N,0.803,N,86.197
86.197,N,0.861,N,87.058
87.058,N,0.856,N,87.914
87.914,N,0.819,N,88.733
88.733,N,0.836,N,89.569
89.569,N,0.825,N,90.394
90.394,N,0.839,N,91.233
91.233,N,0.828,N,92.061
92.061,N,0.819,N,92.881
92.881,N,0.839,N,93.719
93.719,N,0.828,N,94.547
94.547,N,0.811,N,95.358
95.358,N,0.828,N,96.186
96.186,N,0.833,N,97.019
97.019,N,0.858,N,97.878
97.878,N,0.850,N,98.728
98.728,N,0.850,N,99.578
99.578,N,0.867,N,100.444
100.444,N,0.853,N,101.297
101.297,N,0.844,N,102.142
102.142,N,0.847,N,102.989
102.989,N,0.867,N,103.856
103.856,N,0.856,N,104.711
104.711,N,0.850,N,105.561
105.561,N,0.864,N,106.425
106.425,N,0.856,N,107.281
107.281,N,0.842,N,108.122
108.122,N,0.858,N,108.981
108.981,N,0.847,N,109.828
109.828,N,0.858,N,110.686
110.686,N,0.847,N,111.533
111.533,N,0.842,N,112.375
112.375,N,0.867,N,113.242
113.242,N,0.836,N,114.078
114.078,N,0.825,N,114.903
114.903,N,0.856,N,115.758
115.758,N,0.844,N,116.603
116.603,N,0.842,N,117.444
117.444,N,0.828,N,118.272
118.272,N,0.825,N,119.097
119.097,N,0.853,N,119.950
119.950,N,0.839,N,120.789
120.789,N,0.828,N,121.617
121.617,N,0.839,N,122.456
122.456,N,0.850,N,123.306
123.306,N,0.853,N,124.158
124.158,N,0.833,N,124.992
124.992,N,0.833,N,125.825
125.825,N,0.861,N,126.686
126.686,N,0.847,N,127.533
127.533,N,0.828,N,128.361
128.361,N,0.825,N,129.186
129.186,N,0.831,N,130.017
130.017,N,0.839,N,130.856
130.856,N,0.822,N,131.678
131.678,N,0.825,N,132.503
132.503,N,0.853,N,133.356
133.356,N,0.839,N,134.194
134.194,N,0.833,N,135.028
135.028,N,0.828,N,135.856
135.856,N,0.850,N,136.706
136.706,N,0.856,N,137.561
137.561,N,0.836,N,138.397
138.397,N,0.850,N,139.247
139.247,N,0.844,N,140.092
140.092,N,0.828,N,140.919
140.919,N,0.828,N,141.747
141.747,N,0.836,N,142.583
142.583,N,0.842,N,143.425
143.425,N,0.842,N,144.267
144.267,N,0.836,N,145.103
145.103,N,0.847,N,145.950
145.950,N,0.853,N,146.803
146.803,N,0.831,N,147.633
147.633,N,0.844,N,148.478
148.478,N,0.858,N,149.336
149.336,N,0.856,N,150.192
150.192,N,0.828,N,151.019
151.019,N,0.822,N,151.842
151.842,N,0.858,N,152.700
152.700,N,0.850,N,153.550
153.550,N,0.819,N,154.369
154.369,N,0.828,N,155.197
155.197,N,0.844,N,156.042
156.042,N,0.850,N,156.892
156.892,N,0.831,N,157.722
157.722,N,0.831,N,158.553
158.553,N,0.861,N,159.414
159.414,N,0.842,N,160.256
160.256,N,0.831,N,161.086
161.086,N,0.842,N,161.928
161.928,N,0.842,N,162.769
162.769,N,0.836,N,163.606
163.606,N,0.833,N,164.439
164.439,N,0.831,N,165.269
165.269,N,0.836,N,166.106
166.106,N,0.825,N,166.931
166.931,N,0.822,N,167.753
167.753,N,0.842,N,168.594
168.594,N,0.858,N,169.453
169.453,N,0.831,N,170.283
170.283,N,0.839,N,171.122
171.122,N,0.867,N,171.989
171.989,N,0.850,N,172.839
172.839,N,0.828,N,173.667
173.667,N,0.831,N,174.497
174.497,N,0.842,N,175.339
175.339,N,0.861,N,176.200
176.200,N,0.817,N,177.017
177.017,N,0.828,N,177.844
177.844,N,0.856,N,178.700
178.700,N,0.836,N,179.536
179.536,N,0.828,N,180.364
180.364,N,0.828,N,181.192
181.192,N,0.833,N,182.025
182.025,N,0.853,N,182.878
182.878,N,0.833,N,183.711
183.711,N,0.836,N,184.547
184.547,N,0.861,N,185.408
185.408,N,0.828,N,186.236
186.236,N,0.825,N,187.061
187.061,N,0.831,N,187.892
187.892,N,0.839,N,188.731
188.731,N,0.836,N,189.567
189.567,N,0.825,N,190.392
190.392,N,0.842,N,191.233
191.233,N,0.847,N,192.081
192.081,N,0.828,N,192.908
192.908,N,0.831,N,193.739
193.739,N,0.842,N,194.581
194.581,N,0.842,N,195.422
195.422,N,0.836,N,196.258
196.258,N,0.831,N,197.089
197.089,N,0.850,N,197.939
197.939,N,0.825,N,198.764
198.764,N,0.819,N,199.583
199.583,N,0.833,N,200.417
200.417,N,0.831,N,201.247
201.247,N,0.842,N,202.089
202.089,N,0.825,N,202.914
202.914,N,0.817,N,203.731
203.731,N,0.872,N,204.603
204.603,N,0.847,N,205.450
205.450,N,0.825,N,206.275
206.275,N,0.844,N,207.119
207.119,N,0.839,N,207.958
207.958,N,0.861,N,208.819
208.819,N,0.836,N,209.656
209.656,N,0.814,N,210.469
210.469,N,0.869,N,211.339
211.339,N,0.856,N,212.194
212.194,N,0.831,N,213.025
213.025,N,0.839,N,213.864
213.864,N,0.844,N,214.708
214.708,N,0.869,N,215.578
215.578,N,0.839,N,216.417
216.417,N,0.842,N,217.258
