t0,b0,t1,b1,sec
0.378,/,0.761,/,1.139
1.139,/,0.797,/,1.936
1.936,/,0.811,/,2.747
2.747,/,0.878,/,3.625
3.625,/,0.858,/,4.483
4.483,/,0.825,/,5.308
5.308,/,0.806,/,6.114
6.114,/,0.800,/,6.914
6.914,/,0.811,/,7.725
7.725,/,0.808,/,8.533
8.533,/,0.836,/,9.369
9.369,/,0.886,/,10.256
10.256,/,0.850,/,11.106
11.106,/,0.808,/,11.914
11.914,/,0.806,/,12.719
12.719,/,0.797,/,13.517
13.517,/,0.828,/,14.344
14.344,/,0.839,/,15.183
15.183,/,0.839,/,16.022
16.022,/,0.878,/,16.900
16.900,/,0.822,/,17.722
17.722,/,0.792,/,18.514
18.514,/,0.794,/,19.308
19.308,/,0.808,/,20.117
20.117,/,0.853,/,20.969
20.969,/,0.856,/,21.825
21.825,/,0.839,/,22.664
22.664,/,0.872,/,23.536
23.536,/,0.806,/,24.342
24.342,/,0.778,/,25.119
25.119,/,0.806,/,25.925
25.925,/,0.825,/,26.750
26.750,/,0.861,/,27.611
27.611,/,0.847,/,28.458
28.458,/,0.828,/,29.286
29.286,/,0.839,/,30.125
30.125,/,0.853,/,30.978
30.978,/,0.728,/,31.706
31.706,/,0.822,/,32.528
32.528,/,0.856,/,33.383
33.383,/,0.867,/,34.250
34.250,/,0.839,/,35.089
35.089,/,0.817,/,35.906
35.906,/,0.825,/,36.731
36.731,/,0.800,/,37.531
37.531,/,0.794,/,38.325
38.325,/,0.836,/,39.161
39.161,/,0.861,/,40.022
40.022,/,0.861,/,40.883
40.883,/,0.819,/,41.703
41.703,/,0.800,/,42.503
42.503,/,0.886,/,43.389
43.389,/,0.750,/,44.139
44.139,/,0.814,/,44.953
44.953,/,0.858,/,45.811
45.811,/,0.864,/,46.675
46.675,/,0.847,/,47.522
47.522,/,0.792,/,48.314
48.314,/,0.797,/,49.111
49.111,/,0.831,/,49.942
49.942,/,0.819,/,50.761
50.761,/,0.831,/,51.592
51.592,/,0.850,/,52.442
52.442,/,0.847,/,53.289
53.289,/,0.822,/,54.111
54.111,/,0.792,/,54.903
54.903,/,0.806,/,55.708
55.708,/,0.844,/,56.553
56.553,/,0.844,/,57.397
57.397,/,0.839,/,58.236
58.236,/,0.842,/,59.078
59.078,/,0.831,/,59.908
59.908,/,0.806,/,60.714
60.714,/,0.794,/,61.508
61.508,/,0.808,/,62.317
62.317,/,0.861,/,63.178
63.178,/,0.850,/,64.028
64.028,/,0.833,/,64.861
64.861,/,0.825,/,65.686
65.686,/,0.825,/,66.511
66.511,/,0.806,/,67.317
67.317,/,0.800,/,68.117
68.117,/,0.842,/,68.958
68.958,/,0.869,/,69.828
69.828,/,0.842,/,70.669
70.669,/,0.822,/,71.492
71.492,/,0.797,/,72.289
72.289,/,0.814,/,73.103
73.103,/,0.806,/,73.908
73.908,/,0.811,/,74.719
74.719,/,0.961,/,75.681
75.681,/,0.769,f,76.450
76.450,f,0.831,f,77.281
77.281,f,0.811,f,78.092
78.092,f,0.817,f,78.908
78.908,f,0.817,f,79.725
79.725,f,0.803,f,80.528
80.528,f,0.794,N,81.322
81.322,N,0.850,N,82.172
82.172,N,0.828,N,83.000
83.000,N,0.781,N,83.781
83.781,N,0.775,N,84.556
84.556,N,0.767,N,85.322
85.322,N,0.786,N,86.108
86.108,N,0.806,N,86.914
86.914,N,0.825,N,87.739
87.739,N,0.822,N,88.561
88.561,N,0.828,N,89.389
89.389,N,0.794,N,90.183
90.183,N,0.744,N,90.928
90.928,N,0.767,N,91.694
91.694,N,0.797,N,92.492
92.492,N,0.828,N,93.319
93.319,N,0.800,N,94.119
94.119,N,0.486,V,94.606
94.606,V,0.881,/,95.486
95.486,/,0.811,/,96.297
96.297,/,0.786,/,97.083
97.083,/,0.800,/,97.883
97.883,/,0.828,/,98.711
98.711,/,0.867,/,99.578
99.578,/,0.847,f,100.425
100.425,f,0.831,f,101.256
101.256,f,0.842,f,102.097
102.097,f,0.800,f,102.897
102.897,f,0.786,f,103.683
103.683,f,0.864,f,104.547
104.547,f,0.806,f,105.353
105.353,f,0.869,f,106.222
106.222,f,0.833,f,107.056
107.056,f,0.789,N,107.844
107.844,N,0.811,N,108.656
108.656,N,0.792,N,109.447
109.447,N,0.783,N,110.231
110.231,N,0.817,N,111.047
111.047,N,0.842,N,111.889
111.889,N,0.858,N,112.747
112.747,N,0.808,N,113.556
113.556,N,0.769,N,114.325
114.325,N,0.811,f,115.136
115.136,f,0.786,N,115.922
115.922,N,0.783,N,116.706
116.706,N,0.839,f,117.544
117.544,f,0.833,N,118.378
118.378,N,0.833,N,119.211
119.211,N,0.797,N,120.008
120.008,N,0.772,N,120.781
120.781,N,0.794,N,121.575
121.575,N,0.803,N,122.378
122.378,N,0.819,N,123.197
123.197,N,0.831,N,124.028
124.028,N,0.819,N,124.847
124.847,N,0.831,N,125.678
125.678,N,0.769,N,126.447
126.447,N,0.772,N,127.219
127.219,N,0.803,N,128.022
128.022,N,0.811,N,128.833
128.833,N,0.831,N,129.664
129.664,N,0.831,N,130.494
130.494,N,0.806,N,131.300
131.300,N,0.814,N,132.114
132.114,N,0.778,N,132.892
132.892,N,0.764,N,133.656
133.656,N,0.803,N,134.458
134.458,N,0.844,N,135.303
135.303,N,0.819,N,136.122
136.122,N,0.803,N,136.925
136.925,N,0.794,N,137.719
137.719,N,0.775,N,138.494
138.494,N,0.792,N,139.286
139.286,N,0.767,N,140.053
140.053,N,0.783,N,140.836
140.836,N,0.867,N,141.703
141.703,N,0.833,N,142.536
142.536,N,0.789,N,143.325
143.325,N,0.792,N,144.117
144.117,N,0.775,N,144.892
144.892,N,0.778,N,145.669
145.669,N,0.786,N,146.456
146.456,N,0.800,N,147.256
147.256,N,0.850,N,148.106
148.106,N,0.825,N,148.931
148.931,N,0.772,N,149.703
149.703,N,0.781,N,150.483
150.483,N,0.769,N,151.253
151.253,N,0.783,N,152.036
152.036,N,0.794,N,152.831
152.831,N,0.822,N,153.653
153.653,N,0.842,N,154.494
154.494,N,0.814,N,155.308
155.308,N,0.781,N,156.089
156.089,N,0.769,N,156.858
156.858,N,0.761,N,157.619
157.619,N,0.811,N,158.431
158.431,N,0.817,N,159.247
159.247,N,0.811,N,160.058
160.058,N,0.836,N,160.894
160.894,N,0.814,N,161.708
161.708,N,0.767,N,162.475
162.475,N,0.764,N,163.239
163.239,N,0.772,N,164.011
164.011,N,0.811,N,164.822
164.822,N,0.839,N,165.661
165.661,N,0.819,N,166.481
166.481,N,0.808,N,167.289
167.289,N,0.808,N,168.097
168.097,N,0.767,N,168.864
168.864,N,0.753,N,169.617
169.617,N,0.797,N,170.414
170.414,N,0.828,N,171.242
171.242,N,0.833,N,172.075
172.075,N,0.819,N,172.894
172.894,N,0.803,N,173.697
173.697,N,0.817,f,174.514
174.514,f,0.803,/,175.317
175.317,/,0.792,/,176.108
176.108,/,0.831,/,176.939
176.939,/,0.867,/,177.806
177.806,/,0.867,/,178.672
178.672,/,0.828,/,179.500
179.500,/,0.797,/,180.297
180.297,/,0.825,/,181.122
181.122,/,0.806,/,181.928
181.928,/,0.797,/,182.725
182.725,/,0.844,/,183.569
183.569,/,0.864,/,184.433
184.433,/,0.850,/,185.283
185.283,/,0.800,/,186.083
186.083,/,0.806,/,186.889
186.889,/,0.828,/,187.717
187.717,/,0.817,/,188.533
188.533,/,0.833,/,189.367
189.367,/,0.853,/,190.219
190.219,/,0.858,/,191.078
191.078,/,0.822,/,191.900
191.900,/,0.786,/,192.686
192.686,/,0.803,/,193.489
193.489,/,0.828,/,194.317
194.317,/,0.831,/,195.147
195.147,/,0.844,/,195.992
195.992,/,0.844,/,196.836
196.836,/,0.842,/,197.678
197.678,/,0.814,/,198.492
198.492,/,0.794,/,199.286
199.286,/,0.814,/,200.100
200.100,/,0.853,/,200.953
200.953,/,0.903,/,201.856
201.856,/,0.783,/,202.639
202.639,/,0.828,/,203.467
203.467,/,0.822,/,204.289
204.289,/,0.800,/,205.089
205.089,/,0.794,/,205.883
205.883,/,0.833,/,206.717
206.717,/,0.867,/,207.583
207.583,/,0.842,/,208.425
208.425,/,0.833,/,209.258
209.258,/,0.817,/,210.075
