t0,b0,t1,b1,sec
0.117,V,0.772,N,0.889
0.889,N,0.531,V,1.419
1.419,V,0.661,N,2.081
2.081,N,0.597,N,2.678
2.678,N,0.397,V,3.075
3.075,V,0.767,N,3.842
3.842,N,0.531,V,4.372
4.372,V,0.681,N,5.053
5.053,N,0.600,N,5.653
5.653,N,0.383,V,6.036
6.036,V,0.767,N,6.803
6.803,N,0.617,N,7.419
7.419,N,0.592,N,8.011
8.011,N,0.358,V,8.369
8.369,V,0.817,N,9.186
9.186,N,0.594,N,9.781
9.781,N,0.578,N,10.358
10.358,N,0.594,N,10.953
10.953,N,0.603,N,11.556
11.556,N,0.597,N,12.153
12.153,N,0.406,V,12.558
12.558,V,0.764,N,13.322
13.322,N,0.439,V,13.761
13.761,V,0.733,N,14.494
14.494,N,0.614,N,15.108
15.108,N,0.397,A,15.506
15.506,A,0.508,V,16.014
16.014,V,0.775,N,16.789
16.789,N,0.581,N,17.369
17.369,N,0.586,N,17.956
17.956,N,0.600,N,18.556
18.556,N,0.586,N,19.142
19.142,N,0.581,N,19.722
19.722,N,0.583,N,20.306
20.306,N,0.458,A,20.764
20.764,A,0.653,N,21.417
21.417,N,0.597,N,22.014
22.014,N,0.406,V,22.419
22.419,V,0.764,N,23.183
23.183,N,0.586,N,23.769
23.769,N,0.581,N,24.350
24.350,N,0.419,V,24.769
24.769,V,0.758,N,25.528
25.528,N,0.583,N,26.111
26.111,N,0.567,N,26.678
26.678,N,0.581,N,27.258
27.258,N,0.472,V,27.731
27.731,V,0.667,V,28.397
28.397,V,0.364,V,28.761
28.761,V,0.817,N,29.578
29.578,N,0.503,V,30.081
30.081,V,0.633,N,30.714
30.714,N,0.586,N,31.300
31.300,N,0.408,V,31.708
31.708,V,0.769,N,32.478
32.478,N,0.528,V,33.006
33.006,V,0.625,N,33.631
33.631,N,0.575,N,34.206
34.206,N,0.411,V,34.617
34.617,V,0.758,N,35.375
35.375,N,0.544,V,35.919
35.919,V,0.622,N,36.542
36.542,N,0.578,N,37.119
37.119,N,0.558,N,37.678
37.678,N,0.494,V,38.172
38.172,V,0.661,N,38.833
38.833,N,0.572,N,39.406
39.406,N,0.406,V,39.811
39.811,V,0.719,N,40.531
40.531,N,0.553,V,41.083
41.083,V,0.581,N,41.664
41.664,N,0.572,N,42.236
42.236,N,0.575,N,42.811
42.811,N,0.517,V,43.328
43.328,V,0.331,V,43.658
43.658,V,0.847,N,44.506
44.506,N,0.408,V,44.914
44.914,V,0.758,N,45.672
45.672,N,0.569,N,46.242
46.242,N,0.567,N,46.808
46.808,N,0.558,N,47.367
47.367,N,0.564,N,47.931
47.931,N,0.394,V,48.325
48.325,V,0.744,N,49.069
49.069,N,0.581,N,49.650
49.650,N,0.561,N,50.211
50.211,N,0.403,V,50.614
50.614,V,0.717,N,51.331
51.331,N,0.575,N,51.906
51.906,N,0.583,N,52.489
52.489,N,0.564,N,53.053
53.053,N,0.567,N,53.619
53.619,N,0.389,V,54.008
54.008,V,0.731,N,54.739
54.739,N,0.567,N,55.306
55.306,N,0.581,N,55.886
55.886,N,0.475,V,56.361
56.361,V,0.653,N,57.014
57.014,N,0.575,N,57.589
57.589,N,0.392,V,57.981
57.981,V,0.742,N,58.722
58.722,N,0.586,N,59.308
59.308,N,0.567,N,59.875
59.875,N,0.575,N,60.450
60.450,N,0.564,N,61.014
61.014,N,0.569,N,61.583
61.583,N,0.372,V,61.956
61.956,V,0.764,N,62.719
62.719,N,0.528,V,63.247
63.247,V,0.617,N,63.864
63.864,N,0.569,N,64.433
64.433,N,0.381,V,64.814
64.814,V,0.747,N,65.561
65.561,N,0.422,V,65.983
65.983,V,0.722,N,66.706
66.706,N,0.569,N,67.275
67.275,N,0.572,N,67.847
67.847,N,0.575,N,68.422
68.422,N,0.556,N,68.978
68.978,N,0.450,V,69.428
69.428,V,0.706,N,70.133
70.133,N,0.569,N,70.703
70.703,N,0.397,V,71.100
71.100,V,0.722,N,71.822
71.822,N,0.539,V,72.361
72.361,V,0.639,N,73.000
73.000,N,0.578,N,73.578
73.578,N,0.400,V,73.978
73.978,V,0.733,N,74.711
74.711,N,0.575,N,75.286
75.286,N,0.569,N,75.856
75.856,N,0.428,V,76.283
76.283,V,0.739,N,77.022
77.022,N,0.572,N,77.594
77.594,N,0.556,N,78.150
78.150,N,0.447,V,78.597
