t0,b0,t1,b1,sec
0.675,R,1.250,R,1.925
1.925,R,1.183,R,3.108
3.108,R,1.203,R,4.311
4.311,R,1.214,R,5.525
5.525,R,1.264,R,6.789
6.789,R,1.225,R,8.014
8.014,R,1.172,R,9.186
9.186,R,1.214,R,10.400
10.400,R,1.144,R,11.544
11.544,R,1.217,R,12.761
12.761,R,1.172,R,13.933
13.933,R,1.225,R,15.158
15.158,R,1.169,R,16.328
16.328,R,1.247,R,17.575
17.575,R,1.192,R,18.767
18.767,R,1.233,R,20.000
20.000,R,1.203,R,21.203
21.203,R,1.219,R,22.422
22.422,R,1.189,R,23.611
23.611,R,1.211,R,24.822
24.822,R,1.167,R,25.989
25.989,R,1.217,R,27.206
27.206,R,1.183,R,28.389
28.389,R,1.225,R,29.614
29.614,R,1.183,R,30.797
30.797,R,1.194,R,31.992
31.992,R,1.208,R,33.200
33.200,R,1.206,R,34.406
34.406,R,1.183,R,35.589
35.589,R,1.178,R,36.767
36.767,R,1.208,R,37.975
37.975,R,1.192,R,39.167
39.167,R,1.189,R,40.356
40.356,R,1.258,R,41.614
41.614,R,1.217,R,42.831
42.831,R,1.239,R,44.069
44.069,R,1.253,R,45.322
45.322,R,1.256,R,46.578
46.578,R,1.200,R,47.778
47.778,R,1.250,R,49.028
49.028,R,1.219,R,50.247
50.247,R,1.247,R,51.494
51.494,R,1.236,R,52.731
52.731,R,1.203,R,53.933
53.933,R,1.258,R,55.192
55.192,R,1.247,R,56.439
56.439,R,1.261,R,57.700
57.700,R,1.250,R,58.950
58.950,R,1.192,R,60.142
60.142,R,1.228,R,61.369
61.369,R,1.219,R,62.589
62.589,R,1.267,R,63.856
63.856,R,1.208,R,65.064
65.064,R,1.319,R,66.383
66.383,R,1.289,R,67.672
67.672,R,1.258,R,68.931
68.931,R,1.214,R,70.144
70.144,R,1.211,R,71.356
71.356,R,1.167,R,72.522
72.522,R,1.200,R,73.722
73.722,R,1.147,R,74.869
74.869,R,1.231,R,76.100
76.100,R,1.267,R,77.367
77.367,R,1.183,R,78.550
78.550,R,1.244,R,79.794
79.794,R,1.147,R,80.942
80.942,R,1.211,R,82.153
82.153,R,1.242,R,83.394
83.394,R,1.189,R,84.583
84.583,R,1.217,R,85.800
85.800,R,1.197,R,86.997
86.997,R,1.211,R,88.208
88.208,R,1.225,R,89.433
89.433,R,1.239,R,90.672
90.672,R,1.231,R,91.903
91.903,R,1.200,R,93.103
93.103,R,1.222,R,94.325
94.325,R,1.222,R,95.547
95.547,R,1.239,R,96.786
96.786,R,1.175,R,97.961
97.961,R,1.175,R,99.136
99.136,R,1.217,R,100.353
100.353,R,1.275,R,101.628
101.628,R,1.242,R,102.869
102.869,R,1.242,R,104.111
104.111,R,1.261,R,105.372
105.372,R,1.211,R,106.583
