t0,b0,t1,b1,sec
0.375,N,0.642,N,1.017
1.017,N,0.667,N,1.683
1.683,N,0.653,N,2.336
2.336,N,0.669,N,3.006
3.006,N,0.681,N,3.686
3.686,N,0.653,N,4.339
4.339,N,0.644,N,4.983
4.983,N,0.689,N,5.672
5.672,N,0.686,N,6.358
6.358,N,0.664,N,7.022
7.022,N,0.642,N,7.664
7.664,N,0.653,N,8.317
8.317,N,0.647,N,8.964
8.964,N,0.656,N,9.619
9.619,N,0.669,N,10.289
10.289,N,0.650,N,10.939
10.939,N,0.633,N,11.572
11.572,N,0.650,N,12.222
12.222,N,0.683,N,12.906
12.906,N,0.650,N,13.556
13.556,N,0.633,N,14.189
14.189,N,0.642,N,14.831
14.831,N,0.647,N,15.478
15.478,N,0.647,N,16.125
16.125,N,0.642,N,16.767
16.767,N,0.653,N,17.419
17.419,N,0.653,N,18.072
18.072,N,0.639,N,18.711
18.711,N,0.661,N,19.372
19.372,N,0.656,N,20.028
20.028,N,0.653,N,20.681
20.681,N,0.642,N,21.322
21.322,N,0.647,N,21.969
21.969,N,0.647,N,22.617
22.617,N,0.661,N,23.278
23.278,N,0.672,N,23.950
23.950,N,0.639,N,24.589
24.589,N,0.644,N,25.233
25.233,N,0.661,N,25.894
25.894,N,0.683,N,26.578
26.578,N,0.658,N,27.236
27.236,N,0.636,N,27.872
27.872,N,0.644,N,28.517
28.517,N,0.658,N,29.175
29.175,N,0.661,N,29.836
29.836,N,0.669,N,30.506
30.506,N,0.636,N,31.142
31.142,N,0.639,N,31.781
31.781,N,0.644,N,32.425
32.425,N,0.672,N,33.097
33.097,N,0.644,N,33.742
33.742,N,0.642,N,34.383
34.383,N,0.639,N,35.022
35.022,N,0.656,N,35.678
35.678,N,0.636,N,36.314
36.314,N,0.658,N,36.972
36.972,N,0.656,N,37.628
37.628,N,0.650,N,38.278
38.278,N,0.636,N,38.914
38.914,N,0.669,N,39.583
39.583,N,0.664,N,40.247
40.247,N,0.650,N,40.897
40.897,N,0.636,N,41.533
41.533,N,0.647,N,42.181
42.181,N,0.639,N,42.819
42.819,N,0.656,N,43.475
43.475,N,0.669,N,44.144
44.144,N,0.633,N,44.778
44.778,N,0.633,N,45.411
45.411,N,0.647,N,46.058
46.058,N,0.683,N,46.742
46.742,N,0.647,N,47.389
47.389,N,0.633,N,48.022
48.022,N,0.639,N,48.661
48.661,N,0.658,N,49.319
49.319,N,0.658,N,49.978
49.978,N,0.661,N,50.639
50.639,N,0.647,N,51.286
51.286,N,0.650,N,51.936
51.936,N,0.639,N,52.575
52.575,N,0.678,N,53.253
53.253,N,0.647,N,53.900
53.900,N,0.647,N,54.547
54.547,N,0.628,N,55.175
55.175,N,0.642,N,55.817
55.817,N,0.628,N,56.444
56.444,N,0.647,N,57.092
57.092,N,0.644,N,57.736
57.736,N,0.636,N,58.372
58.372,N,0.622,N,58.994
58.994,N,0.644,N,59.639
59.639,N,0.653,N,60.292
60.292,N,0.642,N,60.933
60.933,N,0.628,N,61.561
61.561,N,0.639,N,62.200
62.200,N,0.644,N,62.844
62.844,N,0.653,N,63.497
63.497,N,0.661,N,64.158
64.158,N,0.636,N,64.794
64.794,N,0.642,N,65.436
65.436,N,0.633,N,66.069
66.069,N,0.669,N,66.739
66.739,N,0.636,N,67.375
67.375,N,0.639,N,68.014
68.014,N,0.631,N,68.644
68.644,N,0.639,N,69.283
69.283,N,0.625,N,69.908
69.908,N,0.656,N,70.564
70.564,N,0.653,N,71.217
71.217,N,0.636,N,71.853
71.853,N,0.619,N,72.472
72.472,N,0.664,N,73.136
73.136,N,0.664,N,73.800
73.800,N,0.653,N,74.453
74.453,N,0.625,N,75.078
75.078,N,0.642,N,75.719
75.719,N,0.642,N,76.361
76.361,N,0.647,N,77.008
77.008,N,0.669,N,77.678
77.678,N,0.642,N,78.319
78.319,N,0.633,N,78.953
78.953,N,0.642,N,79.594
79.594,N,0.672,N,80.267
80.267,N,0.644,N,80.911
80.911,N,0.636,N,81.547
81.547,N,0.639,N,82.186
82.186,N,0.661,N,82.847
82.847,N,0.642,N,83.489
83.489,N,0.653,N,84.142
84.142,N,0.642,N,84.783
84.783,N,0.647,N,85.431
85.431,N,0.625,N,86.056
86.056,N,0.658,N,86.714
86.714,N,0.653,N,87.367
