t0,b0,t1,b1,sec
0.861,N,1.156,N,2.017
2.017,N,1.158,N,3.175
3.175,N,1.139,N,4.314
4.314,N,1.144,N,5.458
5.458,N,1.092,N,6.550
6.550,N,1.067,N,7.617
7.617,N,1.178,N,8.794
8.794,N,1.117,N,9.911
9.911,N,1.092,N,11.003
11.003,N,1.086,N,12.089
12.089,N,1.044,N,13.133
13.133,N,1.144,N,14.278
14.278,N,1.131,N,15.408
15.408,N,1.086,N,16.494
16.494,N,1.081,N,17.575
17.575,N,1.064,N,18.639
18.639,N,1.058,N,19.697
19.697,N,1.153,N,20.850
20.850,N,1.108,N,21.958
21.958,N,1.086,N,23.044
23.044,N,1.058,N,24.103
24.103,N,1.067,N,25.169
25.169,N,1.147,N,26.317
26.317,N,1.175,N,27.492
27.492,N,1.108,N,28.600
28.600,N,1.114,N,29.714
29.714,N,1.144,N,30.858
30.858,N,1.128,N,31.986
31.986,N,1.197,N,33.183
33.183,N,1.156,N,34.339
34.339,N,1.092,N,35.431
35.431,N,1.114,N,36.544
36.544,N,1.092,N,37.636
37.636,N,1.131,N,38.767
38.767,N,1.172,N,39.939
39.939,N,1.081,N,41.019
41.019,N,1.081,N,42.100
42.100,N,1.064,N,43.164
43.164,N,1.161,N,44.325
44.325,N,1.125,N,45.450
45.450,N,1.125,N,46.575
46.575,N,1.064,N,47.639
47.639,N,1.061,N,48.700
48.700,N,1.103,N,49.803
49.803,N,1.097,N,50.900
50.900,N,1.111,N,52.011
52.011,N,1.086,N,53.097
53.097,N,1.008,N,54.106
54.106,N,1.014,N,55.119
55.119,N,1.114,N,56.233
56.233,N,1.078,N,57.311
57.311,N,1.089,N,58.400
58.400,N,1.042,N,59.442
59.442,N,1.031,N,60.472
60.472,N,1.028,N,61.500
61.500,N,1.125,N,62.625
62.625,N,1.089,N,63.714
63.714,N,1.094,N,64.808
64.808,N,1.036,N,65.844
65.844,N,1.033,N,66.878
66.878,N,1.094,N,67.972
67.972,N,1.111,N,69.083
69.083,N,1.075,N,70.158
70.158,N,1.083,N,71.242
71.242,N,1.033,N,72.275
72.275,N,0.994,N,73.269
73.269,N,1.122,N,74.392
74.392,N,1.078,N,75.469
75.469,N,1.058,N,76.528
76.528,N,1.064,N,77.592
77.592,N,1.008,N,78.600
78.600,N,1.028,N,79.628
79.628,N,1.108,N,80.736
80.736,N,1.083,N,81.819
81.819,N,1.056,N,82.875
82.875,N,1.044,N,83.919
83.919,N,0.994,N,84.914
84.914,N,0.544,V,85.458
85.458,V,1.622,N,87.081
87.081,N,1.061,N,88.142
88.142,N,1.089,N,89.231
89.231,N,1.031,N,90.261
90.261,N,1.000,N,91.261
91.261,N,1.094,N,92.356
92.356,N,1.114,N,93.469
93.469,N,1.033,N,94.503
94.503,N,1.064,N,95.567
95.567,N,1.050,N,96.617
96.617,N,1.017,N,97.633
97.633,N,1.119,N,98.753
98.753,N,1.111,N,99.864
99.864,N,1.064,N,100.928
100.928,N,1.075,N,102.003
102.003,N,1.025,N,103.028
103.028,N,1.111,N,104.139
104.139,N,1.119,N,105.258
105.258,N,1.094,N,106.353
106.353,N,1.081,N,107.433
107.433,N,1.083,N,108.517
108.517,N,1.047,N,109.564
109.564,N,1.133,N,110.697
110.697,N,1.119,N,111.817
111.817,N,1.097,N,112.914
112.914,N,1.050,N,113.964
113.964,N,1.075,N,115.039
115.039,N,1.136,N,116.175
116.175,N,1.125,N,117.300
117.300,N,1.114,N,118.414
118.414,N,1.083,N,119.497
119.497,N,1.097,N,120.594
120.594,N,1.108,N,121.703
121.703,N,1.133,N,122.836
122.836,N,1.136,N,123.972
123.972,N,1.111,N,125.083
125.083,N,1.058,N,126.142
126.142,N,0.542,V,126.683
126.683,V,1.653,N,128.336
128.336,N,1.150,N,129.486
129.486,N,1.097,N,130.583
130.583,N,1.094,N,131.678
131.678,N,1.061,N,132.739
132.739,N,1.117,N,133.856
133.856,N,1.114,N,134.969
134.969,N,1.100,N,136.069
136.069,N,1.094,N,137.164
137.164,N,1.058,N,138.222
138.222,N,1.036,N,139.258
139.258,N,1.142,N,140.400
140.400,N,1.097,N,141.497
141.497,N,1.078,N,142.575
142.575,N,1.100,N,143.675
143.675,N,1.039,N,144.714
144.714,N,1.111,N,145.825
145.825,N,1.119,N,146.944
146.944,N,1.125,N,148.069
148.069,N,1.089,N,149.158
149.158,N,1.086,N,150.244
150.244,N,1.031,N,151.275
151.275,N,1.147,N,152.422
152.422,N,1.128,N,153.550
153.550,N,1.064,N,154.614
154.614,N,1.094,N,155.708
155.708,N,1.050,N,156.758
156.758,N,1.050,N,157.808
157.808,N,1.144,N,158.953
158.953,N,1.078,N,160.031
160.031,N,1.053,N,161.083
161.083,N,1.075,N,162.158
162.158,N,0.997,N,163.156
163.156,N,1.131,N,164.286
164.286,N,1.117,N,165.403
165.403,N,1.061,N,166.464
166.464,N,1.067,N,167.531
167.531,N,1.067,N,168.597
168.597,N,1.061,N,169.658
169.658,N,1.142,N,170.800
170.800,N,1.114,N,171.914
171.914,N,1.078,N,172.992
172.992,N,1.083,N,174.075
174.075,N,1.053,N,175.128
175.128,N,1.122,N,176.250
176.250,N,1.153,N,177.403
177.403,N,1.089,N,178.492
178.492,N,1.069,N,179.561
179.561,N,1.114,N,180.675
180.675,N,1.069,N,181.744
181.744,N,1.153,N,182.897
182.897,N,1.136,N,184.033
184.033,N,1.058,N,185.092
185.092,N,1.094,N,186.186
186.186,N,1.042,N,187.228
187.228,N,1.131,N,188.358
188.358,N,1.150,N,189.508
189.508,N,1.067,N,190.575
190.575,N,1.075,N,191.650
191.650,N,1.067,N,192.717
192.717,N,0.611,V,193.328
193.328,V,1.550,N,194.878
194.878,N,1.108,N,195.986
195.986,N,1.056,N,197.042
197.042,N,1.044,N,198.086
198.086,N,0.986,N,199.072
199.072,N,1.128,N,200.200
200.200,N,1.069,N,201.269
201.269,N,1.100,N,202.369
202.369,N,1.044,N,203.414
203.414,N,1.056,N,204.469
204.469,N,1.047,N,205.517
205.517,N,1.136,N,206.653
206.653,N,1.111,N,207.764
207.764,N,1.122,N,208.886
208.886,N,1.083,N,209.969
209.969,N,1.039,N,211.008
211.008,N,1.183,N,212.192
212.192,N,1.128,N,213.319
213.319,N,1.117,N,214.436
214.436,N,1.111,N,215.547
215.547,N,1.056,N,216.603
216.603,N,1.083,N,217.686
217.686,N,1.144,N,218.831
218.831,N,1.103,N,219.933
219.933,N,1.111,N,221.044
221.044,N,1.039,N,222.083
222.083,N,1.033,N,223.117
223.117,N,0.522,V,223.639
223.639,V,1.675,N,225.314
225.314,N,1.058,N,226.372
226.372,N,1.067,N,227.439
227.439,N,1.014,N,228.453
228.453,N,1.014,N,229.467
229.467,N,1.092,N,230.558
230.558,N,1.078,N,231.636
231.636,N,1.019,N,232.656
232.656,N,1.042,N,233.697
233.697,N,1.008,N,234.706
234.706,N,1.033,N,235.739
235.739,N,1.111,N,236.850
236.850,N,1.078,N,237.928
237.928,N,1.050,N,238.978
238.978,N,1.067,N,240.044
240.044,N,1.017,N,241.061
241.061,N,0.969,V,242.031
242.031,V,1.297,N,243.328
243.328,N,1.089,N,244.417
244.417,N,1.106,N,245.522
245.522,N,1.056,N,246.578
246.578,N,0.508,V,247.086
247.086,V,1.100,J,248.186
248.186,J,1.561,N,249.747
249.747,N,1.083,N,250.831
250.831,N,1.108,N,251.939
251.939,N,0.617,V,252.556
252.556,V,1.511,N,254.067
254.067,N,1.142,N,255.208
255.208,N,1.103,N,256.311
256.311,N,1.078,N,257.389
257.389,N,0.836,V,258.225
258.225,V,1.303,N,259.528
259.528,N,1.144,N,260.672
260.672,N,1.161,N,261.833
261.833,N,1.078,N,262.911
262.911,N,0.614,V,263.525
263.525,V,1.525,N,265.050
265.050,N,1.131,N,266.181
266.181,N,1.139,N,267.319
267.319,N,1.094,N,268.414
268.414,N,1.067,N,269.481
269.481,N,1.092,N,270.572
270.572,N,1.039,N,271.611
271.611,N,1.139,N,272.750
272.750,N,1.114,N,273.864
273.864,N,1.089,N,274.953
274.953,N,1.056,N,276.008
276.008,N,1.044,N,277.053
277.053,N,1.125,N,278.178
278.178,N,1.058,V,279.236
279.236,V,1.169,N,280.406
280.406,N,1.081,N,281.486
281.486,N,1.072,N,282.558
282.558,N,1.083,N,283.642
283.642,N,1.142,N,284.783
284.783,N,1.122,N,285.906
285.906,N,1.117,N,287.022
287.022,N,0.944,V,287.967
287.967,V,1.092,N,289.058
289.058,N,1.281,N,290.339
290.339,N,1.119,N,291.458
291.458,N,1.100,N,292.558
292.558,N,0.536,V,293.094
293.094,V,1.558,N,294.653
294.653,N,1.133,N,295.786
295.786,N,1.139,N,296.925
296.925,N,1.083,N,298.008
298.008,N,0.611,V,298.619
298.619,V,1.511,N,300.131
300.131,N,1.028,N,301.158
301.158,N,1.150,N,302.308
302.308,N,1.081,N,303.389
303.389,N,0.514,V,303.903
303.903,V,1.533,N,305.436
305.436,N,1.047,N,306.483
306.483,N,0.992,N,307.475
307.475,N,1.106,N,308.581
308.581,N,1.058,N,309.639
309.639,N,1.019,N,310.658
310.658,N,1.019,N,311.678
311.678,N,0.994,N,312.672
312.672,N,0.992,N,313.664
313.664,N,1.092,N,314.756
314.756,N,1.033,N,315.789
315.789,N,1.042,N,316.831
316.831,N,1.042,N,317.872
317.872,N,1.017,N,318.889
318.889,N,1.056,N,319.944
319.944,N,1.122,N,321.067
321.067,N,1.031,N,322.097
322.097,N,1.056,N,323.153
323.153,N,1.025,N,324.178
324.178,N,1.008,N,325.186
325.186,N,1.081,N,326.267
326.267,N,1.106,N,327.372
327.372,N,1.056,N,328.428
328.428,N,1.053,N,329.481
329.481,N,1.078,N,330.558
