t0,b0,t1,b1,sec
0.128,F,0.453,V,0.581
0.581,V,0.761,N,1.342
1.342,N,0.594,F,1.936
1.936,F,0.433,V,2.369
2.369,V,0.911,N,3.281
3.281,N,0.547,V,3.828
3.828,V,0.558,V,4.386
4.386,V,0.781,N,5.167
5.167,N,0.550,V,5.717
5.717,V,0.511,V,6.228
6.228,V,0.878,N,7.106
7.106,N,0.525,V,7.631
7.631,V,0.508,V,8.139
8.139,V,0.753,N,8.892
8.892,N,0.583,V,9.475
9.475,V,0.542,V,10.017
10.017,V,0.778,N,10.794
10.794,N,0.586,F,11.381
11.381,F,0.458,V,11.839
11.839,V,0.842,N,12.681
12.681,N,0.558,F,13.239
13.239,F,0.494,V,13.733
13.733,V,0.700,N,14.433
14.433,N,0.606,F,15.039
15.039,F,0.428,V,15.467
15.467,V,0.919,N,16.386
16.386,N,0.572,V,16.958
16.958,V,0.553,V,17.511
17.511,V,0.764,N,18.275
18.275,N,0.547,F,18.822
18.822,F,0.458,V,19.281
19.281,V,0.633,N,19.914
19.914,N,0.500,N,20.414
20.414,N,0.550,F,20.964
20.964,F,0.564,N,21.528
21.528,N,0.558,N,22.086
22.086,N,0.544,N,22.631
22.631,N,0.472,V,23.103
23.103,V,0.597,N,23.700
23.700,N,0.542,N,24.242
24.242,N,0.542,N,24.783
24.783,N,0.458,V,25.242
25.242,V,0.575,N,25.817
25.817,N,0.494,N,26.311
26.311,N,0.492,N,26.803
26.803,N,0.486,V,27.289
27.289,V,0.586,N,27.875
27.875,N,0.550,N,28.425
28.425,N,0.528,N,28.953
28.953,N,0.478,V,29.431
29.431,V,0.544,N,29.975
29.975,N,0.506,N,30.481
30.481,N,0.506,N,30.986
30.986,N,0.469,V,31.456
31.456,V,0.561,N,32.017
32.017,N,0.475,N,32.492
32.492,N,0.531,N,33.022
33.022,N,0.464,V,33.486
33.486,V,0.606,N,34.092
34.092,N,0.550,N,34.642
34.642,N,0.581,N,35.222
35.222,N,0.594,N,35.817
35.817,N,0.569,N,36.386
36.386,N,0.536,F,36.922
36.922,F,0.539,N,37.461
37.461,N,0.519,N,37.981
37.981,N,0.492,N,38.472
38.472,N,0.544,N,39.017
39.017,N,0.569,N,39.586
39.586,N,0.550,N,40.136
40.136,N,0.472,V,40.608
40.608,V,0.628,N,41.236
41.236,N,0.531,N,41.767
41.767,N,0.506,V,42.272
42.272,V,0.592,N,42.864
42.864,N,0.547,N,43.411
43.411,N,0.564,F,43.975
43.975,F,0.561,N,44.536
44.536,N,0.578,N,45.114
45.114,N,0.503,V,45.617
45.617,V,0.708,N,46.325
46.325,N,0.617,N,46.942
46.942,N,0.525,V,47.467
47.467,V,0.622,N,48.089
48.089,N,0.564,N,48.653
48.653,N,0.556,F,49.208
49.208,F,0.558,N,49.767
49.767,N,0.539,N,50.306
50.306,N,0.544,N,50.850
50.850,N,0.592,N,51.442
51.442,N,0.578,N,52.019
52.019,N,0.564,N,52.583
52.583,N,0.450,V,53.033
53.033,V,0.669,N,53.703
53.703,N,0.569,N,54.272
54.272,N,0.519,V,54.792
54.792,V,0.539,N,55.331
55.331,N,0.517,N,55.847
55.847,N,0.517,F,56.364
56.364,F,0.450,V,56.814
56.814,V,0.744,N,57.558
57.558,N,0.586,F,58.144
58.144,F,0.478,V,58.622
58.622,V,0.708,N,59.331
59.331,N,0.558,N,59.889
59.889,N,0.467,V,60.356
60.356,V,0.611,N,60.967
60.967,N,0.556,N,61.522
61.522,N,0.531,F,62.053
62.053,F,0.425,V,62.478
62.478,V,0.683,N,63.161
63.161,N,0.572,N,63.733
63.733,N,0.511,V,64.244
64.244,V,0.708,N,64.953
64.953,N,0.575,N,65.528
65.528,N,0.544,V,66.072
66.072,V,0.600,N,66.672
66.672,N,0.564,N,67.236
67.236,N,0.528,V,67.764
67.764,V,0.467,V,68.231
68.231,V,0.811,N,69.042
69.042,N,0.569,F,69.611
69.611,F,0.475,V,70.086
70.086,V,0.783,N,70.869
70.869,N,0.564,F,71.433
71.433,F,0.439,V,71.872
71.872,V,0.686,N,72.558
72.558,N,0.556,N,73.114
73.114,N,0.503,V,73.617
73.617,V,0.614,N,74.231
74.231,N,0.536,N,74.767
74.767,N,0.561,V,75.328
75.328,V,0.775,N,76.103
76.103,N,0.653,N,76.756
76.756,N,0.589,V,77.344
77.344,V,0.469,V,77.814
77.814,V,0.836,N,78.650
78.650,N,0.531,V,79.181
79.181,V,0.458,V,79.639
79.639,V,0.814,N,80.453
80.453,N,0.575,F,81.028
81.028,F,0.483,V,81.511
81.511,V,0.650,N,82.161
82.161,N,0.561,N,82.722
82.722,N,0.567,N,83.289
83.289,N,0.572,N,83.861
83.861,N,0.581,N,84.442
84.442,N,0.553,V,84.994
84.994,V,0.453,V,85.447
85.447,V,0.839,N,86.286
86.286,N,0.514,V,86.800
86.800,V,0.531,V,87.331
87.331,V,0.731,N,88.061
88.061,N,0.586,F,88.647
88.647,F,0.453,V,89.100
89.100,V,0.669,N,89.769
89.769,N,0.553,N,90.322
90.322,N,0.564,F,90.886
90.886,F,0.575,N,91.461
91.461,N,0.567,N,92.028
92.028,N,0.519,N,92.547
92.547,N,0.569,N,93.117
93.117,N,0.597,N,93.714
93.714,N,0.608,F,94.322
94.322,F,0.464,V,94.786
94.786,V,0.783,N,95.569
95.569,N,0.572,F,96.142
96.142,F,0.447,V,96.589
96.589,V,0.692,N,97.281
97.281,N,0.561,N,97.842
97.842,N,0.447,V,98.289
98.289,V,0.689,N,98.978
98.978,N,0.581,N,99.558
99.558,N,0.508,V,100.067
100.067,V,0.619,N,100.686
100.686,N,0.567,N,101.253
101.253,N,0.550,F,101.803
101.803,F,0.461,V,102.264
102.264,V,0.636,N,102.900
102.900,N,0.542,N,103.442
103.442,N,0.531,N,103.972
103.972,N,0.503,N,104.475
104.475,N,0.553,N,105.028
105.028,N,0.628,F,105.656
105.656,F,0.467,V,106.122
106.122,V,0.917,N,107.039
107.039,N,0.517,V,107.556
107.556,V,0.478,V,108.033
108.033,V,0.817,N,108.850
108.850,N,0.542,F,109.392
109.392,F,0.469,V,109.861
109.861,V,0.667,N,110.528
110.528,N,0.603,N,111.131
111.131,N,0.489,V,111.619
111.619,V,0.908,N,112.528
112.528,N,0.581,V,113.108
113.108,V,0.500,V,113.608
113.608,V,0.933,N,114.542
114.542,N,0.503,V,115.044
115.044,V,0.492,V,115.536
115.536,V,0.864,N,116.400
116.400,N,0.517,V,116.917
116.917,V,0.533,V,117.450
117.450,V,0.797,N,118.247
118.247,N,0.589,F,118.836
118.836,F,0.442,V,119.278
119.278,V,0.847,N,120.125
120.125,N,0.544,V,120.669
120.669,V,0.497,V,121.167
121.167,V,0.800,N,121.967
121.967,N,0.517,F,122.483
122.483,F,0.461,V,122.944
122.944,V,0.772,N,123.717
123.717,N,0.592,F,124.308
124.308,F,0.469,V,124.778
124.778,V,0.850,N,125.628
125.628,N,0.561,F,126.189
126.189,F,0.472,V,126.661
126.661,V,0.714,N,127.375
127.375,N,0.572,F,127.947
127.947,F,0.417,V,128.364
128.364,V,0.775,N,129.139
129.139,N,0.578,F,129.717
129.717,F,0.467,V,130.183
130.183,V,0.781,N,130.964
130.964,N,0.553,F,131.517
131.517,F,0.456,V,131.972
131.972,V,0.719,N,132.692
132.692,N,0.561,N,133.253
133.253,N,0.442,V,133.694
133.694,V,0.675,N,134.369
134.369,N,0.567,N,134.936
134.936,N,0.486,V,135.422
135.422,V,0.744,N,136.167
136.167,N,0.608,N,136.775
136.775,N,0.481,V,137.256
137.256,V,0.675,N,137.931
137.931,N,0.581,N,138.511
138.511,N,0.506,V,139.017
139.017,V,0.767,N,139.783
139.783,N,0.542,V,140.325
140.325,V,0.442,V,140.767
140.767,V,0.919,N,141.686
141.686,N,0.547,V,142.233
142.233,V,0.519,V,142.753
142.753,V,0.881,N,143.633
143.633,N,0.539,V,144.172
144.172,V,0.503,V,144.675
144.675,V,0.689,N,145.364
145.364,N,0.583,F,145.947
145.947,F,0.389,V,146.336
146.336,V,0.822,N,147.158
147.158,N,0.594,F,147.753
147.753,F,0.503,V,148.256
148.256,V,0.733,N,148.989
148.989,N,0.553,N,149.542
149.542,N,0.464,V,150.006
150.006,V,0.714,N,150.719
150.719,N,0.567,N,151.286
151.286,N,0.475,V,151.761
151.761,V,0.639,N,152.400
152.400,N,0.608,N,153.008
153.008,N,0.528,V,153.536
153.536,V,0.822,N,154.358
154.358,N,0.639,F,154.997
154.997,F,0.425,V,155.422
155.422,V,0.872,N,156.294
156.294,N,0.522,V,156.817
156.817,V,0.483,V,157.300
157.300,V,0.844,N,158.144
158.144,N,0.528,F,158.672
158.672,F,0.494,V,159.167
159.167,V,0.703,N,159.869
159.869,N,0.606,F,160.475
160.475,F,0.450,V,160.925
160.925,V,0.825,N,161.750
161.750,N,0.594,F,162.344
162.344,F,0.456,V,162.800
162.800,V,0.747,N,163.547
