t0,b0,t1,b1,sec
0.264,N,0.439,N,0.703
0.703,N,0.625,N,1.328
1.328,N,0.542,N,1.869
1.869,N,0.556,N,2.425
2.425,N,0.564,N,2.989
2.989,N,0.544,N,3.533
3.533,N,0.539,N,4.072
4.072,N,0.525,N,4.597
4.597,N,0.539,N,5.136
5.136,N,0.550,N,5.686
5.686,N,0.525,N,6.211
6.211,N,0.547,N,6.758
6.758,N,0.553,N,7.311
7.311,N,0.556,N,7.867
7.867,N,0.525,N,8.392
8.392,N,0.550,N,8.942
8.942,N,0.525,N,9.467
9.467,N,0.542,N,10.008
10.008,N,0.564,N,10.572
10.572,N,0.558,N,11.131
11.131,N,0.536,N,11.667
11.667,N,0.558,N,12.225
12.225,N,0.531,N,12.756
12.756,N,0.536,N,13.292
13.292,N,0.531,N,13.822
13.822,N,0.544,N,14.367
14.367,N,0.561,N,14.928
14.928,N,0.547,N,15.475
15.475,N,0.556,N,16.031
16.031,N,0.533,N,16.564
16.564,N,0.536,N,17.100
17.100,N,0.531,N,17.631
17.631,N,0.544,N,18.175
18.175,N,0.553,N,18.728
18.728,N,0.553,N,19.281
19.281,N,0.536,N,19.817
19.817,N,0.553,N,20.369
20.369,N,0.525,N,20.894
20.894,N,0.536,N,21.431
21.431,N,0.553,N,21.983
21.983,N,0.536,N,22.519
22.519,N,0.542,N,23.061
23.061,N,0.542,N,23.603
23.603,N,0.561,N,24.164
24.164,N,0.553,N,24.717
24.717,N,0.547,N,25.264
25.264,N,0.525,N,25.789
25.789,N,0.547,N,26.336
26.336,N,0.556,N,26.892
26.892,N,0.558,N,27.450
27.450,N,0.533,N,27.983
27.983,N,0.553,N,28.536
28.536,N,0.525,N,29.061
29.061,N,0.539,N,29.600
29.600,N,0.539,N,30.139
30.139,N,0.533,N,30.672
30.672,N,0.539,N,31.211
31.211,N,0.547,N,31.758
31.758,N,0.564,N,32.322
32.322,N,0.531,N,32.853
32.853,N,0.539,N,33.392
33.392,N,0.536,N,33.928
33.928,N,0.542,N,34.469
34.469,N,0.547,N,35.017
35.017,N,0.561,N,35.578
35.578,N,0.547,N,36.125
36.125,N,0.550,N,36.675
36.675,N,0.522,N,37.197
37.197,N,0.539,N,37.736
37.736,N,0.544,N,38.281
38.281,N,0.547,N,38.828
38.828,N,0.542,N,39.369
39.369,N,0.544,N,39.914
39.914,N,0.553,N,40.467
40.467,N,0.542,N,41.008
41.008,N,0.539,N,41.547
41.547,N,0.525,N,42.072
42.072,N,0.536,N,42.608
42.608,N,0.547,N,43.156
43.156,N,0.556,N,43.711
43.711,N,0.536,N,44.247
44.247,N,0.550,N,44.797
44.797,N,0.536,N,45.333
45.333,N,0.533,N,45.867
45.867,N,0.539,N,46.406
46.406,N,0.553,N,46.958
46.958,N,0.528,N,47.486
47.486,N,0.558,N,48.044
48.044,N,0.564,N,48.608
48.608,N,0.544,N,49.153
49.153,N,0.531,N,49.683
49.683,N,0.539,N,50.222
50.222,N,0.533,N,50.756
50.756,N,0.553,N,51.308
51.308,N,0.556,N,51.864
51.864,N,0.542,N,52.406
52.406,N,0.542,N,52.947
52.947,N,0.533,N,53.481
53.481,N,0.536,N,54.017
54.017,N,0.528,N,54.544
54.544,N,0.550,N,55.094
55.094,N,0.533,N,55.628
55.628,N,0.544,N,56.172
56.172,N,0.544,N,56.717
56.717,N,0.547,N,57.264
57.264,N,0.539,N,57.803
57.803,N,0.542,N,58.344
58.344,N,0.522,N,58.867
58.867,N,0.542,N,59.408
59.408,N,0.567,N,59.975
59.975,N,0.556,F,60.531
60.531,F,0.553,N,61.083
61.083,N,0.539,N,61.622
61.622,N,0.528,N,62.150
62.150,N,0.547,N,62.697
62.697,N,0.436,A,63.133
63.133,A,0.625,N,63.758
63.758,N,0.558,N,64.317
64.317,N,0.544,N,64.861
64.861,N,0.567,N,65.428
65.428,N,0.528,N,65.956
65.956,N,0.533,N,66.489
66.489,N,0.531,N,67.019
67.019,N,0.558,N,67.578
67.578,N,0.550,N,68.128
68.128,N,0.553,N,68.681
68.681,N,0.542,N,69.222
69.222,N,0.544,N,69.767
69.767,N,0.525,N,70.292
70.292,N,0.536,N,70.828
