t0,b0,t1,b1,sec
0.275,N,0.922,N,1.197
1.197,N,0.636,N,1.833
1.833,N,0.561,N,2.394
2.394,N,0.389,N,2.783
2.783,N,0.744,N,3.528
3.528,N,0.592,N,4.119
4.119,N,0.656,N,4.775
4.775,N,0.431,N,5.206
5.206,N,0.633,N,5.839
5.839,N,0.414,V,6.253
6.253,V,0.325,V,6.578
6.578,V,0.417,N,6.994
6.994,N,0.392,N,7.386
7.386,N,0.369,N,7.756
7.756,N,0.392,N,8.147
8.147,N,0.542,N,8.689
8.689,N,0.569,N,9.258
9.258,N,0.364,N,9.622
9.622,N,0.694,N,10.317
10.317,N,0.386,V,10.703
10.703,V,0.389,N,11.092
11.092,N,0.675,N,11.767
11.767,N,0.844,V,12.611
12.611,V,0.506,N,13.117
13.117,N,0.381,N,13.497
13.497,N,0.619,N,14.117
14.117,N,0.458,N,14.575
14.575,N,0.519,N,15.094
15.094,N,0.597,N,15.692
15.692,N,0.403,N,16.094
16.094,N,0.656,N,16.750
16.750,N,0.472,N,17.222
17.222,N,0.650,N,17.872
17.872,N,0.769,N,18.642
18.642,N,0.647,N,19.289
19.289,N,0.931,N,20.219
20.219,N,0.856,N,21.075
21.075,N,0.453,N,21.528
21.528,N,0.367,N,21.894
21.894,N,0.756,N,22.650
22.650,N,0.439,N,23.089
23.089,N,0.636,N,23.725
23.725,N,0.931,N,24.656
24.656,N,0.661,N,25.317
25.317,N,0.500,N,25.817
25.817,N,0.383,N,26.200
26.200,N,0.667,N,26.867
26.867,N,0.775,N,27.642
27.642,N,0.603,N,28.244
28.244,N,0.914,N,29.158
29.158,N,0.925,N,30.083
30.083,N,0.697,N,30.781
30.781,N,0.725,N,31.506
31.506,N,0.864,N,32.369
32.369,N,0.569,N,32.939
32.939,N,0.444,N,33.383
33.383,N,0.719,N,34.103
34.103,N,0.692,N,34.794
34.794,N,0.636,N,35.431
35.431,N,0.656,N,36.086
36.086,N,0.575,N,36.661
36.661,N,0.950,N,37.611
37.611,N,0.658,N,38.269
38.269,N,0.661,N,38.931
38.931,N,0.764,N,39.694
39.694,N,0.831,N,40.525
40.525,N,0.547,N,41.072
41.072,N,0.389,N,41.461
41.461,N,0.881,N,42.342
42.342,N,0.533,N,42.875
42.875,N,0.542,N,43.417
43.417,N,0.833,N,44.250
44.250,N,0.386,V,44.636
44.636,V,0.658,N,45.294
45.294,N,0.814,N,46.108
46.108,N,0.353,V,46.461
46.461,V,0.367,V,46.828
46.828,V,0.328,V,47.156
47.156,V,0.828,N,47.983
47.983,N,0.431,V,48.414
48.414,V,0.617,N,49.031
49.031,N,0.753,N,49.783
49.783,N,0.853,N,50.636
50.636,N,0.569,N,51.206
51.206,N,0.575,N,51.781
51.781,N,0.750,N,52.531
52.531,N,0.569,N,53.100
53.100,N,0.397,N,53.497
53.497,N,0.372,N,53.869
53.869,N,0.969,N,54.839
54.839,N,0.422,V,55.261
55.261,V,0.575,N,55.836
55.836,N,0.539,N,56.375
56.375,N,0.442,N,56.817
56.817,N,0.356,N,57.172
57.172,N,0.353,N,57.525
57.525,N,0.525,N,58.050
58.050,N,0.375,N,58.425
58.425,N,0.347,N,58.772
58.772,N,0.336,N,59.108
59.108,N,0.358,N,59.467
59.467,N,0.828,N,60.294
60.294,N,0.431,V,60.725
60.725,V,0.314,V,61.039
61.039,V,0.461,N,61.500
61.500,N,0.328,V,61.828
61.828,V,0.361,N,62.189
62.189,N,0.350,N,62.539
62.539,N,0.378,N,62.917
62.917,N,0.328,N,63.244
63.244,N,0.322,N,63.567
63.567,N,1.053,N,64.619
64.619,N,0.372,V,64.992
64.992,V,0.678,N,65.669
65.669,N,0.358,V,66.028
66.028,V,0.844,N,66.872
66.872,N,0.422,N,67.294
67.294,N,0.378,N,67.672
67.672,N,0.356,N,68.028
68.028,N,0.653,N,68.681
68.681,N,0.442,N,69.122
69.122,N,0.328,N,69.450
69.450,N,0.831,N,70.281
70.281,N,0.389,V,70.669
70.669,V,0.647,N,71.317
71.317,N,0.908,N,72.225
72.225,N,0.833,N,73.058
73.058,N,0.411,V,73.469
73.469,V,0.392,V,73.861
73.861,V,0.639,N,74.500
74.500,N,0.425,N,74.925
74.925,N,0.678,N,75.603
75.603,N,0.836,N,76.439
76.439,N,0.861,N,77.300
77.300,N,0.400,V,77.700
77.700,V,0.683,N,78.383
78.383,N,0.650,N,79.033
79.033,N,0.514,N,79.547
79.547,N,0.625,N,80.172
80.172,N,0.453,N,80.625
80.625,N,0.878,N,81.503
81.503,N,0.494,N,81.997
81.997,N,0.739,N,82.736
82.736,N,0.769,N,83.506
83.506,N,0.606,N,84.111
84.111,N,0.864,N,84.975
84.975,N,0.422,V,85.397
85.397,V,0.739,N,86.136
86.136,N,0.667,N,86.803
86.803,N,0.914,N,87.717
87.717,N,0.756,N,88.472
88.472,N,0.442,N,88.914
88.914,N,0.650,N,89.564
89.564,N,0.758,N,90.322
90.322,N,0.592,N,90.914
90.914,N,0.711,N,91.625
91.625,N,0.408,V,92.033
92.033,V,0.381,V,92.414
92.414,V,0.378,V,92.792
92.792,V,0.997,N,93.789
93.789,N,0.364,V,94.153
94.153,V,1.089,N,95.242
95.242,N,0.425,a,95.667
95.667,a,0.397,N,96.064
96.064,N,0.389,N,96.453
96.453,N,0.731,N,97.183
97.183,N,0.425,V,97.608
97.608,V,0.344,V,97.953
97.953,V,0.750,N,98.703
98.703,N,0.364,a,99.067
99.067,a,0.356,N,99.422
99.422,N,0.383,N,99.806
99.806,N,0.414,N,100.219
100.219,N,0.603,N,100.822
100.822,N,0.722,N,101.544
101.544,N,0.339,V,101.883
101.883,V,0.672,N,102.556
102.556,N,0.400,N,102.956
102.956,N,0.644,N,103.600
103.600,N,0.683,N,104.283
104.283,N,0.631,N,104.914
104.914,N,0.350,V,105.264
105.264,V,0.292,V,105.556
105.556,V,0.333,V,105.889
105.889,V,0.761,N,106.650
106.650,N,0.669,N,107.319
107.319,N,0.653,N,107.972
107.972,N,0.367,V,108.339
108.339,V,0.344,V,108.683
108.683,V,0.406,N,109.089
109.089,N,0.553,N,109.642
109.642,N,0.511,N,110.153
110.153,N,0.350,N,110.503
110.503,N,0.400,N,110.903
110.903,N,0.331,N,111.233
111.233,N,0.600,N,111.833
111.833,N,0.361,N,112.194
112.194,N,0.872,N,113.067
113.067,N,0.358,V,113.425
113.425,V,1.139,N,114.564
114.564,N,0.419,V,114.983
114.983,V,0.739,N,115.722
115.722,N,0.425,N,116.147
116.147,N,0.875,N,117.022
117.022,N,0.858,N,117.881
117.881,N,0.617,N,118.497
118.497,N,0.708,N,119.206
119.206,N,0.386,N,119.592
119.592,N,0.967,N,120.558
120.558,N,0.428,N,120.986
120.986,N,0.364,N,121.350
121.350,N,0.433,N,121.783
121.783,N,0.406,N,122.189
122.189,N,0.656,N,122.844
122.844,N,0.650,N,123.494
123.494,N,0.464,N,123.958
123.958,N,0.369,N,124.328
124.328,N,0.353,N,124.681
124.681,N,0.414,N,125.094
125.094,N,0.331,N,125.425
125.425,N,0.378,N,125.803
125.803,N,0.772,N,126.575
126.575,N,0.392,V,126.967
126.967,V,0.800,N,127.767
127.767,N,0.336,V,128.103
128.103,V,0.608,N,128.711
128.711,N,0.344,N,129.056
129.056,N,0.758,N,129.814
129.814,N,0.350,V,130.164
130.164,V,0.564,N,130.728
130.728,N,0.483,N,131.211
131.211,N,0.311,N,131.522
131.522,N,0.686,N,132.208
132.208,N,1.203,N,133.411
133.411,N,0.467,V,133.878
133.878,V,0.572,N,134.450
134.450,N,0.933,N,135.383
135.383,N,0.897,N,136.281
136.281,N,0.356,V,136.636
136.636,V,0.642,N,137.278
137.278,N,0.386,N,137.664
137.664,N,0.361,N,138.025
138.025,N,0.692,N,138.717
138.717,N,0.508,N,139.225
139.225,N,0.914,N,140.139
140.139,N,0.819,N,140.958
140.958,N,0.861,N,141.819
141.819,N,0.367,V,142.186
142.186,V,0.325,N,142.511
142.511,N,0.350,N,142.861
142.861,N,0.625,N,143.486
143.486,N,0.700,N,144.186
144.186,N,0.756,N,144.942
144.942,N,0.853,N,145.794
145.794,N,1.244,N,147.039
147.039,N,0.656,N,147.694
147.694,N,0.514,N,148.208
148.208,N,1.092,N,149.300
149.300,N,1.067,N,150.367
150.367,N,0.550,N,150.917
150.917,N,0.394,N,151.311
151.311,N,0.761,N,152.072
152.072,N,0.494,N,152.567
152.567,N,0.603,N,153.169
153.169,N,0.783,N,153.953
153.953,N,0.692,N,154.644
154.644,N,0.381,N,155.025
155.025,N,0.469,N,155.494
155.494,N,0.703,N,156.197
156.197,N,0.386,V,156.583
156.583,V,0.369,V,156.953
156.953,V,0.944,N,157.897
157.897,N,0.450,V,158.347
158.347,V,0.733,N,159.081
159.081,N,0.717,N,159.797
159.797,N,0.753,N,160.550
160.550,N,0.800,N,161.350
161.350,N,0.719,N,162.069
162.069,N,0.653,N,162.722
162.722,N,0.658,N,163.381
163.381,N,0.656,N,164.036
164.036,N,0.867,N,164.903
164.903,N,0.742,N,165.644
165.644,N,0.733,N,166.378
166.378,N,0.575,N,166.953
166.953,N,0.872,N,167.825
167.825,N,0.542,N,168.367
168.367,N,0.547,N,168.914
168.914,N,0.436,N,169.350
169.350,N,0.678,N,170.028
170.028,N,0.794,N,170.822
170.822,N,0.544,N,171.367
171.367,N,0.594,N,171.961
171.961,N,0.583,N,172.544
172.544,N,0.456,N,173.000
173.000,N,0.653,N,173.653
173.653,N,0.753,N,174.406
174.406,N,0.794,N,175.200
175.200,N,0.511,N,175.711
175.711,N,0.800,N,176.511
176.511,N,0.564,N,177.075
177.075,N,0.397,N,177.472
177.472,N,0.333,N,177.806
177.806,N,0.339,N,178.144
178.144,N,0.614,N,178.758
178.758,N,0.708,N,179.467
179.467,N,0.681,N,180.147
180.147,N,0.589,N,180.736
180.736,N,0.767,N,181.503
181.503,N,0.747,N,182.250
182.250,N,0.742,N,182.992
182.992,N,0.464,N,183.456
183.456,N,0.464,N,183.919
183.919,N,0.692,N,184.611
184.611,N,0.642,N,185.253
185.253,N,0.547,N,185.800
185.800,N,0.481,N,186.281
186.281,N,0.406,N,186.686
186.686,N,0.333,N,187.019
187.019,N,0.456,N,187.475
187.475,N,0.797,N,188.272
188.272,N,0.489,N,188.761
188.761,N,0.411,N,189.172
189.172,N,0.775,N,189.947
189.947,N,0.675,N,190.622
190.622,N,0.694,N,191.317
191.317,N,0.767,N,192.083
192.083,N,0.706,N,192.789
192.789,N,0.636,N,193.425
193.425,N,0.708,N,194.133
194.133,N,0.383,V,194.517
194.517,V,0.653,N,195.169
195.169,N,0.733,N,195.903
195.903,N,0.603,N,196.506
196.506,N,0.706,N,197.211
197.211,N,0.400,V,197.611
197.611,V,0.700,N,198.311
198.311,N,0.633,N,198.944
198.944,N,0.847,N,199.792
199.792,N,0.461,N,200.253
200.253,N,0.742,N,200.994
200.994,N,0.447,N,201.442
201.442,N,0.669,N,202.111
202.111,N,0.556,N,202.667
202.667,N,0.589,N,203.256
203.256,N,0.614,N,203.869
203.869,N,0.717,N,204.586
204.586,N,0.489,N,205.075
205.075,N,0.617,N,205.692
205.692,N,0.453,N,206.144
206.144,N,0.567,N,206.711
206.711,N,0.981,N,207.692
207.692,N,0.433,N,208.125
208.125,N,0.633,N,208.758
208.758,N,0.908,N,209.667
209.667,N,0.756,N,210.422
210.422,N,0.550,N,210.972
210.972,N,0.439,N,211.411
211.411,N,0.414,N,211.825
211.825,N,0.700,N,212.525
212.525,N,0.544,N,213.069
213.069,N,0.794,N,213.864
213.864,N,0.439,N,214.303
214.303,N,0.328,N,214.631
214.631,N,0.831,N,215.461
215.461,N,0.461,V,215.922
215.922,V,1.056,N,216.978
216.978,N,0.436,V,217.414
217.414,V,0.792,N,218.206
218.206,N,0.733,N,218.939
218.939,N,0.369,V,219.308
219.308,V,0.928,N,220.236
220.236,N,0.450,V,220.686
220.686,V,0.972,N,221.658
221.658,N,0.758,N,222.417
222.417,N,0.656,N,223.072
223.072,N,0.372,V,223.444
223.444,V,0.375,V,223.819
223.819,V,1.175,N,224.994
224.994,N,0.353,V,225.347
225.347,V,0.719,N,226.067
226.067,N,0.719,N,226.786
226.786,N,0.631,N,227.417
227.417,N,0.725,N,228.142
228.142,N,0.733,N,228.875
228.875,N,0.761,N,229.636
229.636,N,0.842,N,230.478
230.478,N,0.556,N,231.033
231.033,N,0.514,V,231.547
231.547,V,0.914,N,232.461
232.461,N,0.564,N,233.025
233.025,N,0.444,N,233.469
233.469,N,0.683,N,234.153
234.153,N,0.747,N,234.900
234.900,N,0.697,N,235.597
235.597,N,0.814,N,236.411
236.411,N,0.594,N,237.006
237.006,N,0.361,N,237.367
237.367,N,0.389,N,237.756
237.756,N,0.672,N,238.428
238.428,N,0.603,N,239.031
239.031,N,0.669,N,239.700
239.700,N,0.553,N,240.253
240.253,N,0.892,N,241.144
241.144,N,0.772,N,241.917
241.917,N,0.644,N,242.561
242.561,N,0.811,N,243.372
243.372,N,0.706,N,244.078
244.078,N,0.719,N,244.797
244.797,N,0.697,N,245.494
245.494,N,0.439,N,245.933
245.933,N,0.697,N,246.631
246.631,N,0.617,N,247.247
247.247,N,0.636,N,247.883
247.883,N,0.614,V,248.497
248.497,V,0.564,N,249.061
249.061,N,0.358,N,249.419
249.419,N,0.386,N,249.806
249.806,N,0.397,N,250.203
250.203,N,0.339,N,250.542
250.542,N,0.306,N,250.847
250.847,N,0.578,N,251.425
251.425,N,0.747,N,252.172
252.172,N,0.839,N,253.011
253.011,N,0.839,N,253.850
253.850,N,0.667,N,254.517
254.517,N,0.389,V,254.906
254.906,V,0.325,V,255.231
255.231,V,0.653,N,255.883
255.883,N,0.439,N,256.322
256.322,N,0.992,N,257.314
257.314,N,0.428,V,257.742
257.742,V,1.128,N,258.869
258.869,N,0.661,N,259.531
259.531,N,0.647,N,260.178
