t0,b0,t1,b1,sec
0.158,N,0.536,N,0.694
0.694,N,0.614,N,1.308
1.308,N,0.428,V,1.736
1.736,V,0.669,N,2.406
2.406,N,0.597,N,3.003
3.003,N,0.603,N,3.606
3.606,N,0.800,N,4.406
4.406,N,0.644,N,5.050
5.050,N,0.583,N,5.633
5.633,N,0.614,N,6.247
6.247,N,0.719,N,6.967
6.967,N,0.669,N,7.636
7.636,N,0.661,N,8.297
8.297,N,0.719,N,9.017
9.017,N,0.606,N,9.622
9.622,N,0.583,N,10.206
10.206,N,0.464,V,10.669
10.669,V,0.861,N,11.531
11.531,N,0.639,N,12.169
12.169,N,0.594,N,12.764
12.764,N,0.639,N,13.403
13.403,N,0.831,N,14.233
14.233,N,0.664,N,14.897
14.897,N,0.744,N,15.642
15.642,N,0.547,N,16.189
16.189,N,0.733,N,16.922
16.922,N,0.756,N,17.678
17.678,N,0.464,V,18.142
18.142,V,0.581,N,18.722
18.722,N,0.575,N,19.297
19.297,N,0.667,N,19.964
19.964,N,0.631,N,20.594
20.594,N,0.564,N,21.158
21.158,N,0.625,N,21.783
21.783,N,0.758,F,22.542
22.542,F,0.789,N,23.331
23.331,N,0.750,N,24.081
24.081,N,0.575,N,24.656
24.656,N,0.631,N,25.286
25.286,N,0.867,N,26.153
26.153,N,0.731,N,26.883
26.883,N,0.614,N,27.497
27.497,N,0.967,N,28.464
28.464,N,0.697,N,29.161
29.161,N,0.700,N,29.861
29.861,N,0.561,N,30.422
30.422,N,0.333,V,30.756
30.756,V,0.986,N,31.742
31.742,N,0.675,N,32.417
32.417,N,0.703,N,33.119
33.119,N,0.678,N,33.797
33.797,N,0.581,N,34.378
34.378,N,0.361,V,34.739
34.739,V,0.786,N,35.525
35.525,N,0.631,N,36.156
36.156,N,0.514,N,36.669
36.669,N,0.697,N,37.367
37.367,N,0.753,N,38.119
38.119,N,0.706,N,38.825
38.825,N,0.611,N,39.436
39.436,N,0.700,N,40.136
40.136,N,0.606,N,40.742
40.742,N,0.797,N,41.539
41.539,N,0.639,N,42.178
42.178,N,0.636,N,42.814
42.814,N,0.636,N,43.450
43.450,N,0.644,N,44.094
44.094,N,0.697,N,44.792
44.792,N,0.631,N,45.422
45.422,N,0.706,N,46.128
46.128,N,0.664,N,46.792
46.792,N,0.425,V,47.217
47.217,V,0.725,N,47.942
47.942,N,0.728,N,48.669
48.669,N,0.739,N,49.408
49.408,N,0.742,N,50.150
50.150,N,0.564,N,50.714
50.714,N,0.711,N,51.425
51.425,N,0.650,N,52.075
52.075,N,0.639,N,52.714
52.714,N,0.347,V,53.061
53.061,V,0.703,N,53.764
53.764,N,0.556,N,54.319
54.319,N,0.589,N,54.908
54.908,N,0.742,N,55.650
55.650,N,0.667,N,56.317
56.317,N,0.656,N,56.972
56.972,N,0.506,N,57.478
57.478,N,0.986,N,58.464
58.464,N,0.553,N,59.017
59.017,N,0.550,N,59.567
59.567,N,0.539,N,60.106
60.106,N,0.561,N,60.667
60.667,N,0.675,N,61.342
61.342,N,0.758,N,62.100
62.100,N,0.728,N,62.828
62.828,N,0.717,N,63.544
63.544,N,0.856,N,64.400
64.400,N,0.706,N,65.106
65.106,N,0.703,N,65.808
65.808,N,0.689,N,66.497
66.497,N,0.706,N,67.203
67.203,N,0.661,N,67.864
67.864,N,0.747,N,68.611
68.611,N,0.744,N,69.356
69.356,N,0.622,N,69.978
69.978,N,0.550,N,70.528
70.528,N,0.383,V,70.911
70.911,V,0.883,N,71.794
71.794,N,0.714,N,72.508
72.508,N,0.569,N,73.078
73.078,N,0.572,N,73.650
73.650,N,0.736,N,74.386
74.386,N,0.922,N,75.308
75.308,N,0.706,N,76.014
76.014,N,0.594,N,76.608
76.608,N,0.686,N,77.294
77.294,N,0.758,N,78.053
78.053,N,0.647,N,78.700
78.700,N,0.797,N,79.497
79.497,N,0.742,N,80.239
80.239,N,0.692,N,80.931
80.931,N,0.772,N,81.703
81.703,N,0.689,N,82.392
82.392,N,0.689,N,83.081
83.081,N,0.822,N,83.903
83.903,N,0.675,N,84.578
84.578,N,0.653,N,85.231
85.231,N,0.756,N,85.986
85.986,N,0.542,N,86.528
86.528,N,0.758,N,87.286
87.286,N,0.592,N,87.878
87.878,N,0.778,N,88.656
88.656,N,0.653,N,89.308
89.308,N,0.525,N,89.833
89.833,N,0.589,N,90.422
90.422,N,0.703,N,91.125
91.125,N,0.772,N,91.897
91.897,N,0.708,N,92.606
92.606,N,0.742,N,93.347
93.347,N,0.736,N,94.083
94.083,N,0.722,N,94.806
94.806,N,0.692,N,95.497
95.497,N,0.631,N,96.128
96.128,N,0.539,N,96.667
96.667,N,0.750,N,97.417
97.417,N,0.425,V,97.842
97.842,V,0.417,V,98.258
98.258,V,0.894,N,99.153
99.153,N,0.608,N,99.761
99.761,N,0.700,N,100.461
100.461,N,0.703,N,101.164
101.164,N,0.625,N,101.789
101.789,N,0.678,N,102.467
102.467,N,0.644,N,103.111
103.111,N,0.581,N,103.692
103.692,N,0.783,N,104.475
104.475,N,0.733,N,105.208
105.208,N,0.717,N,105.925
105.925,N,0.656,N,106.581
106.581,N,0.647,N,107.228
107.228,N,0.692,N,107.919
107.919,N,0.597,N,108.517
108.517,N,0.764,N,109.281
109.281,N,0.597,N,109.878
109.878,N,0.778,N,110.656
110.656,N,0.764,N,111.419
111.419,N,0.603,N,112.022
112.022,N,0.581,N,112.603
112.603,N,0.667,N,113.269
113.269,N,0.747,N,114.017
114.017,N,0.706,N,114.722
114.722,N,0.736,N,115.458
115.458,N,0.697,N,116.156
116.156,N,0.644,N,116.800
116.800,N,0.667,N,117.467
117.467,N,0.556,N,118.022
118.022,N,0.533,N,118.556
118.556,N,0.661,N,119.217
119.217,N,0.547,N,119.764
119.764,N,0.639,N,120.403
120.403,N,0.567,N,120.969
120.969,N,0.694,N,121.664
121.664,N,0.925,N,122.589
122.589,N,0.664,N,123.253
123.253,N,0.656,V,123.908
123.908,V,0.389,V,124.297
124.297,V,0.844,N,125.142
125.142,N,0.436,V,125.578
125.578,V,0.847,N,126.425
126.425,N,0.439,V,126.864
126.864,V,0.861,N,127.725
127.725,N,0.706,N,128.431
128.431,N,0.536,V,128.967
128.967,V,0.661,N,129.628
129.628,N,0.506,V,130.133
130.133,V,0.731,N,130.864
130.864,N,0.681,N,131.544
131.544,N,0.633,V,132.178
132.178,V,0.675,N,132.853
132.853,N,0.758,N,133.611
133.611,N,0.558,V,134.169
134.169,V,0.608,V,134.778
134.778,V,0.878,N,135.656
135.656,N,0.700,N,136.356
136.356,N,0.631,N,136.986
136.986,N,0.561,N,137.547
137.547,N,0.444,V,137.992
137.992,V,0.886,N,138.878
138.878,N,0.811,N,139.689
139.689,N,0.753,N,140.442
140.442,N,0.700,N,141.142
141.142,N,0.686,N,141.828
141.828,N,0.736,N,142.564
142.564,N,0.550,N,143.114
143.114,N,0.811,N,143.925
143.925,N,0.753,N,144.678
144.678,N,0.789,N,145.467
145.467,N,0.678,N,146.144
146.144,N,0.853,N,146.997
146.997,N,0.692,N,147.689
147.689,N,0.700,N,148.389
148.389,N,0.681,N,149.069
149.069,N,0.831,N,149.900
149.900,N,0.781,N,150.681
150.681,N,0.853,N,151.533
151.533,N,0.636,N,152.169
152.169,N,0.603,N,152.772
152.772,N,0.653,N,153.425
153.425,N,0.861,N,154.286
154.286,N,0.700,N,154.986
154.986,N,0.733,N,155.719
155.719,N,0.697,N,156.417
156.417,N,0.800,N,157.217
157.217,N,0.758,N,157.975
157.975,N,0.711,N,158.686
158.686,N,0.678,N,159.364
159.364,N,0.633,N,159.997
159.997,N,0.703,N,160.700
160.700,N,0.667,N,161.367
161.367,N,0.747,N,162.114
162.114,N,0.586,N,162.700
162.700,N,0.739,N,163.439
163.439,N,0.633,N,164.072
164.072,N,0.931,N,165.003
165.003,N,0.578,N,165.581
165.581,N,0.750,N,166.331
166.331,N,0.664,N,166.994
166.994,N,0.672,N,167.667
167.667,N,0.569,N,168.236
168.236,N,0.550,N,168.786
168.786,N,0.706,N,169.492
169.492,N,0.708,N,170.200
170.200,N,0.706,N,170.906
170.906,N,0.736,N,171.642
171.642,N,0.633,N,172.275
172.275,N,0.644,N,172.919
172.919,N,0.619,N,173.539
173.539,N,0.656,N,174.194
174.194,N,0.744,N,174.939
174.939,N,0.642,N,175.581
175.581,N,0.744,N,176.325
176.325,N,0.664,N,176.989
176.989,N,0.636,N,177.625
177.625,N,0.758,N,178.383
178.383,N,0.694,N,179.078
179.078,N,0.836,N,179.914
179.914,N,0.617,N,180.531
180.531,N,0.686,N,181.217
181.217,N,0.783,N,182.000
182.000,N,0.800,N,182.800
182.800,N,0.642,N,183.442
183.442,N,0.731,N,184.172
184.172,N,0.894,N,185.067
185.067,N,0.550,N,185.617
185.617,N,0.714,N,186.331
186.331,N,0.700,N,187.031
187.031,N,0.669,N,187.700
187.700,N,0.739,N,188.439
188.439,N,0.778,N,189.217
189.217,N,0.675,N,189.892
189.892,N,0.564,N,190.456
190.456,N,0.714,N,191.169
191.169,N,0.717,N,191.886
191.886,N,0.622,N,192.508
192.508,N,0.617,N,193.125
193.125,N,0.625,N,193.750
193.750,N,0.739,N,194.489
194.489,N,0.761,N,195.250
195.250,N,0.681,N,195.931
195.931,N,0.714,N,196.644
196.644,N,0.650,N,197.294
197.294,N,0.711,N,198.006
198.006,N,0.622,N,198.628
198.628,N,0.617,N,199.244
199.244,N,0.575,N,199.819
199.819,N,0.356,V,200.175
200.175,V,0.475,V,200.650
200.650,V,0.925,N,201.575
201.575,N,0.625,N,202.200
202.200,N,0.622,N,202.822
202.822,N,0.578,N,203.400
203.400,N,0.664,N,204.064
204.064,N,0.692,N,204.756
204.756,N,0.781,N,205.536
205.536,N,0.714,N,206.250
206.250,N,0.608,N,206.858
206.858,N,0.339,V,207.197
207.197,V,0.661,N,207.858
207.858,N,0.669,N,208.528
208.528,N,0.569,N,209.097
209.097,N,0.564,N,209.661
209.661,N,0.506,a,210.167
210.167,a,0.819,N,210.986
210.986,N,0.744,N,211.731
211.731,N,0.625,N,212.356
212.356,N,0.661,N,213.017
213.017,N,0.589,N,213.606
213.606,N,0.703,N,214.308
214.308,N,0.550,N,214.858
214.858,N,0.531,N,215.389
215.389,N,0.714,N,216.103
216.103,N,0.661,N,216.764
216.764,N,0.672,N,217.436
217.436,N,0.678,N,218.114
218.114,N,0.681,N,218.794
218.794,N,0.614,N,219.408
219.408,N,0.497,N,219.906
219.906,N,0.861,N,220.767
220.767,N,0.672,N,221.439
221.439,N,0.664,N,222.103
222.103,N,0.708,N,222.811
222.811,N,0.692,N,223.503
223.503,N,0.344,V,223.847
223.847,V,0.881,N,224.728
224.728,N,0.783,N,225.511
225.511,N,0.561,N,226.072
226.072,N,0.717,N,226.789
226.789,N,0.642,N,227.431
227.431,N,0.619,N,228.050
228.050,N,0.811,N,228.861
228.861,N,0.767,N,229.628
229.628,N,0.703,N,230.331
230.331,N,0.592,N,230.922
230.922,N,0.728,N,231.650
231.650,N,0.753,N,232.403
232.403,N,0.694,N,233.097
233.097,N,0.361,V,233.458
233.458,V,0.761,N,234.219
234.219,N,0.567,N,234.786
234.786,N,0.733,N,235.519
235.519,N,0.756,N,236.275
236.275,N,0.733,N,237.008
237.008,N,0.700,N,237.708
237.708,N,0.667,N,238.375
238.375,N,0.725,N,239.100
239.100,N,0.658,N,239.758
239.758,N,0.622,N,240.381
240.381,N,0.572,V,240.953
240.953,V,1.069,N,242.022
242.022,N,0.758,N,242.781
242.781,N,0.767,N,243.547
243.547,N,0.583,N,244.131
244.131,N,0.725,N,244.856
244.856,N,0.681,N,245.536
245.536,N,0.669,N,246.206
246.206,N,0.617,N,246.822
246.822,N,0.603,N,247.425
247.425,N,0.669,N,248.094
248.094,N,0.789,N,248.883
248.883,N,0.831,N,249.714
249.714,N,0.736,N,250.450
250.450,N,0.569,N,251.019
251.019,N,0.617,N,251.636
251.636,N,0.742,N,252.378
252.378,N,0.733,N,253.111
253.111,N,0.669,N,253.781
253.781,N,0.625,N,254.406
254.406,N,0.694,N,255.100
255.100,N,0.839,N,255.939
255.939,N,0.733,N,256.672
256.672,N,0.436,V,257.108
257.108,V,0.703,N,257.811
257.811,N,0.553,N,258.364
258.364,N,0.686,N,259.050
259.050,N,0.350,V,259.400
259.400,V,0.783,N,260.183
260.183,N,0.708,N,260.892
260.892,N,0.733,N,261.625
261.625,N,0.811,N,262.436
262.436,N,0.639,N,263.075
263.075,N,0.947,N,264.022
264.022,N,0.644,N,264.667
264.667,N,0.819,N,265.486
265.486,N,0.733,N,266.219
266.219,N,0.717,N,266.936
266.936,N,0.831,N,267.767
267.767,N,0.625,N,268.392
268.392,N,0.444,a,268.836
268.836,a,0.864,N,269.700
269.700,N,0.683,N,270.383
270.383,N,0.664,N,271.047
271.047,N,0.708,N,271.756
271.756,N,0.683,N,272.439
272.439,N,0.853,N,273.292
273.292,N,0.494,N,273.786
273.786,N,0.628,N,274.414
274.414,N,0.778,N,275.192
275.192,N,0.689,N,275.881
275.881,N,0.706,N,276.586
276.586,N,0.719,N,277.306
277.306,N,0.569,N,277.875
277.875,N,0.647,N,278.522
278.522,N,0.797,N,279.319
279.319,N,0.481,V,279.800
279.800,V,0.686,N,280.486
280.486,N,0.731,N,281.217
281.217,N,0.608,N,281.825
281.825,N,0.556,N,282.381
282.381,N,0.697,N,283.078
283.078,N,0.644,N,283.722
283.722,N,0.672,N,284.394
284.394,N,0.731,N,285.125
285.125,N,0.758,N,285.883
285.883,N,0.689,N,286.572
286.572,N,0.764,N,287.336
287.336,N,0.586,N,287.922
287.922,N,0.650,N,288.572
288.572,N,0.700,N,289.272
289.272,N,0.797,N,290.069
290.069,N,0.831,N,290.900
290.900,N,0.644,N,291.544
291.544,N,0.642,N,292.186
292.186,N,0.658,N,292.844
292.844,N,0.778,N,293.622
293.622,N,0.681,N,294.303
294.303,N,0.575,N,294.878
294.878,N,0.628,N,295.506
295.506,N,0.408,V,295.914
295.914,V,0.811,N,296.725
296.725,N,0.742,N,297.467
297.467,N,0.625,N,298.092
298.092,N,0.581,N,298.672
298.672,N,0.586,N,299.258
299.258,N,0.683,N,299.942
299.942,N,0.592,N,300.533
300.533,N,0.325,V,300.858
300.858,V,0.956,N,301.814
301.814,N,0.508,N,302.322
302.322,N,0.619,N,302.942
302.942,N,0.672,N,303.614
303.614,N,0.675,N,304.289
304.289,N,0.614,N,304.903
304.903,N,0.661,N,305.564
305.564,N,0.697,N,306.261
306.261,N,0.706,N,306.967
306.967,N,0.717,N,307.683
307.683,N,0.633,N,308.317
308.317,N,0.739,N,309.056
309.056,N,0.756,N,309.811
309.811,N,0.644,N,310.456
310.456,N,0.650,N,311.106
311.106,N,0.747,N,311.853
311.853,N,0.633,N,312.486
312.486,N,0.578,N,313.064
313.064,N,0.692,N,313.756
313.756,N,0.586,N,314.342
314.342,N,0.581,N,314.922
314.922,N,0.664,N,315.586
315.586,N,0.864,N,316.450
316.450,N,0.722,N,317.172
317.172,N,0.583,N,317.756
317.756,N,0.547,N,318.303
318.303,N,0.494,N,318.797
318.797,N,0.817,N,319.614
319.614,N,0.742,N,320.356
320.356,N,0.644,N,321.000
321.000,N,0.653,N,321.653
321.653,N,0.361,V,322.014
322.014,V,0.833,N,322.847
322.847,N,0.669,N,323.517
323.517,N,0.647,N,324.164
324.164,N,0.581,N,324.744
324.744,N,0.706,N,325.450
325.450,N,0.964,N,326.414
326.414,N,0.697,N,327.111
327.111,N,0.639,N,327.750
327.750,N,0.881,N,328.631
328.631,N,0.653,N,329.283
329.283,N,0.683,N,329.967
329.967,N,0.636,N,330.603
330.603,N,0.689,N,331.292
331.292,N,0.647,N,331.939
331.939,N,0.494,V,332.433
332.433,V,0.839,N,333.272
333.272,N,0.572,N,333.844
333.844,N,0.631,N,334.475
334.475,N,0.942,N,335.417
335.417,N,0.847,N,336.264
336.264,N,0.703,N,336.967
336.967,N,0.694,N,337.661
337.661,N,0.767,N,338.428
338.428,N,0.686,N,339.114
339.114,N,0.783,N,339.897
339.897,N,0.639,N,340.536
340.536,N,0.675,N,341.211
341.211,N,0.650,N,341.861
341.861,N,0.611,N,342.472
342.472,N,0.614,N,343.086
343.086,N,0.856,N,343.942
343.942,N,0.647,N,344.589
344.589,N,0.669,N,345.258
345.258,N,0.650,N,345.908
345.908,N,0.825,N,346.733
346.733,N,0.753,N,347.486
347.486,N,0.594,N,348.081
348.081,N,0.731,N,348.811
348.811,N,0.703,N,349.514
349.514,N,0.822,N,350.336
350.336,N,0.769,N,351.106
351.106,N,0.667,N,351.772
351.772,N,0.692,N,352.464
352.464,N,0.764,N,353.228
353.228,N,0.686,N,353.914
353.914,N,0.653,N,354.567
354.567,N,0.639,N,355.206
355.206,N,0.722,N,355.928
355.928,N,0.794,N,356.722
356.722,N,0.556,N,357.278
357.278,N,0.692,N,357.969
357.969,N,0.392,V,358.361
358.361,V,0.822,N,359.183
359.183,N,0.597,N,359.781
359.781,N,0.650,N,360.431
360.431,N,0.722,N,361.153
361.153,N,0.722,N,361.875
361.875,N,0.764,N,362.639
362.639,N,0.750,N,363.389
363.389,N,0.908,N,364.297
364.297,N,0.986,N,365.283
365.283,N,0.700,N,365.983
365.983,N,0.717,N,366.700
366.700,N,0.725,N,367.425
367.425,N,0.728,N,368.153
368.153,N,0.753,N,368.906
368.906,N,0.667,N,369.572
369.572,N,0.808,N,370.381
370.381,N,0.819,N,371.200
371.200,N,0.711,N,371.911
371.911,N,0.558,N,372.469
372.469,N,0.808,N,373.278
373.278,N,0.728,N,374.006
374.006,N,0.703,N,374.708
374.708,N,0.761,N,375.469
375.469,N,0.642,N,376.111
376.111,N,0.678,N,376.789
376.789,N,0.578,N,377.367
377.367,N,0.667,N,378.033
378.033,N,0.672,N,378.706
378.706,N,0.914,N,379.619
379.619,N,0.669,N,380.289
380.289,N,0.789,N,381.078
381.078,N,0.689,N,381.767
381.767,N,0.678,N,382.444
382.444,N,0.681,N,383.125
383.125,N,0.631,N,383.756
383.756,N,0.719,N,384.475
384.475,N,0.703,N,385.178
385.178,N,0.736,N,385.914
385.914,N,0.986,N,386.900
386.900,N,0.675,N,387.575
387.575,N,0.694,N,388.269
388.269,N,0.703,N,388.972
388.972,N,0.608,N,389.581
389.581,N,0.822,N,390.403
390.403,N,0.789,N,391.192
391.192,N,0.767,N,391.958
391.958,N,0.703,N,392.661
392.661,N,0.808,N,393.469
393.469,N,0.750,N,394.219
394.219,N,0.764,N,394.983
394.983,N,0.531,N,395.514
395.514,N,0.633,N,396.147
396.147,N,0.700,N,396.847
396.847,N,0.661,N,397.508
397.508,N,0.797,N,398.306
398.306,N,0.767,N,399.072
399.072,N,0.753,N,399.825
399.825,N,0.731,N,400.556
400.556,N,0.686,N,401.242
401.242,N,0.622,N,401.864
401.864,N,0.686,N,402.550
402.550,N,0.583,N,403.133
403.133,N,0.797,N,403.931
403.931,N,0.808,N,404.739
404.739,N,0.644,N,405.383
405.383,N,0.711,N,406.094
406.094,N,0.581,N,406.675
406.675,N,0.608,N,407.283
407.283,N,0.594,N,407.878
407.878,N,0.558,N,408.436
408.436,N,0.578,N,409.014
409.014,N,0.908,N,409.922
409.922,N,0.719,N,410.642
410.642,N,0.750,N,411.392
411.392,N,0.650,N,412.042
412.042,N,0.589,N,412.631
412.631,N,0.650,N,413.281
413.281,N,0.650,N,413.931
413.931,N,0.611,N,414.542
414.542,N,0.897,N,415.439
415.439,N,0.747,N,416.186
416.186,N,0.617,N,416.803
416.803,N,0.739,N,417.542
417.542,N,0.714,N,418.256
418.256,N,0.689,N,418.944
418.944,N,0.586,N,419.531
419.531,N,0.597,N,420.128
420.128,N,0.583,N,420.711
420.711,N,0.447,V,421.158
421.158,V,0.364,V,421.522
421.522,V,0.522,V,422.044
422.044,V,0.331,V,422.375
422.375,V,0.392,V,422.767
422.767,V,0.394,V,423.161
423.161,V,0.736,N,423.897
423.897,N,0.383,V,424.281
424.281,V,0.886,N,425.167
425.167,N,0.647,N,425.814
425.814,N,0.567,N,426.381
426.381,N,0.717,N,427.097
427.097,N,0.803,N,427.900
427.900,N,0.742,N,428.642
428.642,N,0.669,N,429.311
429.311,N,0.619,N,429.931
429.931,N,0.692,N,430.622
430.622,N,1.033,N,431.656
431.656,N,0.669,N,432.325
432.325,N,0.742,N,433.067
433.067,N,0.706,N,433.772
433.772,N,0.794,N,434.567
434.567,N,0.708,N,435.275
435.275,N,0.658,N,435.933
435.933,N,0.667,N,436.600
436.600,N,0.614,N,437.214
437.214,N,0.586,N,437.800
437.800,N,0.592,N,438.392
438.392,N,0.597,N,438.989
438.989,N,0.756,N,439.744
439.744,N,0.667,N,440.411
440.411,N,1.111,N,441.522
441.522,N,0.725,N,442.247
442.247,N,0.742,N,442.989
442.989,N,0.717,N,443.706
443.706,N,0.558,N,444.264
444.264,N,0.672,N,444.936
444.936,N,0.728,N,445.664
445.664,N,0.786,N,446.450
446.450,N,0.717,N,447.167
447.167,N,0.644,N,447.811
447.811,N,0.736,N,448.547
448.547,N,0.622,N,449.169
449.169,N,0.644,N,449.814
449.814,N,0.644,N,450.458
450.458,N,0.758,N,451.217
451.217,N,0.725,N,451.942
451.942,N,0.397,V,452.339
452.339,V,0.792,N,453.131
453.131,N,0.647,N,453.778
453.778,N,0.650,N,454.428
454.428,N,0.708,N,455.136
455.136,N,0.350,V,455.486
455.486,V,0.683,N,456.169
456.169,N,0.625,N,456.794
456.794,N,0.819,N,457.614
457.614,N,0.761,N,458.375
458.375,N,0.739,N,459.114
459.114,N,0.592,N,459.706
459.706,N,0.556,N,460.261
460.261,N,0.650,N,460.911
460.911,N,0.725,N,461.636
461.636,N,0.778,N,462.414
462.414,N,0.600,N,463.014
463.014,N,0.550,N,463.564
463.564,N,0.678,N,464.242
464.242,N,0.694,N,464.936
464.936,N,0.686,N,465.622
465.622,N,0.750,N,466.372
466.372,N,0.839,N,467.211
467.211,N,0.689,N,467.900
467.900,N,0.669,N,468.569
468.569,N,0.742,N,469.311
469.311,N,0.739,N,470.050
470.050,N,0.644,N,470.694
470.694,N,0.733,N,471.428
471.428,N,0.942,N,472.369
472.369,N,0.469,V,472.839
472.839,V,0.692,N,473.531
473.531,N,0.367,V,473.897
473.897,V,0.700,N,474.597
474.597,N,0.728,N,475.325
475.325,N,0.731,N,476.056
476.056,N,0.589,N,476.644
476.644,N,0.656,N,477.300
477.300,N,0.750,N,478.050
478.050,N,0.725,N,478.775
478.775,N,0.589,N,479.364
479.364,N,0.681,N,480.044
480.044,N,0.625,N,480.669
480.669,N,0.694,N,481.364
481.364,N,0.842,N,482.206
482.206,N,0.694,N,482.900
482.900,N,0.953,N,483.853
483.853,N,1.119,N,484.972
484.972,N,0.697,N,485.669
485.669,N,0.742,N,486.411
486.411,N,0.731,N,487.142
487.142,N,0.647,N,487.789
487.789,N,0.839,N,488.628
488.628,N,0.728,N,489.356
489.356,N,0.656,N,490.011
490.011,N,0.553,N,490.564
490.564,N,0.333,V,490.897
490.897,V,0.667,N,491.564
491.564,N,0.506,N,492.069
492.069,N,0.708,N,492.778
492.778,N,0.842,N,493.619
493.619,N,0.778,N,494.397
494.397,N,0.692,N,495.089
495.089,N,0.722,N,495.811
495.811,N,0.708,N,496.519
496.519,N,0.522,N,497.042
497.042,N,0.939,N,497.981
497.981,N,0.628,N,498.608
498.608,N,0.414,a,499.022
499.022,a,0.800,N,499.822
499.822,N,0.703,N,500.525
500.525,N,0.731,N,501.256
501.256,N,0.633,N,501.889
501.889,N,0.792,N,502.681
502.681,N,0.689,N,503.369
503.369,N,0.633,N,504.003
504.003,N,0.558,N,504.561
504.561,N,0.619,N,505.181
505.181,N,0.817,N,505.997
505.997,N,0.817,N,506.814
506.814,N,0.819,N,507.633
507.633,N,0.650,N,508.283
508.283,N,0.592,N,508.875
508.875,N,0.661,N,509.536
509.536,N,0.694,N,510.231
510.231,N,0.733,N,510.964
510.964,N,0.767,N,511.731
511.731,N,0.633,N,512.364
512.364,N,0.744,N,513.108
513.108,N,0.686,N,513.794
513.794,N,0.428,V,514.222
514.222,V,0.942,N,515.164
515.164,N,0.453,V,515.617
515.617,V,0.736,N,516.353
516.353,N,0.828,N,517.181
517.181,N,0.789,N,517.969
517.969,N,0.717,N,518.686
518.686,N,0.683,N,519.369
519.369,N,0.628,N,519.997
519.997,N,0.572,N,520.569
520.569,N,0.664,N,521.233
521.233,N,0.683,N,521.917
521.917,N,0.658,N,522.575
522.575,N,0.714,N,523.289
523.289,N,0.808,N,524.097
524.097,N,0.658,N,524.756
524.756,N,0.786,N,525.542
525.542,N,0.719,N,526.261
526.261,N,0.619,N,526.881
526.881,N,0.811,N,527.692
527.692,N,0.667,N,528.358
528.358,N,0.614,N,528.972
528.972,N,0.689,N,529.661
529.661,N,0.728,N,530.389
530.389,N,0.739,N,531.128
531.128,N,0.792,N,531.919
531.919,N,0.758,N,532.678
532.678,N,0.756,N,533.433
533.433,N,0.667,N,534.100
534.100,N,0.631,N,534.731
534.731,N,0.769,N,535.500
535.500,N,0.794,N,536.294
536.294,N,0.650,N,536.944
536.944,N,0.683,N,537.628
537.628,N,0.606,N,538.233
538.233,N,0.592,N,538.825
538.825,N,0.331,V,539.156
539.156,V,0.919,N,540.075
540.075,N,0.594,F,540.669
540.669,F,0.803,N,541.472
541.472,N,0.672,N,542.144
542.144,N,0.628,N,542.772
542.772,N,0.722,N,543.494
543.494,N,0.728,N,544.222
544.222,N,0.603,N,544.825
544.825,N,0.547,N,545.372
545.372,N,0.706,N,546.078
546.078,N,0.714,N,546.792
546.792,N,0.717,N,547.508
547.508,N,0.756,N,548.264
548.264,N,0.633,N,548.897
548.897,N,0.631,F,549.528
549.528,F,0.686,N,550.214
550.214,N,0.594,N,550.808
550.808,N,0.406,V,551.214
551.214,V,0.828,N,552.042
552.042,N,0.614,N,552.656
552.656,N,0.694,N,553.350
553.350,N,0.661,N,554.011
554.011,N,0.736,N,554.747
554.747,N,0.642,N,555.389
