t0,b0,t1,b1,sec
0.208,N,0.761,N,0.969
0.969,N,0.742,N,1.711
1.711,N,0.733,N,2.444
2.444,N,0.717,N,3.161
3.161,N,0.728,N,3.889
3.889,N,0.739,N,4.628
4.628,N,0.722,N,5.350
5.350,N,0.758,N,6.108
6.108,N,0.744,N,6.853
6.853,N,0.719,N,7.572
7.572,N,0.719,N,8.292
8.292,N,0.717,N,9.008
9.008,N,0.719,N,9.728
9.728,N,0.725,N,10.453
10.453,N,0.731,N,11.183
11.183,N,0.761,N,11.944
11.944,N,0.750,N,12.694
12.694,N,0.753,N,13.447
13.447,N,0.761,N,14.208
14.208,N,0.756,N,14.964
14.964,N,0.764,N,15.728
15.728,N,0.733,N,16.461
16.461,N,0.742,N,17.203
17.203,N,0.736,N,17.939
17.939,N,0.761,N,18.700
18.700,N,0.758,N,19.458
19.458,N,0.714,N,20.172
20.172,N,0.728,N,20.900
20.900,N,0.700,N,21.600
21.600,N,0.689,N,22.289
22.289,N,0.692,N,22.981
22.981,N,0.694,N,23.675
23.675,N,0.719,N,24.394
24.394,N,0.750,N,25.144
25.144,N,0.769,N,25.914
25.914,N,0.747,N,26.661
26.661,N,0.761,N,27.422
27.422,N,0.789,N,28.211
28.211,N,0.781,N,28.992
28.992,N,0.778,N,29.769
29.769,N,0.758,N,30.528
30.528,N,0.747,N,31.275
31.275,N,0.758,N,32.033
32.033,N,0.758,N,32.792
32.792,N,0.761,N,33.553
33.553,N,0.775,N,34.328
34.328,N,0.792,N,35.119
35.119,N,0.778,N,35.897
35.897,N,0.792,N,36.689
36.689,N,0.806,N,37.494
37.494,N,0.786,N,38.281
38.281,N,0.764,N,39.044
39.044,N,0.767,N,39.811
39.811,N,0.772,N,40.583
40.583,N,0.739,N,41.322
41.322,N,0.769,N,42.092
42.092,N,0.781,N,42.872
42.872,N,0.761,N,43.633
43.633,N,0.764,N,44.397
44.397,N,0.794,N,45.192
45.192,N,0.836,N,46.028
46.028,N,0.825,N,46.853
46.853,N,0.822,N,47.675
47.675,N,0.800,N,48.475
48.475,N,0.769,N,49.244
49.244,N,0.775,N,50.019
50.019,N,0.753,N,50.772
50.772,N,0.783,N,51.556
51.556,N,0.806,N,52.361
52.361,N,0.789,N,53.150
53.150,N,0.775,N,53.925
53.925,N,0.769,N,54.694
54.694,N,0.803,N,55.497
55.497,N,0.808,N,56.306
56.306,N,0.806,N,57.111
57.111,N,0.761,N,57.872
57.872,N,0.769,N,58.642
58.642,N,0.789,N,59.431
59.431,N,0.817,N,60.247
60.247,N,0.856,N,61.103
61.103,N,0.844,N,61.947
61.947,N,0.817,N,62.764
62.764,N,0.833,N,63.597
63.597,N,0.847,N,64.444
64.444,N,0.814,N,65.258
65.258,N,0.792,N,66.050
66.050,N,0.778,N,66.828
66.828,N,0.806,N,67.633
67.633,N,0.836,N,68.469
68.469,N,0.825,N,69.294
69.294,N,0.828,N,70.122
70.122,N,0.831,N,70.953
70.953,N,0.786,N,71.739
71.739,N,0.728,N,72.467
72.467,N,0.736,N,73.203
73.203,N,0.747,N,73.950
73.950,N,0.728,N,74.678
74.678,N,0.764,N,75.442
75.442,N,0.800,N,76.242
76.242,N,0.814,N,77.056
77.056,N,0.814,N,77.869
77.869,N,0.825,N,78.694
78.694,N,0.839,N,79.533
79.533,N,0.806,N,80.339
80.339,N,0.803,N,81.142
81.142,N,0.789,N,81.931
81.931,N,0.803,N,82.733
82.733,N,0.828,N,83.561
83.561,N,0.833,N,84.394
84.394,N,0.800,N,85.194
85.194,N,0.781,N,85.975
85.975,N,0.750,N,86.725
86.725,N,0.764,N,87.489
87.489,N,0.814,N,88.303
88.303,N,0.808,N,89.111
89.111,N,0.822,N,89.933
89.933,N,0.819,N,90.753
90.753,N,0.858,N,91.611
91.611,N,0.858,N,92.469
92.469,N,0.817,N,93.286
93.286,N,0.794,N,94.081
94.081,N,0.794,N,94.875
94.875,N,0.789,N,95.664
95.664,N,0.778,N,96.442
96.442,N,0.806,N,97.247
97.247,N,0.833,N,98.081
98.081,N,0.864,N,98.944
98.944,N,0.908,N,99.853
99.853,N,0.869,N,100.722
100.722,N,0.875,N,101.597
101.597,N,0.875,N,102.472
102.472,N,0.817,N,103.289
103.289,N,0.811,N,104.100
104.100,N,0.797,N,104.897
104.897,N,0.814,N,105.711
105.711,N,0.831,N,106.542
106.542,N,0.864,N,107.406
107.406,N,0.864,N,108.269
108.269,N,0.806,N,109.075
109.075,N,0.792,N,109.867
109.867,N,0.789,N,110.656
110.656,N,0.800,N,111.456
111.456,N,0.769,N,112.225
112.225,N,0.781,N,113.006
113.006,N,0.789,N,113.794
113.794,N,0.767,N,114.561
114.561,N,0.806,N,115.367
115.367,N,0.825,N,116.192
116.192,N,0.858,N,117.050
117.050,N,0.833,N,117.883
117.883,N,0.853,N,118.736
118.736,N,0.883,N,119.619
119.619,N,0.861,N,120.481
120.481,N,0.819,N,121.300
121.300,N,0.767,N,122.067
122.067,N,0.761,N,122.828
122.828,N,0.742,N,123.569
123.569,N,0.750,N,124.319
124.319,N,0.764,N,125.083
125.083,N,0.739,N,125.822
125.822,N,0.747,N,126.569
126.569,N,0.756,N,127.325
127.325,N,0.764,N,128.089
128.089,N,0.772,N,128.861
128.861,N,0.756,N,129.617
129.617,N,0.794,N,130.411
130.411,N,0.903,N,131.314
131.314,N,0.906,N,132.219
132.219,N,0.928,N,133.147
133.147,N,0.875,N,134.022
134.022,N,0.831,N,134.853
134.853,N,0.817,N,135.669
135.669,N,0.822,N,136.492
136.492,N,0.806,N,137.297
137.297,N,0.789,N,138.086
138.086,N,0.786,N,138.872
138.872,N,0.769,N,139.642
139.642,N,0.781,N,140.422
140.422,N,0.794,N,141.217
141.217,N,0.806,N,142.022
142.022,N,0.817,N,142.839
142.839,N,0.819,N,143.658
143.658,N,0.800,N,144.458
144.458,N,0.806,N,145.264
145.264,N,0.833,N,146.097
146.097,N,0.822,N,146.919
146.919,N,0.794,N,147.714
147.714,N,0.778,N,148.492
148.492,N,0.764,N,149.256
149.256,N,0.764,N,150.019
150.019,N,0.744,N,150.764
150.764,N,0.753,N,151.517
151.517,N,0.761,N,152.278
152.278,N,0.758,N,153.036
153.036,N,0.789,N,153.825
153.825,N,0.817,N,154.642
154.642,N,0.808,N,155.450
155.450,N,0.761,N,156.211
156.211,N,0.756,N,156.967
156.967,N,0.733,N,157.700
157.700,N,0.733,N,158.433
158.433,N,0.728,N,159.161
159.161,N,0.747,N,159.908
159.908,N,0.756,N,160.664
160.664,N,0.767,N,161.431
161.431,N,0.767,N,162.197
162.197,N,0.750,N,162.947
162.947,N,0.783,N,163.731
163.731,N,0.817,N,164.547
164.547,N,0.786,N,165.333
165.333,N,0.753,N,166.086
166.086,N,0.706,N,166.792
166.792,N,0.692,N,167.483
167.483,N,0.672,N,168.156
168.156,N,0.664,N,168.819
168.819,N,0.667,N,169.486
169.486,N,0.686,N,170.172
170.172,N,0.672,N,170.844
170.844,N,0.689,N,171.533
171.533,N,0.683,N,172.217
172.217,N,0.714,N,172.931
172.931,N,0.719,N,173.650
173.650,N,0.700,N,174.350
174.350,N,0.703,N,175.053
175.053,N,0.683,N,175.736
175.736,N,0.678,N,176.414
176.414,N,0.694,N,177.108
177.108,N,0.672,N,177.781
177.781,N,0.686,N,178.467
178.467,N,0.686,N,179.153
179.153,N,0.658,N,179.811
179.811,N,0.661,N,180.472
180.472,N,0.650,N,181.122
181.122,N,0.642,N,181.764
181.764,N,0.656,N,182.419
182.419,N,0.636,N,183.056
183.056,N,0.631,N,183.686
183.686,N,0.606,N,184.292
184.292,N,0.608,N,184.900
184.900,N,0.603,N,185.503
185.503,N,0.647,N,186.150
186.150,N,0.669,N,186.819
186.819,N,0.722,N,187.542
187.542,N,0.781,N,188.322
188.322,N,0.775,N,189.097
189.097,N,0.761,N,189.858
189.858,N,0.714,N,190.572
190.572,N,0.706,N,191.278
191.278,N,0.681,N,191.958
191.958,N,0.642,N,192.600
192.600,N,0.642,N,193.242
193.242,N,0.622,N,193.864
193.864,N,0.631,N,194.494
194.494,N,0.647,N,195.142
195.142,N,0.661,N,195.803
195.803,N,0.681,N,196.483
196.483,N,0.731,N,197.214
197.214,N,0.725,N,197.939
197.939,N,0.728,N,198.667
198.667,N,0.722,N,199.389
199.389,N,0.761,N,200.150
200.150,N,0.747,N,200.897
200.897,N,0.711,N,201.608
201.608,N,0.725,N,202.333
202.333,N,0.697,N,203.031
203.031,N,0.697,N,203.728
203.728,N,0.697,N,204.425
204.425,N,0.700,N,205.125
205.125,N,0.728,N,205.853
205.853,N,0.756,N,206.608
206.608,N,0.731,N,207.339
207.339,N,0.722,N,208.061
208.061,N,0.725,N,208.786
208.786,N,0.736,N,209.522
209.522,N,0.733,N,210.256
210.256,N,0.722,N,210.978
210.978,N,0.731,N,211.708
211.708,N,0.736,N,212.444
212.444,N,0.719,N,213.164
213.164,N,0.694,N,213.858
213.858,N,0.700,N,214.558
214.558,N,0.686,N,215.244
215.244,N,0.669,N,215.914
215.914,N,0.656,N,216.569
216.569,N,0.644,N,217.214
217.214,N,0.642,N,217.856
217.856,N,0.653,N,218.508
218.508,N,0.672,N,219.181
219.181,N,0.672,N,219.853
219.853,N,0.703,N,220.556
220.556,N,0.686,N,221.242
221.242,N,0.703,N,221.944
