t0,b0,t1,b1,sec
0.567,N,0.767,N,1.333
1.333,N,0.775,N,2.108
2.108,N,0.764,N,2.872
2.872,N,0.756,N,3.628
3.628,N,0.744,N,4.372
4.372,N,0.781,N,5.153
5.153,N,0.750,N,5.903
5.903,N,0.717,N,6.619
6.619,N,0.731,N,7.350
7.350,N,0.728,N,8.078
8.078,N,0.742,N,8.819
8.819,N,0.747,N,9.567
9.567,N,0.739,N,10.306
10.306,N,0.714,N,11.019
11.019,N,0.753,N,11.772
11.772,N,0.767,N,12.539
12.539,N,0.736,N,13.275
13.275,N,0.714,N,13.989
13.989,N,0.733,N,14.722
14.722,N,0.744,N,15.467
15.467,N,0.761,N,16.228
16.228,N,0.736,N,16.964
16.964,N,0.733,N,17.697
17.697,N,0.758,N,18.456
18.456,N,0.764,N,19.219
19.219,N,0.736,N,19.956
19.956,N,0.719,N,20.675
20.675,N,0.733,N,21.408
21.408,N,0.747,N,22.156
22.156,N,0.758,N,22.914
22.914,N,0.669,V,23.583
23.583,V,0.794,N,24.378
24.378,N,0.750,N,25.128
25.128,N,0.764,N,25.892
25.892,N,0.736,N,26.628
26.628,N,0.736,N,27.364
27.364,N,0.742,N,28.106
28.106,N,0.750,N,28.856
28.856,N,0.775,N,29.631
29.631,N,0.761,N,30.392
30.392,N,0.744,N,31.136
31.136,N,0.744,N,31.881
31.881,N,0.786,N,32.667
32.667,N,0.764,N,33.431
33.431,N,0.758,N,34.189
34.189,N,0.764,N,34.953
34.953,N,0.747,N,35.700
35.700,N,0.772,N,36.472
36.472,N,0.756,N,37.228
37.228,N,0.739,N,37.967
37.967,N,0.736,N,38.703
38.703,N,0.781,N,39.483
39.483,N,0.742,N,40.225
40.225,N,0.725,N,40.950
40.950,N,0.742,N,41.692
41.692,N,0.742,N,42.433
42.433,N,0.756,N,43.189
43.189,N,0.764,N,43.953
43.953,N,0.761,N,44.714
44.714,N,0.761,N,45.475
45.475,N,0.814,N,46.289
46.289,N,0.772,N,47.061
47.061,N,0.747,N,47.808
47.808,N,0.772,N,48.581
48.581,N,0.767,N,49.347
49.347,N,0.778,N,50.125
50.125,N,0.753,N,50.878
50.878,N,0.742,N,51.619
51.619,N,0.742,N,52.361
52.361,N,0.761,N,53.122
53.122,N,0.736,N,53.858
53.858,N,0.703,N,54.561
54.561,N,0.731,N,55.292
55.292,N,0.733,N,56.025
56.025,N,0.747,N,56.772
56.772,N,0.747,N,57.519
57.519,N,0.736,N,58.256
58.256,N,0.725,N,58.981
58.981,N,0.764,N,59.744
59.744,N,0.747,N,60.492
60.492,N,0.719,N,61.211
61.211,N,0.597,V,61.808
61.808,V,0.889,N,62.697
62.697,N,0.769,N,63.467
63.467,N,0.556,A,64.022
64.022,A,0.811,N,64.833
64.833,N,0.803,N,65.636
