t0,b0,t1,b1,sec
0.625,V,0.728,N,1.353
1.353,N,0.561,V,1.914
1.914,V,0.764,N,2.678
2.678,N,0.508,V,3.186
3.186,V,0.794,N,3.981
3.981,N,0.492,V,4.472
4.472,V,0.756,N,5.228
5.228,N,0.528,V,5.756
5.756,V,0.719,N,6.475
6.475,N,0.486,V,6.961
6.961,V,0.772,N,7.733
7.733,N,0.569,V,8.303
8.303,V,0.864,N,9.167
9.167,N,0.511,V,9.678
9.678,V,0.706,N,10.383
10.383,N,0.658,N,11.042
11.042,N,0.628,N,11.669
11.669,N,0.597,N,12.267
12.267,N,0.639,N,12.906
12.906,N,0.650,N,13.556
13.556,N,0.706,N,14.261
14.261,N,0.686,N,14.947
14.947,N,0.622,N,15.569
15.569,N,0.600,N,16.169
16.169,N,0.739,N,16.908
16.908,N,0.550,V,17.458
17.458,V,0.728,N,18.186
18.186,N,0.475,V,18.661
18.661,V,0.994,N,19.656
19.656,N,0.511,V,20.167
20.167,V,0.542,V,20.708
20.708,V,1.233,N,21.942
21.942,N,0.486,V,22.428
22.428,V,0.889,N,23.317
23.317,N,0.508,V,23.825
23.825,V,0.414,V,24.239
24.239,V,1.233,N,25.472
25.472,N,0.594,V,26.067
26.067,V,0.906,N,26.972
26.972,N,0.703,N,27.675
27.675,N,0.650,N,28.325
28.325,N,0.664,N,28.989
28.989,N,0.658,N,29.647
29.647,N,0.633,N,30.281
30.281,N,0.642,N,30.922
30.922,N,0.636,N,31.558
31.558,N,0.711,N,32.269
32.269,N,0.667,N,32.936
32.936,N,0.839,N,33.775
33.775,N,0.569,V,34.344
34.344,V,0.992,N,35.336
35.336,N,0.497,V,35.833
35.833,V,0.422,V,36.256
36.256,V,1.306,N,37.561
37.561,N,0.586,V,38.147
38.147,V,1.022,N,39.169
39.169,N,0.719,N,39.889
39.889,N,0.494,V,40.383
40.383,V,1.014,N,41.397
41.397,N,0.506,V,41.903
41.903,V,0.903,N,42.806
42.806,N,0.514,V,43.319
43.319,V,0.925,N,44.244
44.244,N,0.742,N,44.986
44.986,N,0.528,V,45.514
45.514,V,0.861,N,46.375
46.375,N,0.514,V,46.889
46.889,V,0.789,N,47.678
47.678,N,0.483,V,48.161
48.161,V,0.911,N,49.072
49.072,N,0.539,V,49.611
49.611,V,0.942,N,50.553
50.553,N,0.511,V,51.064
51.064,V,0.872,N,51.936
51.936,N,0.672,N,52.608
52.608,N,0.525,V,53.133
53.133,V,0.844,N,53.978
53.978,N,0.483,V,54.461
54.461,V,0.858,N,55.319
55.319,N,0.511,V,55.831
55.831,V,0.919,N,56.750
56.750,N,0.586,V,57.336
57.336,V,0.867,N,58.203
58.203,N,0.464,V,58.667
58.667,V,0.750,N,59.417
59.417,N,0.511,V,59.928
59.928,V,0.831,N,60.758
60.758,N,0.511,V,61.269
61.269,V,0.919,N,62.189
62.189,N,0.717,N,62.906
62.906,N,0.650,N,63.556
63.556,N,0.672,N,64.228
64.228,N,0.625,N,64.853
64.853,N,0.708,N,65.561
65.561,N,0.708,N,66.269
66.269,N,0.669,N,66.939
66.939,N,0.675,N,67.614
67.614,N,0.706,N,68.319
68.319,N,0.636,N,68.956
68.956,N,0.772,N,69.728
69.728,N,0.586,V,70.314
70.314,V,0.872,N,71.186
71.186,N,0.467,V,71.653
71.653,V,0.550,V,72.203
72.203,V,1.094,N,73.297
73.297,N,0.578,V,73.875
73.875,V,0.897,N,74.772
74.772,N,0.531,V,75.303
75.303,V,1.014,N,76.317
76.317,N,0.494,V,76.811
76.811,V,1.017,N,77.828
77.828,N,0.514,V,78.342
78.342,V,0.989,N,79.331
79.331,N,0.522,V,79.853
79.853,V,1.003,N,80.856
80.856,N,0.564,V,81.419
81.419,V,0.975,N,82.394
82.394,N,0.650,N,83.044
83.044,N,0.631,N,83.675
83.675,N,0.453,V,84.128
84.128,V,0.864,N,84.992
84.992,N,0.531,V,85.522
85.522,V,0.944,N,86.467
86.467,N,0.542,V,87.008
87.008,V,0.811,N,87.819
87.819,N,0.494,V,88.314
88.314,V,0.839,N,89.153
89.153,N,0.531,V,89.683
89.683,V,0.869,N,90.553
90.553,N,0.475,V,91.028
91.028,V,0.914,N,91.942
91.942,N,0.744,N,92.686
92.686,N,0.750,N,93.436
93.436,N,0.753,N,94.189
94.189,N,0.697,N,94.886
94.886,N,0.692,N,95.578
95.578,N,0.700,N,96.278
96.278,N,0.792,N,97.069
97.069,N,0.803,N,97.872
97.872,N,0.825,N,98.697
98.697,N,0.981,N,99.678
99.678,N,0.564,V,100.242
100.242,V,0.994,N,101.236
101.236,N,0.511,V,101.747
101.747,V,1.014,N,102.761
102.761,N,0.528,V,103.289
103.289,V,1.033,N,104.322
104.322,N,0.647,V,104.969
104.969,V,0.939,N,105.908
105.908,N,0.533,V,106.442
106.442,V,0.878,N,107.319
107.319,N,0.486,V,107.806
107.806,V,0.886,N,108.692
108.692,N,0.528,V,109.219
109.219,V,0.458,V,109.678
109.678,V,0.853,V,110.531
110.531,V,1.136,N,111.667
111.667,N,0.492,V,112.158
112.158,V,0.864,N,113.022
113.022,N,0.558,V,113.581
113.581,V,0.764,N,114.344
114.344,N,0.531,V,114.875
114.875,V,1.047,N,115.922
115.922,N,0.544,V,116.467
116.467,V,0.969,N,117.436
117.436,N,0.736,N,118.172
118.172,N,0.522,V,118.694
118.694,V,0.839,N,119.533
119.533,N,0.500,V,120.033
120.033,V,0.844,N,120.878
120.878,N,0.572,V,121.450
121.450,V,0.947,N,122.397
122.397,N,0.550,V,122.947
122.947,V,0.856,N,123.803
123.803,N,0.519,V,124.322
124.322,V,0.844,N,125.167
125.167,N,0.514,V,125.681
125.681,V,0.900,N,126.581
126.581,N,0.528,V,127.108
127.108,V,0.906,N,128.014
128.014,N,0.514,V,128.528
128.528,V,0.939,N,129.467
129.467,N,0.631,N,130.097
130.097,N,0.533,V,130.631
130.631,V,0.903,N,131.533
131.533,N,0.533,V,132.067
132.067,V,0.869,N,132.936
132.936,N,0.517,V,133.453
133.453,V,0.919,N,134.372
134.372,N,0.933,N,135.306
135.306,N,0.850,N,136.156
136.156,N,0.714,N,136.869
136.869,N,0.778,N,137.647
137.647,N,0.781,N,138.428
138.428,N,0.772,N,139.200
139.200,N,0.758,N,139.958
139.958,N,0.764,N,140.722
140.722,N,0.742,N,141.464
141.464,N,0.750,N,142.214
142.214,N,0.733,N,142.947
142.947,N,0.683,N,143.631
143.631,N,0.686,N,144.317
144.317,N,0.683,N,145.000
145.000,N,0.794,N,145.794
145.794,N,0.828,N,146.622
146.622,N,0.775,N,147.397
147.397,N,0.658,N,148.056
148.056,N,0.669,N,148.725
148.725,N,0.689,N,149.414
149.414,N,0.689,N,150.103
150.103,N,0.700,N,150.803
150.803,N,0.739,N,151.542
151.542,N,0.744,N,152.286
152.286,N,0.686,N,152.972
152.972,N,0.719,N,153.692
153.692,N,0.764,N,154.456
154.456,N,0.669,N,155.125
155.125,N,0.653,N,155.778
155.778,N,0.669,N,156.447
156.447,N,0.694,N,157.142
157.142,N,0.692,N,157.833
157.833,N,0.767,N,158.600
158.600,N,0.775,N,159.375
159.375,N,0.675,N,160.050
160.050,N,0.664,N,160.714
160.714,N,0.664,N,161.378
161.378,N,0.711,N,162.089
162.089,N,0.711,N,162.800
162.800,N,0.750,N,163.550
163.550,N,0.728,N,164.278
164.278,N,0.719,N,164.997
164.997,N,0.694,N,165.692
165.692,N,0.711,N,166.403
166.403,N,0.714,N,167.117
167.117,N,0.667,N,167.783
167.783,N,0.678,N,168.461
168.461,N,0.658,N,169.119
169.119,N,0.736,N,169.856
169.856,N,0.800,N,170.656
170.656,N,0.750,N,171.406
171.406,N,0.669,N,172.075
172.075,N,0.653,N,172.728
172.728,N,0.672,N,173.400
173.400,N,0.686,N,174.086
174.086,N,0.692,N,174.778
174.778,N,0.725,N,175.503
175.503,N,0.731,N,176.233
176.233,N,0.525,V,176.758
176.758,V,0.628,V,177.386
177.386,V,0.972,N,178.358
178.358,N,0.517,V,178.875
178.875,V,0.647,V,179.522
179.522,V,0.856,N,180.378
180.378,N,0.494,V,180.872
180.872,V,0.908,N,181.781
181.781,N,0.547,V,182.328
182.328,V,0.972,N,183.300
183.300,N,0.514,V,183.814
183.814,V,0.847,N,184.661
184.661,N,0.469,V,185.131
185.131,V,0.850,N,185.981
185.981,N,0.561,V,186.542
186.542,V,0.878,N,187.419
187.419,N,0.547,V,187.967
187.967,V,0.914,N,188.881
188.881,N,0.539,V,189.419
189.419,V,0.897,N,190.317
