t0,b0,t1,b1,sec
0.453,N,0.972,N,1.425
1.425,N,1.003,N,2.428
2.428,N,0.953,N,3.381
3.381,N,0.978,N,4.358
4.358,N,0.986,N,5.344
5.344,N,0.997,N,6.342
6.342,N,0.997,N,7.339
7.339,N,1.028,N,8.367
8.367,N,1.022,N,9.389
9.389,N,1.000,N,10.389
10.389,N,1.033,N,11.422
11.422,N,0.975,N,12.397
12.397,N,0.992,N,13.389
13.389,N,1.022,N,14.411
14.411,N,0.989,N,15.400
15.400,N,0.992,N,16.392
16.392,N,1.011,N,17.403
17.403,N,1.000,N,18.403
18.403,N,1.000,N,19.403
19.403,N,0.994,N,20.397
20.397,N,0.986,N,21.383
21.383,N,0.972,N,22.356
22.356,N,0.972,N,23.328
23.328,N,0.972,N,24.300
24.300,N,0.981,N,25.281
25.281,N,0.972,N,26.253
26.253,N,0.964,N,27.217
27.217,N,1.006,N,28.222
28.222,N,0.975,N,29.197
29.197,N,0.964,N,30.161
30.161,N,1.011,N,31.172
31.172,N,0.986,N,32.158
32.158,N,0.989,N,33.147
33.147,N,1.006,N,34.153
34.153,N,1.000,N,35.153
35.153,N,1.019,N,36.172
36.172,N,1.039,N,37.211
37.211,N,1.025,N,38.236
38.236,N,1.044,N,39.281
39.281,N,1.039,N,40.319
40.319,N,1.039,N,41.358
41.358,N,1.050,N,42.408
42.408,N,1.028,N,43.436
43.436,N,1.028,N,44.464
44.464,N,1.050,N,45.514
45.514,N,1.003,N,46.517
46.517,N,1.019,N,47.536
47.536,N,1.019,N,48.556
48.556,N,0.997,N,49.553
49.553,N,0.972,N,50.525
50.525,N,0.972,N,51.497
51.497,N,0.964,N,52.461
52.461,N,0.997,N,53.458
53.458,N,0.983,N,54.442
54.442,N,0.981,N,55.422
55.422,N,1.022,N,56.444
56.444,N,1.006,N,57.450
57.450,N,1.019,N,58.469
58.469,N,1.031,N,59.500
59.500,N,0.997,N,60.497
60.497,N,1.033,N,61.531
61.531,N,1.022,N,62.553
62.553,N,0.992,N,63.544
63.544,N,1.011,N,64.556
64.556,N,1.008,N,65.564
65.564,N,0.992,N,66.556
66.556,N,0.981,N,67.536
67.536,N,0.961,N,68.497
68.497,N,0.958,N,69.456
69.456,N,0.994,N,70.450
70.450,N,0.983,N,71.433
71.433,N,0.978,N,72.411
72.411,N,1.017,N,73.428
73.428,N,0.992,N,74.419
74.419,N,0.983,N,75.403
75.403,N,1.017,N,76.419
76.419,N,1.008,N,77.428
77.428,N,1.014,N,78.442
78.442,N,1.025,N,79.467
79.467,N,1.006,N,80.472
80.472,N,1.031,N,81.503
81.503,N,1.039,N,82.542
82.542,N,1.036,N,83.578
83.578,N,1.025,N,84.603
84.603,N,1.036,N,85.639
85.639,N,1.025,N,86.664
86.664,N,1.056,N,87.719
87.719,N,1.025,N,88.744
88.744,N,1.019,N,89.764
89.764,N,1.036,N,90.800
90.800,N,1.033,N,91.833
91.833,N,1.003,N,92.836
92.836,N,1.000,N,93.836
93.836,N,1.022,N,94.858
94.858,N,1.028,N,95.886
95.886,N,1.019,N,96.906
96.906,N,1.014,N,97.919
97.919,N,1.033,N,98.953
98.953,N,1.025,N,99.978
99.978,N,1.011,N,100.989
100.989,N,1.022,N,102.011
102.011,N,1.019,N,103.031
103.031,N,1.033,N,104.064
104.064,N,1.047,N,105.111
105.111,N,1.025,N,106.136
106.136,N,1.042,N,107.178
107.178,N,1.031,N,108.208
108.208,N,0.997,N,109.206
109.206,N,1.003,N,110.208
110.208,N,0.983,N,111.192
111.192,N,0.989,N,112.181
112.181,N,0.994,N,113.175
113.175,N,0.967,N,114.142
114.142,N,0.967,N,115.108
115.108,N,1.014,N,116.122
116.122,N,0.989,N,117.111
117.111,N,0.969,N,118.081
118.081,N,0.989,N,119.069
119.069,N,0.967,N,120.036
120.036,N,0.986,N,121.022
121.022,N,0.989,N,122.011
122.011,N,0.989,N,123.000
123.000,N,1.003,N,124.003
124.003,N,1.014,N,125.017
125.017,N,1.006,N,126.022
126.022,N,0.967,N,126.989
126.989,N,0.989,N,127.978
127.978,N,0.981,N,128.958
128.958,N,0.986,N,129.944
129.944,N,0.964,N,130.908
130.908,N,0.961,N,131.869
131.869,N,0.958,N,132.828
132.828,N,0.947,N,133.775
133.775,N,0.928,N,134.703
134.703,N,0.944,N,135.647
135.647,N,0.950,N,136.597
136.597,N,0.953,N,137.550
137.550,N,0.981,N,138.531
138.531,N,0.961,N,139.492
139.492,N,0.972,N,140.464
140.464,N,0.981,N,141.444
141.444,N,0.936,N,142.381
142.381,N,0.950,N,143.331
143.331,N,0.950,N,144.281
144.281,N,0.931,N,145.211
145.211,N,0.908,N,146.119
146.119,N,0.936,N,147.056
147.056,N,0.939,N,147.994
147.994,N,0.956,N,148.950
148.950,N,1.000,N,149.950
149.950,N,0.994,N,150.944
150.944,N,0.997,N,151.942
151.942,N,1.019,N,152.961
152.961,N,0.994,N,153.956
153.956,N,0.986,N,154.942
154.942,N,1.008,N,155.950
155.950,N,0.972,N,156.922
156.922,N,0.972,N,157.894
157.894,N,0.978,N,158.872
158.872,N,0.967,N,159.839
159.839,N,0.956,N,160.794
160.794,N,0.956,N,161.750
161.750,N,0.967,N,162.717
162.717,N,0.969,N,163.686
163.686,N,0.983,N,164.669
164.669,N,0.956,N,165.625
165.625,N,0.969,N,166.594
166.594,N,0.972,N,167.567
167.567,N,0.950,N,168.517
168.517,N,0.947,N,169.464
169.464,N,0.950,N,170.414
170.414,N,0.953,N,171.367
171.367,N,0.964,N,172.331
172.331,N,0.956,N,173.286
173.286,N,0.942,N,174.228
174.228,N,0.939,N,175.167
175.167,N,0.922,N,176.089
176.089,N,0.942,N,177.031
177.031,N,0.906,N,177.936
177.936,N,0.917,N,178.853
178.853,N,0.914,N,179.767
179.767,N,0.925,N,180.692
180.692,N,0.947,N,181.639
181.639,N,0.944,N,182.583
182.583,N,0.958,N,183.542
183.542,N,0.961,N,184.503
184.503,N,0.964,N,185.467
185.467,N,0.956,N,186.422
186.422,N,0.947,N,187.369
187.369,N,0.950,N,188.319
188.319,N,0.964,N,189.283
189.283,N,0.933,N,190.217
190.217,N,0.936,N,191.153
191.153,N,0.978,N,192.131
192.131,N,0.972,N,193.103
193.103,N,0.942,N,194.044
194.044,N,0.964,N,195.008
195.008,N,0.969,N,195.978
195.978,N,0.997,N,196.975
196.975,N,1.022,N,197.997
197.997,N,0.956,N,198.953
198.953,N,0.989,N,199.942
199.942,N,1.031,N,200.972
200.972,N,1.014,N,201.986
201.986,N,1.006,N,202.992
202.992,N,1.042,N,204.033
204.033,N,1.033,N,205.067
205.067,N,1.044,N,206.111
206.111,N,1.022,N,207.133
207.133,N,0.997,N,208.131
208.131,N,1.036,N,209.167
209.167,N,1.022,N,210.189
210.189,N,0.989,N,211.178
211.178,N,1.017,N,212.194
212.194,N,1.003,N,213.197
213.197,N,0.997,N,214.194
214.194,N,1.006,N,215.200
215.200,N,0.969,N,216.169
216.169,N,0.972,N,217.142
217.142,N,0.986,N,218.128
218.128,N,0.969,N,219.097
219.097,N,0.958,N,220.056
220.056,N,0.969,N,221.025
221.025,N,0.961,N,221.986
221.986,N,0.967,N,222.953
222.953,N,0.975,N,223.928
223.928,N,0.964,N,224.892
224.892,N,0.972,N,225.864
225.864,N,0.950,N,226.814
226.814,N,0.964,N,227.778
227.778,N,0.950,N,228.728
228.728,N,0.964,N,229.692
229.692,N,0.969,N,230.661
230.661,N,0.978,N,231.639
231.639,N,0.972,N,232.611
232.611,N,0.956,N,233.567
233.567,N,0.986,N,234.553
234.553,N,0.961,N,235.514
235.514,N,0.981,N,236.494
236.494,N,0.972,N,237.467
237.467,N,0.958,N,238.425
238.425,N,0.936,N,239.361
239.361,N,0.953,N,240.314
240.314,N,0.942,N,241.256
241.256,N,0.944,N,242.200
242.200,N,0.961,N,243.161
243.161,N,0.936,N,244.097
244.097,N,0.950,N,245.047
245.047,N,0.964,N,246.011
246.011,N,0.964,N,246.975
246.975,N,0.989,N,247.964
247.964,N,0.994,N,248.958
248.958,N,0.983,N,249.942
249.942,N,1.006,N,250.947
250.947,N,1.019,N,251.967
251.967,N,0.997,N,252.964
252.964,N,0.967,N,253.931
253.931,N,0.986,N,254.917
254.917,N,0.975,N,255.892
255.892,N,0.956,N,256.847
256.847,N,0.967,N,257.814
257.814,N,0.964,N,258.778
258.778,N,0.972,N,259.750
259.750,N,0.997,N,260.747
260.747,N,0.972,N,261.719
261.719,N,0.972,N,262.692
262.692,N,0.978,N,263.669
263.669,N,0.997,N,264.667
264.667,N,1.014,N,265.681
265.681,N,1.006,N,266.686
266.686,N,0.986,N,267.672
267.672,N,1.019,N,268.692
268.692,N,1.028,N,269.719
269.719,N,1.014,N,270.733
270.733,N,1.036,N,271.769
271.769,N,1.008,N,272.778
272.778,N,1.019,N,273.797
273.797,N,1.033,N,274.831
274.831,N,1.000,N,275.831
275.831,N,1.014,N,276.844
276.844,N,1.017,N,277.861
277.861,N,1.011,N,278.872
278.872,N,1.006,N,279.878
279.878,N,1.014,N,280.892
280.892,N,1.017,N,281.908
281.908,N,1.036,N,282.944
282.944,N,1.025,N,283.969
283.969,N,1.033,N,285.003
285.003,N,1.061,N,286.064
286.064,N,1.042,N,287.106
287.106,N,1.031,N,288.136
288.136,N,1.036,N,289.172
289.172,N,1.031,N,290.203
290.203,N,1.025,N,291.228
291.228,N,0.997,N,292.225
292.225,N,1.008,N,293.233
293.233,N,1.028,N,294.261
294.261,N,0.994,N,295.256
295.256,N,0.989,N,296.244
296.244,N,1.003,N,297.247
297.247,N,0.994,N,298.242
298.242,N,0.992,N,299.233
299.233,N,1.003,N,300.236
300.236,N,0.989,N,301.225
301.225,N,0.981,N,302.206
302.206,N,0.994,N,303.200
303.200,N,0.997,N,304.197
304.197,N,0.981,N,305.178
305.178,N,1.006,N,306.183
306.183,N,1.006,N,307.189
307.189,N,1.028,N,308.217
308.217,N,1.014,N,309.231
309.231,N,1.000,N,310.231
310.231,N,1.036,N,311.267
311.267,N,1.017,N,312.283
312.283,N,1.014,N,313.297
313.297,N,1.019,N,314.317
314.317,N,1.022,N,315.339
315.339,N,1.033,N,316.372
316.372,N,1.022,N,317.394
317.394,N,1.006,N,318.400
318.400,N,1.031,N,319.431
319.431,N,1.011,N,320.442
320.442,N,0.981,N,321.422
321.422,N,1.011,N,322.433
322.433,N,0.972,N,323.406
323.406,N,0.967,N,324.372
324.372,N,1.000,N,325.372
325.372,N,0.956,N,326.328
326.328,N,0.961,N,327.289
327.289,N,0.981,N,328.269
328.269,N,0.956,N,329.225
329.225,N,0.978,N,330.203
330.203,N,1.000,N,331.203
331.203,N,1.025,N,332.228
332.228,N,1.042,N,333.269
333.269,N,1.017,N,334.286
334.286,N,1.025,N,335.311
335.311,N,1.044,N,336.356
336.356,N,1.036,N,337.392
337.392,N,1.022,N,338.414
338.414,N,1.019,N,339.433
339.433,N,1.014,N,340.447
340.447,N,1.006,N,341.453
341.453,N,1.011,N,342.464
342.464,N,0.994,N,343.458
343.458,N,1.011,N,344.469
344.469,N,1.036,N,345.506
345.506,N,1.006,N,346.511
346.511,N,0.969,N,347.481
347.481,N,0.994,N,348.475
348.475,N,0.975,N,349.450
349.450,N,0.997,N,350.447
350.447,N,1.000,N,351.447
351.447,N,0.994,N,352.442
352.442,N,1.039,N,353.481
353.481,N,1.028,N,354.508
354.508,N,1.025,N,355.533
355.533,N,1.039,N,356.572
356.572,N,1.000,N,357.572
357.572,N,1.033,N,358.606
358.606,N,1.058,N,359.664
359.664,N,1.044,N,360.708
360.708,N,1.017,N,361.725
361.725,N,1.047,N,362.772
362.772,N,1.036,N,363.808
363.808,N,1.008,N,364.817
364.817,N,1.000,N,365.817
365.817,N,1.011,N,366.828
366.828,N,1.028,N,367.856
367.856,N,0.986,N,368.842
368.842,N,0.986,N,369.828
369.828,N,1.025,N,370.853
370.853,N,1.000,N,371.853
371.853,N,0.997,N,372.850
372.850,N,1.017,N,373.867
373.867,N,0.997,N,374.864
374.864,N,1.006,N,375.869
375.869,N,1.014,N,376.883
376.883,N,1.003,N,377.886
377.886,N,1.008,N,378.894
378.894,N,1.000,N,379.894
379.894,N,0.994,N,380.889
380.889,N,0.981,N,381.869
381.869,N,0.983,N,382.853
382.853,N,0.967,N,383.819
383.819,N,1.014,N,384.833
384.833,N,0.992,N,385.825
385.825,N,0.978,N,386.803
386.803,N,1.008,N,387.811
387.811,N,0.969,N,388.781
388.781,N,0.958,N,389.739
389.739,N,0.969,N,390.708
390.708,N,0.967,N,391.675
391.675,N,0.961,N,392.636
392.636,N,0.967,N,393.603
393.603,N,0.919,N,394.522
394.522,N,0.911,N,395.433
395.433,N,0.942,N,396.375
396.375,N,0.911,N,397.286
397.286,N,0.878,N,398.164
398.164,N,0.897,N,399.061
399.061,N,0.861,N,399.922
399.922,N,0.853,N,400.775
400.775,N,0.869,N,401.644
401.644,N,0.853,N,402.497
402.497,N,0.867,N,403.364
403.364,N,0.883,N,404.247
404.247,N,0.897,N,405.144
405.144,N,0.908,N,406.053
406.053,N,0.894,N,406.947
406.947,N,0.906,N,407.853
407.853,N,0.889,N,408.742
408.742,N,0.892,N,409.633
409.633,N,0.894,N,410.528
410.528,N,0.875,N,411.403
411.403,N,0.864,N,412.267
412.267,N,0.889,N,413.156
413.156,N,0.869,N,414.025
414.025,N,0.858,N,414.883
414.883,N,0.872,N,415.756
415.756,N,0.883,N,416.639
416.639,N,0.894,N,417.533
417.533,N,0.906,N,418.439
418.439,N,0.914,N,419.353
419.353,N,0.936,N,420.289
420.289,N,0.958,N,421.247
421.247,N,0.944,N,422.192
422.192,N,0.919,N,423.111
423.111,N,0.942,N,424.053
424.053,N,0.928,N,424.981
424.981,N,0.956,N,425.936
425.936,N,0.967,N,426.903
426.903,N,0.961,N,427.864
427.864,N,0.956,N,428.819
428.819,N,0.967,N,429.786
429.786,N,0.964,N,430.750
430.750,N,0.950,N,431.700
431.700,N,0.950,N,432.650
432.650,N,0.939,N,433.589
433.589,N,0.928,N,434.517
434.517,N,0.950,N,435.467
435.467,N,0.936,N,436.403
436.403,N,0.936,N,437.339
437.339,N,0.975,N,438.314
438.314,N,0.956,N,439.269
439.269,N,0.961,N,440.231
440.231,N,0.972,N,441.203
441.203,N,0.986,N,442.189
442.189,N,0.997,N,443.186
443.186,N,1.022,N,444.208
444.208,N,0.986,N,445.194
445.194,N,0.958,N,446.153
446.153,N,0.986,N,447.139
447.139,N,0.967,N,448.106
448.106,N,0.942,N,449.047
449.047,N,0.972,N,450.019
450.019,N,0.969,N,450.989
450.989,N,0.986,N,451.975
451.975,N,0.981,N,452.956
452.956,N,0.956,N,453.911
453.911,N,0.939,N,454.850
454.850,N,0.972,N,455.822
455.822,N,0.953,N,456.775
456.775,N,0.919,N,457.694
457.694,N,0.956,N,458.650
458.650,N,0.933,N,459.583
459.583,N,0.947,N,460.531
460.531,N,0.969,N,461.500
461.500,N,0.958,N,462.458
462.458,N,0.981,N,463.439
463.439,N,1.003,N,464.442
464.442,N,0.997,N,465.439
465.439,N,0.964,N,466.403
466.403,N,0.992,N,467.394
467.394,N,0.983,N,468.378
468.378,N,0.972,N,469.350
469.350,N,0.978,N,470.328
470.328,N,0.964,N,471.292
471.292,N,0.994,N,472.286
472.286,N,0.997,N,473.283
473.283,N,0.986,N,474.269
474.269,N,0.964,N,475.233
475.233,N,0.983,N,476.217
476.217,N,0.992,N,477.208
477.208,N,0.994,N,478.203
478.203,N,0.950,N,479.153
479.153,N,0.956,N,480.108
480.108,N,0.969,N,481.078
481.078,N,0.936,N,482.014
482.014,N,0.917,N,482.931
482.931,N,0.928,N,483.858
483.858,N,0.908,N,484.767
484.767,N,0.939,N,485.706
485.706,N,0.981,N,486.686
486.686,N,0.958,N,487.644
487.644,N,0.967,N,488.611
488.611,N,1.003,N,489.614
489.614,N,0.975,N,490.589
490.589,N,0.947,N,491.536
491.536,N,0.978,N,492.514
492.514,N,0.950,N,493.464
493.464,N,0.933,N,494.397
494.397,N,0.942,N,495.339
495.339,N,0.939,N,496.278
496.278,N,0.967,N,497.244
497.244,N,1.006,N,498.250
498.250,N,0.994,N,499.244
499.244,N,1.011,N,500.256
500.256,N,1.014,N,501.269
501.269,N,1.022,N,502.292
502.292,N,0.994,N,503.286
503.286,N,1.025,N,504.311
504.311,N,1.006,N,505.317
505.317,N,1.014,N,506.331
506.331,N,1.000,N,507.331
507.331,N,0.978,N,508.308
508.308,N,0.975,N,509.283
509.283,N,0.958,N,510.242
510.242,N,0.964,N,511.206
511.206,N,0.975,N,512.181
512.181,N,0.958,N,513.139
513.139,N,0.944,N,514.083
514.083,N,0.972,N,515.056
515.056,N,0.964,N,516.019
516.019,N,0.956,N,516.975
516.975,N,0.972,N,517.947
517.947,N,0.978,N,518.925
518.925,N,0.978,N,519.903
519.903,N,1.008,N,520.911
520.911,N,0.997,N,521.908
521.908,N,0.983,N,522.892
522.892,N,1.031,N,523.922
523.922,N,1.006,N,524.928
524.928,N,0.944,N,525.872
525.872,N,0.972,N,526.844
526.844,N,0.983,N,527.828
527.828,N,0.994,N,528.822
528.822,N,0.992,N,529.814
529.814,N,0.972,N,530.786
530.786,N,0.994,N,531.781
531.781,N,0.992,N,532.772
532.772,N,0.986,N,533.758
533.758,N,0.975,N,534.733
534.733,N,0.992,N,535.725
535.725,N,1.003,N,536.728
536.728,N,1.022,N,537.750
537.750,N,0.983,N,538.733
538.733,N,0.986,N,539.719
539.719,N,1.017,N,540.736
540.736,N,0.986,N,541.722
541.722,N,0.967,N,542.689
542.689,N,0.986,N,543.675
543.675,N,0.981,N,544.656
544.656,N,1.011,N,545.667
545.667,N,1.006,N,546.672
546.672,N,1.014,N,547.686
547.686,N,1.028,N,548.714
548.714,N,1.031,N,549.744
549.744,N,1.008,N,550.753
550.753,N,1.014,N,551.767
551.767,N,1.014,N,552.781
552.781,N,1.011,N,553.792
553.792,N,1.019,N,554.811
554.811,N,1.003,N,555.814
555.814,N,1.008,N,556.822
556.822,N,1.025,N,557.847
557.847,N,1.019,N,558.867
558.867,N,0.997,N,559.864
559.864,N,1.014,N,560.878
560.878,N,0.978,N,561.856
561.856,N,0.986,N,562.842
562.842,N,0.989,N,563.831
563.831,N,1.000,N,564.831
564.831,N,1.019,N,565.850
565.850,N,1.022,N,566.872
566.872,N,1.006,N,567.878
567.878,N,1.033,N,568.911
568.911,N,1.022,N,569.933
569.933,N,1.011,N,570.944
570.944,N,1.008,N,571.953
571.953,N,1.003,N,572.956
572.956,N,1.019,N,573.975
573.975,N,1.025,N,575.000
575.000,N,1.022,N,576.022
576.022,N,0.992,N,577.014
577.014,N,1.003,N,578.017
578.017,N,1.003,N,579.019
579.019,N,1.028,N,580.047
580.047,N,1.008,N,581.056
581.056,N,1.017,N,582.072
582.072,N,1.050,N,583.122
583.122,N,1.042,N,584.164
584.164,N,1.042,N,585.206
585.206,N,1.067,N,586.272
586.272,N,1.044,N,587.317
587.317,N,1.078,N,588.394
588.394,N,1.064,N,589.458
589.458,N,1.047,N,590.506
590.506,N,1.078,N,591.583
591.583,N,1.047,N,592.631
592.631,N,1.033,N,593.664
593.664,N,1.042,N,594.706
594.706,N,1.058,N,595.764
595.764,N,1.067,N,596.831
596.831,N,1.042,N,597.872
597.872,N,1.028,N,598.900
598.900,N,1.039,N,599.939
599.939,N,1.003,N,600.942
600.942,N,1.000,N,601.942
601.942,N,1.014,N,602.956
602.956,N,0.997,N,603.953
603.953,N,1.000,N,604.953
604.953,N,1.042,N,605.994
605.994,N,1.028,N,607.022
607.022,N,1.036,N,608.058
608.058,N,1.064,N,609.122
609.122,N,1.044,N,610.167
610.167,N,1.031,N,611.197
611.197,N,1.050,N,612.247
612.247,N,1.056,N,613.303
613.303,N,1.067,N,614.369
614.369,N,1.028,N,615.397
615.397,N,1.042,N,616.439
616.439,N,1.064,N,617.503
617.503,N,1.053,N,618.556
618.556,N,1.039,N,619.594
619.594,N,1.047,N,620.642
620.642,N,1.064,N,621.706
621.706,N,1.064,N,622.769
622.769,N,1.019,N,623.789
623.789,N,1.014,N,624.803
624.803,N,1.047,N,625.850
625.850,N,1.006,N,626.856
626.856,N,1.003,N,627.858
627.858,N,1.025,N,628.883
628.883,N,1.000,N,629.883
629.883,N,1.028,N,630.911
630.911,N,1.033,N,631.944
631.944,N,1.014,N,632.958
632.958,N,1.050,N,634.008
634.008,N,1.044,N,635.053
635.053,N,1.017,N,636.069
636.069,N,1.044,N,637.114
637.114,N,1.014,N,638.128
638.128,N,1.022,N,639.150
639.150,N,1.047,N,640.197
640.197,N,1.019,N,641.217
641.217,N,1.031,N,642.247
642.247,N,1.039,N,643.286
643.286,N,1.022,N,644.308
644.308,N,1.028,N,645.336
645.336,N,1.017,N,646.353
646.353,N,0.994,N,647.347
647.347,N,1.025,N,648.372
648.372,N,0.986,N,649.358
649.358,N,1.014,N,650.372
650.372,N,1.033,N,651.406
651.406,N,1.017,N,652.422
652.422,N,1.003,N,653.425
653.425,N,1.000,N,654.425
654.425,N,0.994,N,655.419
655.419,N,1.019,N,656.439
656.439,N,1.011,N,657.450
657.450,N,1.003,N,658.453
658.453,N,1.011,N,659.464
659.464,N,1.006,N,660.469
660.469,N,0.997,N,661.467
661.467,N,1.014,N,662.481
662.481,N,1.014,N,663.494
663.494,N,1.036,N,664.531
664.531,N,1.039,N,665.569
665.569,N,1.033,N,666.603
666.603,N,1.053,N,667.656
667.656,N,1.042,N,668.697
668.697,N,1.044,N,669.742
669.742,N,1.025,N,670.767
670.767,N,1.036,N,671.803
671.803,N,1.044,N,672.847
672.847,N,1.011,N,673.858
673.858,N,1.039,N,674.897
674.897,N,1.044,N,675.942
675.942,N,1.022,N,676.964
676.964,N,1.047,N,678.011
678.011,N,1.022,N,679.033
679.033,N,1.014,N,680.047
680.047,N,1.042,N,681.089
681.089,N,1.033,N,682.122
682.122,N,1.008,N,683.131
683.131,N,0.983,N,684.114
684.114,N,1.031,N,685.144
685.144,N,1.003,N,686.147
686.147,N,0.964,N,687.111
687.111,N,1.006,N,688.117
688.117,N,1.006,N,689.122
689.122,N,0.994,N,690.117
690.117,N,1.008,N,691.125
