t0,b0,t1,b1,sec
0.444,N,0.758,N,1.203
1.203,N,0.814,N,2.017
2.017,N,0.931,N,2.947
2.947,N,0.847,N,3.794
3.794,N,0.792,N,4.586
4.586,N,0.789,N,5.375
5.375,N,0.800,N,6.175
6.175,N,0.767,N,6.942
6.942,N,0.817,N,7.758
7.758,N,0.836,N,8.594
8.594,N,0.856,N,9.450
9.450,N,0.811,N,10.261
10.261,N,0.811,N,11.072
11.072,N,0.803,N,11.875
11.875,N,0.742,N,12.617
12.617,N,0.772,N,13.389
13.389,N,0.794,N,14.183
14.183,N,0.933,N,15.117
15.117,N,0.947,N,16.064
16.064,N,0.839,N,16.903
16.903,N,0.594,V,17.497
17.497,V,0.933,N,18.431
18.431,N,0.522,V,18.953
18.953,V,1.039,N,19.992
19.992,N,0.606,V,20.597
20.597,V,1.139,N,21.736
21.736,N,0.558,V,22.294
22.294,V,1.022,N,23.317
23.317,N,0.522,V,23.839
23.839,V,0.969,N,24.808
24.808,N,0.553,V,25.361
25.361,V,1.039,N,26.400
26.400,N,0.572,V,26.972
26.972,V,1.078,N,28.050
28.050,N,0.578,V,28.628
28.628,V,0.972,N,29.600
29.600,N,0.522,V,30.122
30.122,V,0.986,N,31.108
31.108,N,0.536,V,31.644
31.644,V,1.067,N,32.711
32.711,N,0.600,V,33.311
33.311,V,1.144,N,34.456
34.456,N,0.858,N,35.314
35.314,N,0.831,N,36.144
36.144,N,0.764,N,36.908
36.908,N,0.797,N,37.706
37.706,N,0.894,N,38.600
38.600,N,0.947,N,39.547
39.547,N,0.919,N,40.467
40.467,N,0.914,N,41.381
41.381,N,0.814,N,42.194
42.194,N,0.764,N,42.958
42.958,N,0.806,N,43.764
43.764,N,0.967,N,44.731
44.731,N,1.042,N,45.772
45.772,N,0.958,N,46.731
46.731,N,0.806,N,47.536
47.536,N,0.781,N,48.317
48.317,N,0.794,N,49.111
49.111,N,0.878,N,49.989
49.989,N,1.017,N,51.006
51.006,N,0.911,V,51.917
51.917,V,1.208,N,53.125
53.125,N,0.786,N,53.911
53.911,N,0.794,N,54.706
54.706,N,0.581,V,55.286
55.286,V,0.706,V,55.992
55.992,V,1.644,N,57.636
57.636,N,1.036,N,58.672
58.672,N,0.878,N,59.550
59.550,N,0.753,N,60.303
60.303,N,0.803,N,61.106
61.106,N,0.858,N,61.964
61.964,N,0.889,N,62.853
62.853,N,0.647,V,63.500
63.500,V,1.178,N,64.678
64.678,N,0.883,N,65.561
65.561,N,0.806,N,66.367
66.367,N,0.511,V,66.878
66.878,V,1.100,N,67.978
67.978,N,0.572,V,68.550
68.550,V,1.200,N,69.750
69.750,N,0.864,N,70.614
70.614,N,0.869,N,71.483
71.483,N,0.797,N,72.281
72.281,N,0.783,N,73.064
73.064,N,0.783,N,73.847
73.847,N,0.839,N,74.686
74.686,N,0.936,N,75.622
75.622,N,0.922,N,76.544
76.544,N,0.928,N,77.472
77.472,N,0.775,N,78.247
78.247,N,0.783,N,79.031
79.031,N,0.792,N,79.822
79.822,N,0.831,N,80.653
80.653,N,0.883,N,81.536
81.536,N,0.847,N,82.383
82.383,N,0.592,V,82.975
82.975,V,1.042,N,84.017
84.017,N,0.797,N,84.814
84.814,N,0.819,N,85.633
85.633,N,0.831,N,86.464
86.464,N,0.847,N,87.311
87.311,N,0.842,N,88.153
88.153,N,0.569,V,88.722
88.722,V,1.078,N,89.800
89.800,N,0.508,V,90.308
90.308,V,1.053,N,91.361
91.361,N,0.808,N,92.169
92.169,N,0.831,N,93.000
93.000,N,0.556,V,93.556
93.556,V,1.214,N,94.769
94.769,N,0.603,V,95.372
95.372,V,1.075,N,96.447
96.447,N,0.519,V,96.967
96.967,V,1.064,N,98.031
98.031,N,0.581,V,98.611
98.611,V,1.214,N,99.825
99.825,N,0.686,V,100.511
100.511,V,1.150,N,101.661
101.661,N,0.575,V,102.236
102.236,V,1.050,N,103.286
103.286,N,0.647,V,103.933
103.933,V,1.292,N,105.225
105.225,N,0.731,V,105.956
105.956,V,1.239,N,107.194
107.194,N,0.586,V,107.781
107.781,V,1.025,N,108.806
108.806,N,0.558,V,109.364
