t0,b0,t1,b1,sec
0.858,N,0.539,V,1.397
1.397,V,1.317,N,2.714
2.714,N,0.939,N,3.653
3.653,N,0.933,N,4.586
4.586,N,0.889,N,5.475
5.475,N,0.897,N,6.372
6.372,N,0.539,V,6.911
6.911,V,1.300,N,8.211
8.211,N,0.944,N,9.156
9.156,N,0.881,N,10.036
10.036,N,0.861,N,10.897
10.897,N,0.928,N,11.825
11.825,N,0.531,V,12.356
12.356,V,1.272,N,13.628
13.628,N,0.925,N,14.553
14.553,N,0.869,N,15.422
15.422,N,0.917,N,16.339
16.339,N,0.911,N,17.250
17.250,N,0.864,N,18.114
18.114,N,0.953,N,19.067
19.067,N,0.933,N,20.000
20.000,N,0.867,N,20.867
20.867,N,0.547,V,21.414
21.414,V,1.303,N,22.717
22.717,N,0.553,V,23.269
23.269,V,1.342,N,24.611
24.611,N,0.533,V,25.144
25.144,V,1.331,N,26.475
26.475,N,0.569,V,27.044
27.044,V,1.272,N,28.317
28.317,N,0.631,V,28.947
28.947,V,1.239,N,30.186
30.186,N,0.550,V,30.736
30.736,V,1.333,N,32.069
32.069,N,0.883,N,32.953
32.953,N,0.897,N,33.850
33.850,N,0.878,N,34.728
34.728,N,0.839,N,35.567
35.567,N,0.542,V,36.108
36.108,V,1.286,N,37.394
37.394,N,0.542,V,37.936
37.936,V,1.286,N,39.222
39.222,N,0.569,V,39.792
39.792,V,1.286,N,41.078
41.078,N,0.536,V,41.614
41.614,V,1.306,N,42.919
42.919,N,0.881,N,43.800
43.800,N,0.867,N,44.667
44.667,N,0.903,N,45.569
45.569,N,0.875,N,46.444
46.444,N,0.522,V,46.967
46.967,V,1.342,N,48.308
48.308,N,0.919,N,49.228
49.228,N,0.531,V,49.758
49.758,V,1.319,N,51.078
51.078,N,0.939,N,52.017
52.017,N,0.542,V,52.558
52.558,V,1.339,N,53.897
53.897,N,0.592,V,54.489
54.489,V,1.356,N,55.844
55.844,N,0.925,N,56.769
56.769,N,0.531,V,57.300
57.300,V,1.317,N,58.617
58.617,N,0.539,V,59.156
59.156,V,1.297,N,60.453
60.453,N,0.575,V,61.028
61.028,V,1.225,N,62.253
62.253,N,0.925,N,63.178
63.178,N,0.883,N,64.061
64.061,N,0.886,N,64.947
64.947,N,0.947,N,65.894
65.894,N,0.922,N,66.817
66.817,N,0.978,N,67.794
67.794,N,0.947,N,68.742
68.742,N,0.897,N,69.639
69.639,N,0.536,V,70.175
70.175,V,1.369,N,71.544
71.544,N,0.878,N,72.422
72.422,N,0.917,N,73.339
73.339,N,0.908,N,74.247
74.247,N,0.883,N,75.131
75.131,N,0.886,N,76.017
76.017,N,0.914,N,76.931
76.931,N,0.522,V,77.453
77.453,V,1.356,N,78.808
78.808,N,0.964,N,79.772
79.772,N,0.936,N,80.708
80.708,N,0.892,N,81.600
81.600,N,0.911,N,82.511
82.511,N,0.572,V,83.083
83.083,V,1.322,N,84.406
84.406,N,0.525,V,84.931
84.931,V,1.364,N,86.294
86.294,N,0.544,V,86.839
86.839,V,1.292,N,88.131
88.131,N,0.933,N,89.064
89.064,N,0.867,N,89.931
89.931,N,0.894,N,90.825
90.825,N,0.911,N,91.736
91.736,N,0.886,N,92.622
92.622,N,0.897,N,93.519
93.519,N,0.928,N,94.447
94.447,N,0.911,N,95.358
95.358,N,0.911,N,96.269
96.269,N,0.939,N,97.208
97.208,N,0.953,N,98.161
98.161,N,0.911,N,99.072
99.072,N,0.969,N,100.042
100.042,N,0.942,N,100.983
100.983,N,0.917,N,101.900
101.900,N,0.956,N,102.856
102.856,N,0.911,N,103.767
103.767,N,0.903,N,104.669
104.669,N,0.961,N,105.631
105.631,N,0.906,N,106.536
106.536,N,0.894,N,107.431
107.431,N,0.944,N,108.375
108.375,N,0.903,N,109.278
109.278,N,0.883,N,110.161
110.161,N,0.906,N,111.067
111.067,N,0.878,N,111.944
111.944,N,0.908,N,112.853
112.853,N,0.903,N,113.756
113.756,N,0.906,N,114.661
114.661,N,0.917,N,115.578
115.578,N,0.911,N,116.489
116.489,N,0.528,V,117.017
117.017,V,1.303,N,118.319
118.319,N,0.922,N,119.242
119.242,N,0.894,N,120.136
120.136,N,0.869,N,121.006
121.006,N,0.886,N,121.892
121.892,N,0.903,N,122.794
122.794,N,0.864,N,123.658
123.658,N,0.881,N,124.539
124.539,N,0.542,V,125.081
125.081,V,1.286,N,126.367
126.367,N,0.944,N,127.311
127.311,N,0.911,N,128.222
128.222,N,0.892,N,129.114
129.114,N,0.925,N,130.039
130.039,N,0.883,N,130.922
130.922,N,0.536,V,131.458
131.458,V,1.306,N,132.764
132.764,N,0.544,V,133.308
133.308,V,1.311,N,134.619
134.619,N,0.656,V,135.275
135.275,V,1.247,N,136.522
136.522,N,0.950,N,137.472
137.472,N,0.881,N,138.353
138.353,N,0.544,V,138.897
138.897,V,1.292,N,140.189
140.189,N,0.908,N,141.097
141.097,N,0.528,V,141.625
141.625,V,1.319,N,142.944
142.944,N,0.911,N,143.856
143.856,N,0.908,N,144.764
144.764,N,0.886,N,145.650
145.650,N,0.869,N,146.519
146.519,N,0.539,V,147.058
147.058,V,1.294,N,148.353
148.353,N,0.958,N,149.311
149.311,N,0.908,N,150.219
150.219,N,0.878,N,151.097
151.097,N,0.919,N,152.017
152.017,N,0.892,N,152.908
152.908,N,0.886,N,153.794
153.794,N,0.922,N,154.717
154.717,N,0.892,N,155.608
155.608,N,0.883,N,156.492
156.492,N,0.931,N,157.422
157.422,N,0.872,N,158.294
158.294,N,0.519,V,158.814
158.814,V,1.331,N,160.144
160.144,N,0.886,N,161.031
161.031,N,0.514,V,161.544
161.544,V,1.300,N,162.844
162.844,N,0.886,N,163.731
163.731,N,0.536,V,164.267
164.267,V,1.264,N,165.531
165.531,N,0.553,V,166.083
166.083,V,1.297,N,167.381
167.381,N,0.869,N,168.250
168.250,N,0.508,V,168.758
168.758,V,1.264,N,170.022
170.022,N,0.858,N,170.881
170.881,N,0.911,N,171.792
171.792,N,0.911,N,172.703
172.703,N,0.886,N,173.589
173.589,N,0.544,V,174.133
174.133,V,1.406,N,175.539
175.539,N,0.903,N,176.442
176.442,N,0.547,V,176.989
176.989,V,1.381,N,178.369
178.369,N,0.986,N,179.356
179.356,N,0.536,V,179.892
179.892,V,1.356,N,181.247
181.247,N,0.936,N,182.183
182.183,N,0.528,V,182.711
182.711,V,1.322,N,184.033
184.033,N,0.928,N,184.961
184.961,N,0.544,V,185.506
185.506,V,1.333,N,186.839
186.839,N,0.544,V,187.383
187.383,V,1.325,N,188.708
188.708,N,0.917,N,189.625
189.625,N,0.528,V,190.153
190.153,V,1.278,N,191.431
191.431,N,0.567,V,191.997
191.997,V,1.289,N,193.286
193.286,N,0.567,V,193.853
193.853,V,1.286,N,195.139
195.139,N,0.633,V,195.772
195.772,V,1.258,N,197.031
197.031,N,0.531,V,197.561
197.561,V,1.322,N,198.883
198.883,N,0.558,V,199.442
199.442,V,1.300,N,200.742
200.742,N,0.939,N,201.681
201.681,N,0.897,N,202.578
202.578,N,0.894,N,203.472
203.472,N,0.956,N,204.428
204.428,N,0.914,N,205.342
205.342,N,0.519,V,205.861
205.861,V,1.347,N,207.208
207.208,N,0.567,V,207.775
207.775,V,1.339,N,209.114
209.114,N,0.922,N,210.036
210.036,N,0.886,N,210.922
210.922,N,0.553,V,211.475
211.475,V,1.336,N,212.811
212.811,N,0.542,V,213.353
213.353,V,1.333,N,214.686
214.686,N,0.547,V,215.233
215.233,V,1.311,N,216.544
216.544,N,0.933,N,217.478
217.478,N,0.872,N,218.350
218.350,N,0.931,N,219.281
219.281,N,0.928,N,220.208
220.208,N,0.875,N,221.083
221.083,N,0.928,N,222.011
222.011,N,0.942,N,222.953
222.953,N,0.939,N,223.892
223.892,N,0.942,N,224.833
224.833,N,0.961,N,225.794
225.794,N,0.967,N,226.761
226.761,N,0.525,V,227.286
227.286,V,1.319,N,228.606
228.606,N,0.953,N,229.558
229.558,N,0.886,N,230.444
230.444,N,0.536,V,230.981
230.981,V,1.325,N,232.306
232.306,N,0.542,V,232.847
232.847,V,1.333,N,234.181
234.181,N,0.914,N,235.094
235.094,N,0.847,N,235.942
235.942,N,0.550,V,236.492
236.492,V,1.294,N,237.786
237.786,N,0.542,V,238.328
238.328,V,1.317,N,239.644
239.644,N,0.875,N,240.519
240.519,N,0.544,V,241.064
241.064,V,1.306,N,242.369
242.369,N,0.886,N,243.256
243.256,N,0.547,V,243.803
243.803,V,1.303,N,245.106
245.106,N,0.931,N,246.036
246.036,N,0.539,V,246.575
246.575,V,1.314,N,247.889
247.889,N,0.728,V,248.617
248.617,V,1.239,N,249.856
249.856,N,0.881,N,250.736
250.736,N,0.536,V,251.272
251.272,V,1.328,N,252.600
252.600,N,0.967,N,253.567
253.567,N,0.894,N,254.461
254.461,N,0.867,N,255.328
255.328,N,0.950,N,256.278
256.278,N,0.528,V,256.806
256.806,V,1.303,N,258.108
258.108,N,0.956,N,259.064
259.064,N,0.914,N,259.978
259.978,N,0.908,N,260.886
260.886,N,0.892,N,261.778
261.778,N,0.528,V,262.306
262.306,V,1.328,N,263.633
263.633,N,0.936,N,264.569
264.569,N,0.892,N,265.461
265.461,N,0.875,N,266.336
266.336,N,0.900,N,267.236
267.236,N,0.542,V,267.778
267.778,V,1.328,N,269.106
269.106,N,0.933,N,270.039
270.039,N,0.936,N,270.975
270.975,N,0.892,N,271.867
271.867,N,0.531,V,272.397
272.397,V,1.306,N,273.703
273.703,N,0.531,V,274.233
274.233,V,1.325,N,275.558
275.558,N,0.917,N,276.475
276.475,N,0.875,N,277.350
277.350,N,0.531,V,277.881
277.881,V,1.317,N,279.197
279.197,N,0.892,N,280.089
280.089,N,0.886,N,280.975
280.975,N,0.533,V,281.508
281.508,V,1.303,N,282.811
282.811,N,0.550,V,283.361
283.361,V,1.281,N,284.642
284.642,N,0.592,V,285.233
285.233,V,1.294,N,286.528
286.528,N,0.883,N,287.411
287.411,N,0.531,V,287.942
287.942,V,1.258,N,289.200
289.200,N,0.872,N,290.072
290.072,N,0.542,V,290.614
290.614,V,1.242,N,291.856
291.856,N,0.875,N,292.731
292.731,N,0.589,V,293.319
293.319,V,1.217,N,294.536
294.536,N,0.522,V,295.058
295.058,V,1.331,N,296.389
296.389,N,0.539,V,296.928
296.928,V,1.303,N,298.231
298.231,N,0.589,V,298.819
298.819,V,1.256,N,300.075
300.075,N,0.931,N,301.006
301.006,N,0.533,V,301.539
301.539,V,1.283,N,302.822
302.822,N,0.900,N,303.722
303.722,N,0.531,V,304.253
304.253,V,1.294,N,305.547
305.547,N,0.889,N,306.436
306.436,N,0.525,V,306.961
306.961,V,1.300,N,308.261
308.261,N,0.906,N,309.167
309.167,N,0.522,V,309.689
309.689,V,1.294,N,310.983
310.983,N,0.903,N,311.886
311.886,N,0.533,V,312.419
312.419,V,1.294,N,313.714
313.714,N,0.528,V,314.242
314.242,V,1.311,N,315.553
315.553,N,0.858,N,316.411
316.411,N,0.839,N,317.250
317.250,N,0.875,N,318.125
318.125,N,0.844,N,318.969
318.969,N,0.886,N,319.856
319.856,N,0.914,N,320.769
320.769,N,0.864,N,321.633
321.633,N,0.522,V,322.156
322.156,V,1.339,N,323.494
323.494,N,0.544,V,324.039
324.039,V,1.283,N,325.322
325.322,N,0.903,N,326.225
326.225,N,0.861,N,327.086
327.086,N,0.542,V,327.628
327.628,V,1.294,N,328.922
328.922,N,0.881,N,329.803
329.803,N,0.558,V,330.361
330.361,V,1.281,N,331.642
331.642,N,0.875,N,332.517
332.517,N,0.536,V,333.053
333.053,V,1.264,N,334.317
334.317,N,0.889,N,335.206
335.206,N,0.536,V,335.742
335.742,V,1.231,N,336.972
336.972,N,0.908,N,337.881
337.881,N,0.522,V,338.403
338.403,V,1.228,N,339.631
339.631,N,0.881,N,340.511
340.511,N,0.525,V,341.036
341.036,V,1.269,N,342.306
342.306,N,0.908,N,343.214
343.214,N,0.886,N,344.100
344.100,N,0.872,N,344.972
344.972,N,0.533,V,345.506
345.506,V,1.264,N,346.769
346.769,N,0.544,V,347.314
347.314,V,1.253,N,348.567
348.567,N,0.889,N,349.456
349.456,N,0.856,N,350.311
350.311,N,0.861,N,351.172
