t0,b0,t1,b1,sec
0.203,/,0.675,/,0.878
0.878,/,0.831,/,1.708
1.708,/,0.794,/,2.503
2.503,/,0.797,/,3.300
3.300,/,0.803,f,4.103
4.103,f,0.756,f,4.858
4.858,f,0.869,/,5.728
5.728,/,0.831,/,6.558
6.558,/,0.806,/,7.364
7.364,/,0.808,/,8.172
8.172,/,0.806,/,8.978
8.978,/,0.806,f,9.783
9.783,f,0.761,f,10.544
10.544,f,0.850,/,11.394
11.394,/,0.847,/,12.242
12.242,/,0.825,/,13.067
13.067,/,0.808,/,13.875
13.875,/,0.794,/,14.669
14.669,/,0.800,f,15.469
15.469,f,0.844,f,16.314
16.314,f,0.750,/,17.064
17.064,/,0.856,/,17.919
17.919,/,0.814,/,18.733
18.733,/,0.828,/,19.561
19.561,/,0.806,/,20.367
20.367,/,0.797,f,21.164
21.164,f,0.839,f,22.003
22.003,f,0.731,/,22.733
22.733,/,0.867,/,23.600
23.600,/,0.828,/,24.428
24.428,/,0.817,/,25.244
25.244,/,0.806,/,26.050
26.050,/,0.833,f,26.883
26.883,f,0.758,f,27.642
27.642,f,0.781,/,28.422
28.422,/,0.836,/,29.258
29.258,/,0.850,/,30.108
30.108,/,0.822,/,30.931
30.931,/,0.831,f,31.761
31.761,f,0.808,f,32.569
32.569,f,0.875,f,33.444
33.444,f,0.686,/,34.131
34.131,/,0.800,/,34.931
34.931,/,0.861,/,35.792
35.792,/,0.833,/,36.625
36.625,/,0.817,/,37.442
37.442,/,0.844,f,38.286
38.286,f,0.767,f,39.053
39.053,f,0.778,/,39.831
39.831,/,0.772,/,40.603
40.603,/,0.869,/,41.472
41.472,/,0.842,/,42.314
42.314,/,0.811,/,43.125
43.125,/,0.808,f,43.933
43.933,f,0.839,f,44.772
44.772,f,0.756,/,45.528
45.528,/,0.781,/,46.308
46.308,/,0.822,/,47.131
47.131,/,0.853,/,47.983
47.983,/,0.825,/,48.808
48.808,/,0.828,/,49.636
49.636,/,0.839,f,50.475
50.475,f,0.758,f,51.233
51.233,f,0.778,/,52.011
52.011,/,0.789,/,52.800
52.800,/,0.861,/,53.661
53.661,/,0.828,/,54.489
54.489,/,0.817,/,55.306
55.306,/,0.775,f,56.081
56.081,f,0.842,f,56.922
56.922,f,0.867,f,57.789
57.789,f,0.700,/,58.489
58.489,/,0.850,/,59.339
59.339,/,0.850,/,60.189
60.189,/,0.808,/,60.997
60.997,/,0.806,/,61.803
61.803,/,0.786,Q,62.589
62.589,Q,0.822,Q,63.411
63.411,Q,0.758,Q,64.169
64.169,Q,0.825,/,64.994
64.994,/,0.842,/,65.836
65.836,/,0.825,/,66.661
66.661,/,0.839,/,67.500
67.500,/,0.806,/,68.306
68.306,/,0.797,f,69.103
69.103,f,0.836,f,69.939
69.939,f,0.728,/,70.667
70.667,/,0.853,/,71.519
71.519,/,0.836,/,72.356
72.356,/,0.814,/,73.169
73.169,/,0.814,/,73.983
73.983,/,0.811,/,74.794
74.794,/,0.717,N,75.511
75.511,N,0.847,f,76.358
76.358,f,0.803,f,77.161
77.161,f,0.850,/,78.011
78.011,/,0.822,/,78.833
78.833,/,0.819,/,79.653
79.653,/,0.800,/,80.453
80.453,/,0.797,/,81.250
81.250,/,0.747,f,81.997
81.997,f,0.814,f,82.811
82.811,f,0.922,f,83.733
83.733,f,0.769,f,84.503
84.503,f,0.828,/,85.331
85.331,/,0.814,/,86.144
86.144,/,0.806,/,86.950
86.950,/,0.772,/,87.722
87.722,/,0.781,/,88.503
88.503,/,0.853,/,89.356
89.356,/,0.769,N,90.125
90.125,N,0.803,N,90.928
90.928,N,0.903,f,91.831
91.831,f,0.758,f,92.589
92.589,f,0.794,/,93.383
93.383,/,0.772,/,94.156
94.156,/,0.828,/,94.983
94.983,/,0.844,/,95.828
95.828,/,0.822,/,96.650
96.650,/,0.825,/,97.475
97.475,/,0.744,N,98.219
98.219,N,0.839,f,99.058
99.058,f,0.769,f,99.828
