t0,b0,t1,b1,sec
0.594,R,0.658,R,1.253
1.253,R,0.681,R,1.933
1.933,R,0.633,R,2.567
2.567,R,0.678,R,3.244
3.244,R,0.756,R,4.000
4.000,R,0.742,R,4.742
4.742,R,0.683,R,5.425
5.425,R,0.661,R,6.086
6.086,R,0.572,R,6.658
6.658,R,0.575,R,7.233
7.233,R,0.617,R,7.850
7.850,R,0.619,R,8.469
8.469,R,0.642,R,9.111
9.111,R,0.744,R,9.856
9.856,R,0.669,R,10.525
10.525,R,0.669,R,11.194
11.194,R,0.689,R,11.883
11.883,R,0.661,R,12.544
12.544,R,0.661,R,13.206
13.206,R,0.617,R,13.822
13.822,R,0.619,R,14.442
14.442,R,0.664,R,15.106
15.106,R,0.672,R,15.778
15.778,R,0.658,R,16.436
16.436,R,0.678,R,17.114
17.114,R,0.658,R,17.772
17.772,R,0.644,R,18.417
18.417,R,0.622,R,19.039
19.039,R,0.658,R,19.697
19.697,R,0.672,R,20.369
20.369,R,0.658,R,21.028
21.028,R,0.675,R,21.703
21.703,R,0.708,R,22.411
22.411,R,0.731,R,23.142
23.142,R,0.667,R,23.808
23.808,R,0.653,R,24.461
24.461,R,0.675,R,25.136
25.136,R,0.642,R,25.778
25.778,R,0.628,R,26.406
26.406,R,0.653,R,27.058
27.058,R,0.697,R,27.756
27.756,R,0.667,R,28.422
28.422,R,0.683,R,29.106
29.106,R,0.661,R,29.767
29.767,R,0.631,R,30.397
30.397,R,0.633,R,31.031
31.031,R,0.642,R,31.672
31.672,R,0.653,R,32.325
32.325,R,0.642,R,32.967
32.967,R,0.636,R,33.603
33.603,R,0.661,R,34.264
34.264,R,0.664,R,34.928
34.928,R,0.653,R,35.581
35.581,R,0.653,R,36.233
36.233,R,0.644,R,36.878
36.878,R,0.619,R,37.497
37.497,R,0.644,R,38.142
38.142,R,0.669,R,38.811
38.811,R,0.689,R,39.500
39.500,R,0.686,R,40.186
40.186,R,0.722,R,40.908
40.908,R,0.706,R,41.614
41.614,R,0.675,R,42.289
42.289,R,0.650,R,42.939
42.939,R,0.669,R,43.608
43.608,R,0.669,R,44.278
44.278,R,0.658,R,44.936
44.936,R,0.664,R,45.600
45.600,R,0.703,R,46.303
46.303,R,0.711,R,47.014
47.014,R,0.669,R,47.683
47.683,R,0.692,R,48.375
48.375,R,0.683,R,49.058
49.058,R,0.661,R,49.719
49.719,R,0.608,R,50.328
50.328,R,0.633,R,50.961
50.961,R,0.681,R,51.642
51.642,R,0.683,R,52.325
52.325,R,0.675,R,53.000
53.000,R,0.617,R,53.617
53.617,R,0.594,R,54.211
54.211,R,0.594,R,54.806
54.806,R,0.572,R,55.378
55.378,R,0.594,R,55.972
55.972,R,0.656,R,56.628
56.628,R,0.675,R,57.303
57.303,R,0.697,R,58.000
58.000,R,0.669,R,58.669
58.669,R,0.672,R,59.342
59.342,R,0.667,R,60.008
60.008,R,0.631,R,60.639
60.639,R,0.606,R,61.244
61.244,R,0.600,R,61.844
61.844,R,0.653,R,62.497
62.497,R,0.728,N,63.225
63.225,N,0.731,N,63.956
63.956,N,0.700,N,64.656
64.656,N,0.681,N,65.336
65.336,N,0.692,N,66.028
66.028,N,0.672,N,66.700
66.700,N,0.675,N,67.375
67.375,N,0.647,N,68.022
68.022,N,0.639,N,68.661
68.661,N,0.692,N,69.353
69.353,N,0.733,N,70.086
70.086,N,0.697,N,70.783
70.783,N,0.678,N,71.461
71.461,N,0.697,N,72.158
72.158,N,0.683,N,72.842
72.842,N,0.639,N,73.481
73.481,N,0.661,N,74.142
74.142,N,0.692,N,74.833
74.833,N,0.689,N,75.522
75.522,N,0.686,N,76.208
76.208,N,0.711,N,76.919
76.919,N,0.689,N,77.608
77.608,N,0.664,N,78.272
78.272,N,0.658,N,78.931
78.931,N,0.653,N,79.583
79.583,N,0.653,N,80.236
80.236,N,0.650,N,80.886
80.886,N,0.644,N,81.531
81.531,N,0.664,N,82.194
82.194,N,0.669,N,82.864
82.864,N,0.692,N,83.556
83.556,N,0.653,N,84.208
84.208,N,0.633,N,84.842
84.842,N,0.639,N,85.481
85.481,N,0.619,N,86.100
86.100,N,0.633,N,86.733
86.733,N,0.669,N,87.403
87.403,N,0.711,N,88.114
88.114,N,0.694,N,88.808
88.808,N,0.644,N,89.453
89.453,N,0.622,N,90.075
90.075,N,0.608,N,90.683
90.683,N,0.619,N,91.303
91.303,N,0.611,N,91.914
91.914,N,0.622,N,92.536
92.536,N,0.644,N,93.181
93.181,N,0.667,N,93.847
93.847,N,0.650,N,94.497
94.497,N,0.672,N,95.169
95.169,N,0.664,N,95.833
95.833,N,0.639,N,96.472
96.472,N,0.633,N,97.106
97.106,N,0.642,N,97.747
97.747,N,0.658,N,98.406
98.406,N,0.644,N,99.050
99.050,N,0.672,N,99.722
99.722,N,0.703,N,100.425
100.425,N,0.697,N,101.122
101.122,N,0.617,N,101.739
101.739,N,0.622,N,102.361
102.361,N,0.608,N,102.969
102.969,N,0.633,N,103.603
103.603,N,0.656,N,104.258
104.258,N,0.642,N,104.900
104.900,N,0.686,N,105.586
105.586,N,0.631,N,106.217
106.217,N,0.611,N,106.828
106.828,N,0.622,R,107.450
107.450,R,0.625,R,108.075
108.075,R,0.614,R,108.689
108.689,R,0.614,R,109.303
109.303,R,0.603,R,109.906
109.906,R,0.669,R,110.575
110.575,R,0.739,N,111.314
111.314,N,0.756,N,112.069
112.069,N,0.764,N,112.833
112.833,N,0.731,N,113.564
113.564,N,0.647,N,114.211
114.211,N,0.622,N,114.833
114.833,N,0.597,N,115.431
115.431,N,0.603,N,116.033
116.033,N,0.650,N,116.683
116.683,N,0.731,N,117.414
117.414,N,0.719,N,118.133
118.133,N,0.736,N,118.869
118.869,N,0.644,N,119.514
119.514,N,0.628,N,120.142
120.142,N,0.639,N,120.781
120.781,N,0.631,N,121.411
121.411,N,0.636,N,122.047
122.047,N,0.719,N,122.767
122.767,N,0.639,N,123.406
123.406,N,0.700,N,124.106
124.106,N,0.697,N,124.803
124.803,N,0.664,N,125.467
125.467,N,0.656,N,126.122
126.122,N,0.619,N,126.742
126.742,N,0.603,N,127.344
127.344,N,0.608,N,127.953
127.953,N,0.653,N,128.606
128.606,N,0.664,N,129.269
129.269,N,0.664,N,129.933
129.933,N,0.661,N,130.594
130.594,N,0.644,N,131.239
131.239,N,0.578,N,131.817
131.817,N,0.617,N,132.433
132.433,N,0.658,N,133.092
133.092,N,0.689,N,133.781
133.781,N,0.667,N,134.447
134.447,N,0.681,N,135.128
135.128,N,0.683,N,135.811
135.811,N,0.661,N,136.472
136.472,N,0.653,N,137.125
137.125,N,0.639,N,137.764
137.764,N,0.597,N,138.361
138.361,N,0.592,N,138.953
138.953,N,0.594,N,139.547
139.547,N,0.642,N,140.189
140.189,N,0.694,N,140.883
140.883,N,0.678,N,141.561
141.561,N,0.675,N,142.236
142.236,N,0.681,N,142.917
142.917,N,0.678,N,143.594
143.594,N,0.633,N,144.228
144.228,N,0.644,N,144.872
144.872,N,0.661,N,145.533
145.533,N,0.606,N,146.139
146.139,N,0.617,N,146.756
146.756,N,0.633,N,147.389
147.389,N,0.661,N,148.050
148.050,N,0.653,N,148.703
148.703,N,0.622,N,149.325
149.325,N,0.631,N,149.956
149.956,N,0.603,N,150.558
150.558,N,0.586,N,151.144
151.144,N,0.586,R,151.731
151.731,R,0.614,R,152.344
152.344,R,0.639,R,152.983
152.983,R,0.636,R,153.619
153.619,R,0.611,R,154.231
154.231,R,0.611,R,154.842
154.842,R,0.608,R,155.450
155.450,R,0.592,R,156.042
156.042,R,0.578,R,156.619
156.619,R,0.561,R,157.181
157.181,R,0.572,R,157.753
157.753,R,0.544,R,158.297
158.297,R,0.558,R,158.856
158.856,R,0.581,R,159.436
159.436,R,0.592,R,160.028
160.028,R,0.622,R,160.650
160.650,R,0.628,R,161.278
161.278,R,0.608,R,161.886
161.886,R,0.586,R,162.472
162.472,R,0.572,R,163.044
163.044,R,0.597,R,163.642
163.642,R,0.619,R,164.261
164.261,R,0.639,R,164.900
164.900,R,0.628,R,165.528
165.528,R,0.608,R,166.136
166.136,R,0.628,R,166.764
166.764,R,0.636,R,167.400
167.400,R,0.603,R,168.003
168.003,R,0.600,R,168.603
168.603,R,0.589,R,169.192
169.192,R,0.592,R,169.783
169.783,R,0.611,R,170.394
170.394,R,0.619,R,171.014
171.014,R,0.642,R,171.656
171.656,R,0.650,R,172.306
172.306,R,0.653,R,172.958
172.958,R,0.628,R,173.586
173.586,R,0.611,R,174.197
174.197,R,0.608,R,174.806
174.806,R,0.611,R,175.417
175.417,R,0.608,R,176.025
176.025,R,0.636,R,176.661
176.661,R,0.639,R,177.300
177.300,R,0.639,R,177.939
177.939,R,0.664,R,178.603
178.603,R,0.639,R,179.242
179.242,R,0.625,R,179.867
179.867,R,0.619,R,180.486
180.486,R,0.600,R,181.086
181.086,R,0.603,R,181.689
181.689,R,0.578,R,182.267
182.267,R,0.617,R,182.883
182.883,R,0.667,R,183.550
183.550,R,0.667,R,184.217
184.217,R,0.656,R,184.872
184.872,R,0.647,R,185.519
185.519,R,0.628,R,186.147
186.147,R,0.606,R,186.753
186.753,R,0.597,R,187.350
187.350,R,0.653,R,188.003
188.003,R,0.689,R,188.692
188.692,R,0.683,R,189.375
189.375,R,0.669,R,190.044
190.044,R,0.683,R,190.728
190.728,R,0.689,R,191.417
191.417,R,0.658,R,192.075
192.075,R,0.664,R,192.739
192.739,R,0.689,R,193.428
193.428,R,0.653,R,194.081
194.081,R,0.656,R,194.736
194.736,R,0.689,R,195.425
195.425,R,0.703,R,196.128
196.128,R,0.686,R,196.814
196.814,R,0.686,R,197.500
197.500,R,0.672,R,198.172
198.172,R,0.664,R,198.836
198.836,R,0.639,R,199.475
199.475,R,0.653,R,200.128
200.128,R,0.656,R,200.783
200.783,R,0.661,R,201.444
201.444,R,0.672,R,202.117
202.117,R,0.692,R,202.808
202.808,R,0.675,R,203.483
203.483,R,0.661,R,204.144
204.144,R,0.639,R,204.783
204.783,R,0.617,R,205.400
205.400,R,0.611,R,206.011
206.011,R,0.611,R,206.622
206.622,R,0.636,R,207.258
207.258,R,0.667,R,207.925
207.925,R,0.672,R,208.597
208.597,R,0.686,R,209.283
209.283,R,0.678,R,209.961
209.961,R,0.642,R,210.603
210.603,R,0.636,R,211.239
211.239,R,0.622,R,211.861
211.861,R,0.647,R,212.508
212.508,R,0.675,R,213.183
213.183,R,0.656,R,213.839
213.839,R,0.658,R,214.497
214.497,R,0.678,R,215.175
215.175,R,0.647,R,215.822
215.822,R,0.619,R,216.442
216.442,R,0.628,R,217.069
217.069,R,0.631,R,217.700
217.700,R,0.622,R,218.322
218.322,R,0.625,R,218.947
218.947,R,0.647,R,219.594
219.594,R,0.689,R,220.283
220.283,R,0.672,R,220.956
220.956,R,0.653,R,221.608
221.608,R,0.650,R,222.258
222.258,R,0.619,R,222.878
222.878,R,0.625,R,223.503
223.503,R,0.633,R,224.136
224.136,R,0.631,R,224.767
224.767,R,0.653,R,225.419
225.419,R,0.656,R,226.075
226.075,R,0.633,R,226.708
226.708,R,0.647,R,227.356
227.356,R,0.633,R,227.989
227.989,R,0.617,R,228.606
228.606,R,0.628,R,229.233
229.233,R,0.625,R,229.858
229.858,R,0.650,R,230.508
230.508,R,0.625,R,231.133
231.133,R,0.678,R,231.811
231.811,R,0.708,R,232.519
232.519,R,0.725,R,233.244
233.244,R,0.672,R,233.917
233.917,R,0.628,R,234.544
234.544,R,0.647,R,235.192
235.192,R,0.594,R,235.786
235.786,R,0.606,R,236.392
236.392,R,0.628,R,237.019
237.019,R,0.647,R,237.667
237.667,R,0.661,R,238.328
238.328,R,0.644,R,238.972
238.972,R,0.642,R,239.614
239.614,R,0.642,R,240.256
240.256,R,0.628,R,240.883
240.883,R,0.636,R,241.519
241.519,R,0.633,R,242.153
242.153,R,0.661,R,242.814
242.814,R,0.700,R,243.514
243.514,R,0.681,R,244.194
244.194,R,0.686,R,244.881
244.881,R,0.689,R,245.569
245.569,R,0.661,R,246.231
246.231,R,0.617,R,246.847
246.847,R,0.614,R,247.461
247.461,R,0.614,R,248.075
248.075,R,0.639,R,248.714
248.714,R,0.656,R,249.369
249.369,R,0.675,R,250.044
250.044,R,0.667,R,250.711
250.711,R,0.697,R,251.408
251.408,R,0.656,R,252.064
252.064,R,0.639,R,252.703
252.703,R,0.647,R,253.350
253.350,R,0.636,R,253.986
253.986,R,0.653,R,254.639
254.639,R,0.653,R,255.292
255.292,R,0.672,R,255.964
255.964,R,0.683,R,256.647
256.647,R,0.689,R,257.336
257.336,R,0.639,R,257.975
257.975,R,0.631,R,258.606
258.606,R,0.644,R,259.250
259.250,R,0.636,R,259.886
259.886,R,0.619,R,260.506
260.506,R,0.644,R,261.150
261.150,R,0.664,R,261.814
261.814,R,0.672,R,262.486
262.486,R,0.636,R,263.122
263.122,R,0.642,R,263.764
263.764,R,0.636,R,264.400
264.400,R,0.608,R,265.008
265.008,R,0.608,R,265.617
265.617,R,0.636,R,266.253
266.253,R,0.644,R,266.897
266.897,R,0.653,R,267.550
267.550,R,0.653,R,268.203
268.203,R,0.667,R,268.869
268.869,R,0.664,R,269.533
269.533,R,0.644,R,270.178
270.178,R,0.603,R,270.781
270.781,R,0.597,R,271.378
271.378,R,0.592,R,271.969
271.969,R,0.597,R,272.567
272.567,R,0.625,R,273.192
273.192,R,0.644,R,273.836
273.836,R,0.642,R,274.478
274.478,R,0.678,R,275.156
275.156,R,0.650,R,275.806
275.806,R,0.631,R,276.436
276.436,R,0.619,R,277.056
277.056,R,0.619,R,277.675
277.675,R,0.633,R,278.308
278.308,R,0.608,R,278.917
278.917,R,0.625,R,279.542
279.542,R,0.672,R,280.214
280.214,R,0.667,R,280.881
280.881,R,0.639,R,281.519
281.519,R,0.614,R,282.133
282.133,R,0.603,R,282.736
282.736,R,0.597,R,283.333
283.333,R,0.603,R,283.936
283.936,R,0.606,R,284.542
284.542,R,0.619,R,285.161
285.161,R,0.611,R,285.772
285.772,R,0.619,R,286.392
286.392,R,0.633,R,287.025
287.025,R,0.628,R,287.653
287.653,R,0.600,R,288.253
288.253,R,0.586,R,288.839
288.839,R,0.578,R,289.417
289.417,R,0.625,R,290.042
290.042,R,0.625,R,290.667
290.667,R,0.642,R,291.308
291.308,R,0.644,R,291.953
291.953,R,0.644,R,292.597
292.597,R,0.628,R,293.225
293.225,R,0.594,R,293.819
293.819,R,0.603,R,294.422
294.422,R,0.606,R,295.028
295.028,R,0.606,R,295.633
295.633,R,0.614,R,296.247
296.247,R,0.647,R,296.894
296.894,R,0.633,R,297.528
297.528,R,0.639,R,298.167
298.167,R,0.636,R,298.803
298.803,R,0.650,R,299.453
299.453,R,0.597,R,300.050
300.050,R,0.603,R,300.653
300.653,R,0.617,R,301.269
301.269,R,0.600,R,301.869
301.869,R,0.606,R,302.475
302.475,R,0.622,R,303.097
303.097,R,0.644,R,303.742
303.742,R,0.647,R,304.389
304.389,R,0.644,R,305.033
305.033,R,0.650,R,305.683
305.683,R,0.661,R,306.344
306.344,R,0.633,R,306.978
306.978,R,0.633,R,307.611
307.611,R,0.633,R,308.244
308.244,R,0.656,R,308.900
308.900,R,0.656,R,309.556
309.556,R,0.675,R,310.231
310.231,R,0.694,R,310.925
310.925,R,0.731,N,311.656
311.656,N,0.697,N,312.353
312.353,N,0.667,N,313.019
313.019,N,0.653,N,313.672
313.672,N,0.622,N,314.294
314.294,N,0.617,N,314.911
314.911,N,0.642,N,315.553
315.553,N,0.658,N,316.211
316.211,N,0.656,N,316.867
316.867,N,0.667,N,317.533
317.533,N,0.661,N,318.194
318.194,N,0.656,N,318.850
318.850,N,0.631,N,319.481
319.481,N,0.639,N,320.119
320.119,N,0.661,N,320.781
320.781,N,0.678,N,321.458
321.458,N,0.678,N,322.136
322.136,N,0.678,N,322.814
322.814,N,0.681,N,323.494
323.494,N,0.636,N,324.131
324.131,N,0.619,N,324.750
324.750,N,0.636,N,325.386
325.386,N,0.647,N,326.033
326.033,N,0.669,N,326.703
326.703,N,0.672,N,327.375
327.375,N,0.681,N,328.056
328.056,N,0.672,N,328.728
328.728,N,0.658,N,329.386
329.386,N,0.636,N,330.022
330.022,N,0.617,N,330.639
330.639,N,0.600,N,331.239
331.239,N,0.592,N,331.831
331.831,N,0.603,N,332.433
332.433,N,0.661,N,333.094
333.094,N,0.686,N,333.781
333.781,N,0.689,N,334.469
334.469,N,0.664,N,335.133
335.133,N,0.639,N,335.772
335.772,N,0.642,N,336.414
336.414,N,0.619,N,337.033
337.033,N,0.614,N,337.647
337.647,N,0.603,N,338.250
338.250,N,0.622,N,338.872
338.872,N,0.642,N,339.514
339.514,N,0.639,N,340.153
340.153,N,0.636,N,340.789
340.789,N,0.667,N,341.456
341.456,N,0.647,N,342.103
342.103,N,0.606,N,342.708
342.708,N,0.578,N,343.286
