t0,b0,t1,b1,sec
0.472,N,1.147,N,1.619
1.619,N,1.064,N,2.683
2.683,N,1.000,N,3.683
3.683,N,1.050,N,4.733
4.733,N,1.083,N,5.817
5.817,N,1.158,N,6.975
6.975,N,1.003,N,7.978
7.978,N,1.053,N,9.031
9.031,N,1.097,N,10.128
10.128,N,1.028,N,11.156
11.156,N,0.931,N,12.086
12.086,N,0.967,N,13.053
13.053,N,1.072,N,14.125
14.125,N,1.022,N,15.147
15.147,N,0.892,N,16.039
16.039,N,1.053,N,17.092
17.092,N,1.200,N,18.292
18.292,N,1.092,N,19.383
19.383,N,0.975,N,20.358
20.358,N,1.114,N,21.472
21.472,N,1.075,N,22.547
22.547,N,0.928,N,23.475
23.475,N,0.536,a,24.011
24.011,a,1.119,N,25.131
25.131,N,1.125,N,26.256
26.256,N,1.047,N,27.303
27.303,N,1.022,N,28.325
28.325,N,1.056,N,29.381
29.381,N,1.144,N,30.525
30.525,N,1.097,N,31.622
31.622,N,0.994,N,32.617
32.617,N,1.047,N,33.664
33.664,N,1.044,N,34.708
34.708,N,1.050,N,35.758
35.758,N,1.017,N,36.775
36.775,N,1.028,N,37.803
37.803,N,1.033,N,38.836
38.836,N,1.067,N,39.903
39.903,N,0.928,N,40.831
40.831,N,0.978,N,41.808
41.808,N,1.139,N,42.947
42.947,N,1.039,N,43.986
43.986,N,0.914,N,44.900
44.900,N,0.994,N,45.894
45.894,N,1.053,N,46.947
46.947,N,1.081,N,48.028
48.028,N,0.992,N,49.019
49.019,N,1.019,N,50.039
50.039,N,1.056,N,51.094
51.094,N,1.053,N,52.147
52.147,N,0.944,N,53.092
53.092,N,1.108,N,54.200
54.200,N,1.139,N,55.339
55.339,N,1.086,N,56.425
56.425,N,0.981,N,57.406
57.406,N,1.000,N,58.406
58.406,N,1.006,N,59.411
59.411,N,1.067,N,60.478
60.478,N,1.022,N,61.500
61.500,N,0.994,N,62.494
62.494,N,1.122,N,63.617
63.617,N,0.989,N,64.606
64.606,N,1.019,N,65.625
65.625,N,1.136,N,66.761
66.761,N,1.131,N,67.892
67.892,N,0.975,N,68.867
68.867,N,0.947,N,69.814
69.814,N,1.064,N,70.878
70.878,N,1.058,N,71.936
71.936,N,0.994,N,72.931
72.931,N,1.064,N,73.994
73.994,N,1.083,N,75.078
75.078,N,1.019,N,76.097
76.097,N,0.903,N,77.000
77.000,N,1.114,N,78.114
78.114,N,1.128,N,79.242
79.242,N,1.075,N,80.317
80.317,N,1.064,N,81.381
81.381,N,1.067,N,82.447
82.447,N,1.025,N,83.472
83.472,N,1.014,N,84.486
84.486,N,1.011,N,85.497
85.497,N,0.992,N,86.489
86.489,N,1.028,N,87.517
87.517,N,0.983,N,88.500
88.500,N,1.014,N,89.514
89.514,N,1.086,N,90.600
90.600,N,1.072,N,91.672
91.672,N,0.947,N,92.619
92.619,N,1.014,N,93.633
93.633,N,1.064,N,94.697
94.697,N,1.083,N,95.781
95.781,N,1.053,N,96.833
96.833,N,1.031,N,97.864
97.864,N,1.100,N,98.964
98.964,N,1.058,N,100.022
100.022,N,0.922,N,100.944
100.944,N,1.019,N,101.964
101.964,N,1.128,N,103.092
103.092,N,1.086,N,104.178
104.178,N,0.978,N,105.156
105.156,N,0.992,N,106.147
106.147,N,0.994,N,107.142
107.142,N,1.089,N,108.231
108.231,N,1.011,N,109.242
109.242,N,1.000,N,110.242
110.242,N,1.106,N,111.347
111.347,N,1.042,N,112.389
112.389,N,0.936,N,113.325
113.325,N,1.094,N,114.419
114.419,N,1.103,N,115.522
115.522,N,0.989,N,116.511
116.511,N,0.953,N,117.464
117.464,N,1.072,N,118.536
118.536,N,0.967,N,119.503
119.503,N,1.031,N,120.533
120.533,N,1.014,N,121.547
121.547,N,0.989,N,122.536
122.536,N,0.994,N,123.531
123.531,N,0.911,N,124.442
124.442,N,0.978,N,125.419
125.419,N,1.111,N,126.531
126.531,N,1.164,N,127.694
127.694,N,1.008,N,128.703
128.703,N,1.025,N,129.728
129.728,N,1.053,N,130.781
130.781,N,1.083,N,131.864
131.864,N,1.028,N,132.892
132.892,N,1.033,N,133.925
133.925,N,1.100,N,135.025
135.025,N,1.058,N,136.083
136.083,N,0.914,N,136.997
136.997,N,1.044,N,138.042
138.042,N,1.142,N,139.183
139.183,N,1.072,N,140.256
140.256,N,0.975,N,141.231
141.231,N,0.975,N,142.206
142.206,N,0.972,N,143.178
143.178,N,1.094,N,144.272
144.272,N,1.008,N,145.281
145.281,N,1.047,N,146.328
146.328,N,1.122,N,147.450
147.450,N,1.081,N,148.531
148.531,N,1.056,N,149.586
149.586,N,1.131,N,150.717
150.717,N,1.122,N,151.839
151.839,N,0.992,N,152.831
152.831,N,1.050,N,153.881
153.881,N,1.031,N,154.911
154.911,N,1.158,N,156.069
156.069,N,1.056,N,157.125
157.125,N,1.033,N,158.158
158.158,N,1.047,N,159.206
159.206,N,1.036,N,160.242
160.242,N,0.883,N,161.125
161.125,N,1.042,N,162.167
162.167,N,1.142,N,163.308
163.308,N,1.053,N,164.361
164.361,N,0.958,N,165.319
165.319,N,0.994,N,166.314
166.314,N,1.008,N,167.322
167.322,N,1.008,N,168.331
168.331,N,0.919,N,169.250
169.250,N,1.036,N,170.286
170.286,N,1.042,N,171.328
171.328,N,1.008,N,172.336
172.336,N,0.886,N,173.222
173.222,N,1.144,N,174.367
174.367,N,1.136,N,175.503
175.503,N,1.031,N,176.533
176.533,N,0.967,N,177.500
177.500,N,0.992,N,178.492
178.492,N,1.058,N,179.550
179.550,N,1.122,N,180.672
180.672,N,1.042,N,181.714
181.714,N,1.036,N,182.750
182.750,N,1.072,N,183.822
183.822,N,1.036,N,184.858
184.858,N,0.928,N,185.786
185.786,N,0.931,N,186.717
186.717,N,1.033,N,187.750
187.750,N,1.133,N,188.883
188.883,N,0.872,N,189.756
189.756,N,0.783,N,190.539
190.539,N,0.797,N,191.336
191.336,N,0.936,N,192.272
192.272,N,0.881,N,193.153
193.153,N,0.919,N,194.072
194.072,N,1.258,N,195.331
195.331,N,1.253,N,196.583
196.583,N,1.100,N,197.683
197.683,N,1.267,N,198.950
198.950,N,1.178,N,200.128
200.128,N,1.189,N,201.317
201.317,N,1.092,N,202.408
202.408,N,1.072,N,203.481
203.481,N,1.167,N,204.647
204.647,N,1.200,N,205.847
205.847,N,1.081,N,206.928
206.928,N,0.975,N,207.903
207.903,N,1.031,N,208.933
208.933,N,1.161,N,210.094
210.094,N,1.128,N,211.222
211.222,N,0.989,N,212.211
212.211,N,1.081,N,213.292
213.292,N,1.056,N,214.347
214.347,N,0.994,N,215.342
215.342,N,0.969,N,216.311
216.311,N,0.986,N,217.297
217.297,N,1.028,N,218.325
218.325,N,1.042,N,219.367
219.367,N,1.028,N,220.394
220.394,N,0.939,N,221.333
221.333,N,1.083,N,222.417
222.417,N,1.144,N,223.561
223.561,N,1.061,N,224.622
224.622,N,0.872,N,225.494
225.494,N,0.875,N,226.369
226.369,N,0.989,N,227.358
227.358,N,1.161,N,228.519
