t0,b0,t1,b1,sec
0.611,N,0.617,N,1.228
1.228,N,0.447,V,1.675
1.675,V,0.892,N,2.567
2.567,N,0.881,N,3.447
3.447,N,0.525,V,3.972
3.972,V,1.039,N,5.011
5.011,N,0.722,N,5.733
5.733,N,0.811,N,6.544
6.544,N,0.456,V,7.000
7.000,V,0.847,N,7.847
7.847,N,0.664,N,8.511
8.511,N,1.281,N,9.792
9.792,N,0.758,N,10.550
10.550,N,0.917,N,11.467
11.467,N,1.003,N,12.469
12.469,N,0.969,N,13.439
13.439,N,0.706,N,14.144
14.144,N,0.731,N,14.875
14.875,N,0.506,V,15.381
15.381,V,0.864,N,16.244
16.244,N,0.697,N,16.942
16.942,N,0.700,N,17.642
17.642,N,0.447,V,18.089
18.089,V,1.019,N,19.108
19.108,N,0.933,N,20.042
20.042,N,0.825,N,20.867
20.867,N,0.492,V,21.358
21.358,V,1.061,N,22.419
22.419,N,0.639,N,23.058
23.058,N,0.681,N,23.739
23.739,N,0.750,N,24.489
24.489,N,1.194,N,25.683
25.683,N,0.744,N,26.428
26.428,N,0.753,N,27.181
27.181,N,0.883,N,28.064
28.064,N,0.753,N,28.817
28.817,N,0.742,N,29.558
29.558,N,0.486,V,30.044
30.044,V,0.858,N,30.903
30.903,N,0.717,N,31.619
31.619,N,0.822,N,32.442
32.442,N,0.481,V,32.922
32.922,V,0.819,N,33.742
33.742,N,0.675,N,34.417
34.417,N,0.978,N,35.394
35.394,N,0.789,N,36.183
36.183,N,0.497,V,36.681
36.681,V,0.808,N,37.489
37.489,N,0.669,N,38.158
38.158,N,0.725,N,38.883
38.883,N,0.683,N,39.567
39.567,N,0.828,N,40.394
40.394,N,0.722,N,41.117
41.117,N,0.458,V,41.575
41.575,V,1.019,N,42.594
42.594,N,0.644,N,43.239
43.239,N,0.744,N,43.983
43.983,N,0.697,N,44.681
44.681,N,1.258,N,45.939
45.939,N,1.078,N,47.017
47.017,N,0.753,N,47.769
47.769,N,0.642,N,48.411
48.411,N,0.706,N,49.117
