t0,b0,t1,b1,sec
0.139,R,0.728,V,0.867
0.867,V,1.453,R,2.319
2.319,R,0.675,V,2.994
2.994,V,1.417,R,4.411
4.411,R,0.647,V,5.058
5.058,V,1.447,R,6.506
6.506,R,0.697,V,7.203
7.203,V,1.439,R,8.642
8.642,R,0.683,V,9.325
9.325,V,1.389,R,10.714
10.714,R,0.653,V,11.367
11.367,V,1.514,R,12.881
12.881,R,0.700,V,13.581
13.581,V,1.444,R,15.025
15.025,R,0.664,V,15.689
15.689,V,1.422,R,17.111
17.111,R,0.689,V,17.800
17.800,V,1.475,R,19.275
19.275,R,0.700,V,19.975
19.975,V,1.414,R,21.389
21.389,R,0.658,V,22.047
22.047,V,1.389,R,23.436
23.436,R,0.714,V,24.150
24.150,V,1.447,R,25.597
25.597,R,0.689,V,26.286
26.286,V,1.350,R,27.636
27.636,R,0.686,V,28.322
28.322,V,1.369,R,29.692
29.692,R,0.694,V,30.386
30.386,V,1.419,R,31.806
31.806,R,0.692,V,32.497
32.497,V,1.383,R,33.881
33.881,R,0.664,V,34.544
34.544,V,1.389,R,35.933
35.933,R,0.733,V,36.667
36.667,V,0.411,V,37.078
37.078,V,1.025,L,38.103
38.103,L,0.694,V,38.797
38.797,V,0.439,V,39.236
39.236,V,0.383,V,39.619
39.619,V,0.719,L,40.339
40.339,L,1.033,!,41.372
41.372,!,0.344,!,41.717
41.717,!,0.333,!,42.050
42.050,!,0.333,!,42.383
42.383,!,0.358,!,42.742
42.742,!,0.367,!,43.108
43.108,!,0.342,!,43.450
43.450,!,0.325,!,43.775
43.775,!,0.408,!,44.183
44.183,!,0.303,!,44.486
44.486,!,0.342,!,44.828
44.828,!,0.344,!,45.172
45.172,!,0.336,!,45.508
45.508,!,0.314,!,45.822
45.822,!,0.319,!,46.142
46.142,!,0.275,!,46.417
46.417,!,0.311,!,46.728
46.728,!,0.317,!,47.044
47.044,!,0.331,!,47.375
47.375,!,0.453,!,47.828
47.828,!,0.356,!,48.183
48.183,!,0.453,!,48.636
48.636,!,0.303,!,48.939
48.939,!,0.311,!,49.250
49.250,!,0.353,!,49.603
49.603,!,0.331,!,49.933
49.933,!,0.433,!,50.367
50.367,!,0.344,!,50.711
50.711,!,1.581,R,52.292
52.292,R,0.681,V,52.972
52.972,V,1.414,R,54.386
54.386,R,0.714,!,55.100
55.100,!,0.356,!,55.456
55.456,!,0.314,!,55.769
55.769,!,0.294,!,56.064
56.064,!,0.317,!,56.381
56.381,!,0.292,!,56.672
56.672,!,0.331,!,57.003
57.003,!,0.331,!,57.333
57.333,!,0.300,!,57.633
57.633,!,0.286,!,57.919
57.919,!,0.308,!,58.228
58.228,!,0.361,!,58.589
58.589,!,0.253,!,58.842
58.842,!,0.367,!,59.208
59.208,!,0.325,!,59.533
59.533,!,0.489,!,60.022
60.022,!,1.414,R,61.436
61.436,R,0.739,V,62.175
62.175,V,0.361,V,62.536
62.536,V,0.422,V,62.958
62.958,V,0.606,L,63.564
63.564,L,0.808,L,64.372
64.372,L,0.911,L,65.283
65.283,L,0.678,V,65.961
65.961,V,1.197,R,67.158
67.158,R,0.994,L,68.153
68.153,L,0.919,L,69.072
69.072,L,0.886,L,69.958
69.958,L,0.864,L,70.822
70.822,L,0.728,V,71.550
71.550,V,1.128,L,72.678
72.678,L,0.653,V,73.331
73.331,V,1.142,R,74.472
74.472,R,0.681,V,75.153
75.153,V,1.119,R,76.272
76.272,R,0.908,L,77.181
77.181,L,0.706,V,77.886
77.886,V,0.397,V,78.283
78.283,V,1.486,R,79.769
79.769,R,0.689,V,80.458
80.458,V,0.417,V,80.875
80.875,V,0.944,R,81.819
81.819,R,1.089,L,82.908
82.908,L,0.669,V,83.578
83.578,V,1.331,R,84.908
84.908,R,0.733,V,85.642
85.642,V,1.194,R,86.836
86.836,R,0.981,L,87.817
87.817,L,0.917,L,88.733
88.733,L,0.944,L,89.678
89.678,L,0.981,L,90.658
